Column1,FUNCTION,BugsDelivered,DifficultyLevel,DistinctOperands,DistinctOperators,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,Total_Operands,VocabularySize,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function_1,FunctionCall,PointerDereferencing,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,ARRAY_INPUT,RANGE_ARRAY_INPUT,cInstr,Bugs_Delivered,SS_VAL_1,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,clockCycles
6327,insertionsort,1.191923333,35.15,98,53,125699.33,494,0.03,3575.77,6983.3,364,130,151,22,3,6,3,2,0,9,2,2,1,5,5,2,2,100,0,0,1,3,1,1,105,1.191923333,10,0,0,-120,-36,-72,-90,21,-17,-44,-28,-45,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
7158,quicksort,0.688556667,63.31,29,36,130778.42,343,0.02,2065.67,7265.47,241,102,65,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,1,157,0.688556667,6,0,0,-20,-76,-48,-92,114,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
7181,quicksort,0.688556667,63.31,29,36,130778.42,343,0.02,2065.67,7265.47,241,102,65,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,1,669,0.688556667,6,0,0,20,-79,-26,-97,-41,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
7431,straight_sort,0.391333333,35.64,22,32,41836.99,204,0.03,1174,2324.28,155,49,54,20,3,1,3,2,0,7,2,2,1,5,5,2,2,100,0,0,1,3,1,0,,0.391333333,10,0,0,85,31,37,43,91,15,110,20,67,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
7609,bfsdfs,0.89,90.52,29,35,241681.03,445,0.01,2670,13426.72,295,150,64,74,12,6,12,5,0,27,9,9,9,13,21,9,9,100,0,0,1,3,2,0,134,0.89,2,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
7635,bfsdfs,0.89,90.52,29,35,241681.03,445,0.01,2670,13426.72,295,150,64,74,12,6,12,5,0,27,9,9,9,13,21,9,9,100,0,0,1,3,2,0,134,0.89,2,0,0,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
7699,bfsdfs,0.89,90.52,29,35,241681.03,445,0.01,2670,13426.72,295,150,64,74,12,6,12,5,0,27,9,9,9,13,21,9,9,100,0,0,1,3,2,0,134,0.89,2,0,0,32,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
7167,quicksort,0.682,65.57,28,36,134159.14,341,0.02,2046,7453.29,239,102,64,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,1,393380,0.682,6,0,0,111,-44,111,-114,18,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
7123,quicksort,0.69309,61.8,30,36,128498.98,344,0.02,2079.27,7138.83,241,103,66,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,1,5.6295E+14,0.69309,7,0,0,14,-54,109,-95,38,-102,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144
8003,selectionsort,0.402386667,36,21,28,43457.85,215,0.03,1207.16,2414.33,161,54,49,22,3,1,3,2,0,11,2,2,1,6,5,2,2,100,0,0,1,3,1,1,115,0.402386667,8,0,0,48,120,-88,-73,-26,-118,12,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144
8033,selectionsort,0.400516667,36,21,28,43255.72,214,0.03,1201.55,2403.1,160,54,49,22,3,1,3,2,0,11,2,2,1,6,5,2,2,100,0,0,1,3,1,1,112,0.400516667,8,0,0,-102,-107,122,22,98,116,80,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144
6656,qsort,1.25925,129.5,29,37,489218.15,625,0.01,3777.75,27178.79,422,203,66,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,1,129,1.25925,9,0,0,31,-122,7,23,-48,35,-73,48,-111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145
6696,qsort,1.25925,129.5,29,37,489218.15,625,0.01,3777.75,27178.79,422,203,66,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,1,127,1.25925,9,0,0,-99,62,-125,-122,-55,15,85,55,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145
7301,shell_sort,0.46251,51.62,20,35,71631.05,240,0.02,1387.53,3979.5,181,59,55,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,1,113,0.46251,6,0,0,88,-75,103,84,10,-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145
7106,quicksort,0.68655,63.31,29,36,130397.14,342,0.02,2059.65,7244.29,240,102,65,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,1,5.49756E+12,0.68655,6,0,0,74,-122,71,-118,26,-125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149
7371,shell_sort,0.466363333,51.62,20,35,72227.97,242,0.02,1399.09,4012.67,183,59,55,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,1,117,0.466363333,6,0,0,11,-123,-21,-54,12,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150
8353,floydwarshall,0.421043333,38.32,19,26,48397.68,230,0.03,1263.13,2688.76,174,56,45,23,4,1,4,3,0,7,2,2,1,6,6,2,2,100,0,0,1,3,1,0,137,0.421043333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151
8365,floydwarshall,0.423473333,36.4,20,26,46243.26,230,0.03,1270.42,2569.07,174,56,46,23,4,1,4,3,0,7,2,2,1,6,6,2,2,100,0,0,1,3,1,0,137,0.423473333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151
6678,qsort,1.257233333,128.86,29,37,486029.31,624,0.01,3771.7,27001.63,422,202,66,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,1,125,1.257233333,8,0,0,85,109,34,-8,-51,-112,-121,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
7271,bubblesort,0.48178,38.4,25,30,55501.05,250,0.03,1445.34,3083.39,186,64,55,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,1,216,0.48178,7,0,0,-57,-22,-76,33,-121,126,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154
6662,qsort,1.26579,125.18,30,37,475367.66,626,0.01,3797.37,26409.31,423,203,67,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,1,133,1.26579,9,0,0,69,60,-92,-119,-21,-72,32,2,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
8362,floydwarshall,0.423473333,36.4,20,26,46243.26,230,0.03,1270.42,2569.07,174,56,46,23,4,1,4,3,0,7,2,2,1,6,6,2,2,100,0,0,1,3,1,0,141,0.423473333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
7110,quicksort,0.70569,60.39,31,36,127843.42,349,0.02,2117.07,7102.41,245,104,67,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,1,2991,0.70569,8,0,0,-26,127,-35,-111,-84,-113,74,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
6676,qsort,1.257233333,129.5,29,37,488435.4,624,0.01,3771.7,27135.3,421,203,66,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,1,143,1.257233333,9,0,0,90,-90,82,85,18,38,127,-81,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159
6616,qsort,1.271856667,125.8,30,37,479998.72,629,0.01,3815.57,26666.6,425,204,67,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,1,152,1.271856667,10,0,0,-91,-127,46,110,-64,34,120,-91,-31,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
6357,insertionsort,1.17986,35.15,98,53,124427.07,489,0.03,3539.58,6912.61,359,130,151,22,3,6,3,2,0,9,2,2,1,5,5,2,2,100,0,0,1,3,1,1,123,1.17986,10,0,0,52,47,-41,-100,16,102,58,23,-20,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162
6986,bellmanford,0.791523333,86.8,25,35,206112.68,402,0.01,2374.57,11450.7,278,124,60,60,12,4,12,6,2,24,3,3,2,3,15,3,3,100,0,0,1,3,1,1,105,0.791523333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
6940,bellmanford,0.787586667,86.8,25,35,205087.24,400,0.01,2362.76,11393.74,276,124,60,60,12,4,12,6,2,24,3,3,2,3,15,3,3,100,0,0,1,3,1,1,104,0.787586667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
6914,bellmanford,0.781063333,94.35,23,35,221075.11,400,0.01,2343.19,12281.95,276,124,58,60,12,4,12,6,2,24,3,3,2,3,15,3,3,100,0,0,1,3,1,1,105,0.781063333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166
7289,bubblesort,0.48949,39.6,25,30,58151.23,254,0.03,1468.47,3230.62,188,66,55,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,1,250,0.48949,9,0,0,-9,-106,46,-117,-46,-127,4,30,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
7088,mergesort,0.703163333,69.53,29,37,146682.54,349,0.01,2109.49,8149.03,240,109,66,79,10,2,10,6,0,38,4,4,3,0,14,4,4,100,0,0,1,3,1,1,305,0.703163333,6,0,0,21,22,17,84,-69,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171
6631,qsort,1.267813333,125.8,30,37,478472.49,627,0.01,3803.44,26581.81,423,204,67,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,1,151,1.267813333,10,0,0,125,-84,21,92,-127,43,24,-127,107,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173
6635,qsort,1.269833333,125.8,30,37,479235.6,628,0.01,3809.5,26624.2,424,204,67,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,1,142,1.269833333,10,0,0,-11,124,43,54,-76,-47,26,-10,-98,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173
7013,mergesort,0.698,74.69,27,37,156390.78,349,0.01,2094,8688.38,240,109,64,79,10,2,10,6,0,38,4,4,3,0,14,4,4,100,0,0,1,3,1,1,311,0.698,6,0,0,-65,-69,99,6,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173
7091,mergesort,0.708633333,72.02,28,37,153102.46,353,0.01,2125.9,8505.69,244,109,65,79,10,2,10,6,0,38,4,4,3,0,14,4,4,100,0,0,1,3,1,1,313,0.708633333,6,0,0,-6,-78,-124,-91,-24,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173
7297,bubblesort,0.483706667,38.4,25,30,55723.06,251,0.03,1451.12,3095.73,187,64,55,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,1,254,0.483706667,7,0,0,-17,-11,-75,-109,108,-58,-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173
7084,mergesort,0.70518,69.53,29,37,147102.84,350,0.01,2115.54,8172.38,241,109,66,79,10,2,10,6,0,38,4,4,3,0,14,4,4,100,0,0,1,3,1,1,308,0.70518,6,0,0,-83,15,-100,103,-32,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
7098,mergesort,0.70518,69.53,29,37,147102.84,350,0.01,2115.54,8172.38,241,109,66,79,10,2,10,6,0,38,4,4,3,0,14,4,4,100,0,0,1,3,1,1,312,0.70518,6,0,0,-5,19,10,-125,119,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
6640,qsort,1.278366667,121.74,31,37,466892.69,630,0.01,3835.1,25938.48,426,204,68,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,1,152,1.278366667,10,0,0,59,-96,13,-93,-55,79,-36,-31,-6,-124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
7331,shell_sort,0.470396667,50,21,35,70559.36,243,0.02,1411.19,3919.96,183,60,56,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,1,134,0.470396667,7,0,0,-120,119,69,91,64,-51,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176
7162,quicksort,0.701643333,60.97,31,36,128333.01,347,0.02,2104.93,7129.61,242,105,67,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,1,184,0.701643333,9,0,0,57,38,-126,62,-57,87,34,124,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
7315,shell_sort,0.46846,50,21,35,70268.99,242,0.02,1405.38,3903.83,182,60,56,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,1,146,0.46846,7,0,0,81,83,-20,24,99,-13,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179
8051,selectionsort,0.406356667,35,22,28,42667.55,216,0.03,1219.07,2370.42,161,55,50,22,3,1,3,2,0,11,2,2,1,6,5,2,2,100,0,0,1,3,1,1,140,0.406356667,9,0,0,111,109,-21,43,112,42,-27,120,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
8052,selectionsort,0.406356667,35,22,28,42667.55,216,0.03,1219.07,2370.42,161,55,50,22,3,1,3,2,0,11,2,2,1,6,5,2,2,100,0,0,1,3,1,1,146,0.406356667,9,0,0,54,123,36,34,27,-8,-13,106,-113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
8074,selectionsort,0.412,35,22,28,43260.16,219,0.03,1236,2403.34,164,55,50,22,3,1,3,2,0,11,2,2,1,6,5,2,2,100,0,0,1,3,1,1,140,0.412,9,0,0,-10,-28,-14,20,-60,75,-63,-95,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
8096,selectionsort,0.409873333,36.67,21,28,45086.12,219,0.03,1229.62,2504.78,164,55,49,22,3,1,3,2,0,11,2,2,1,6,5,2,2,100,0,0,1,3,1,1,139,0.409873333,9,0,0,15,-90,-93,-96,-61,107,59,-90,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
8099,selectionsort,0.404476667,35,22,28,42470.02,215,0.03,1213.43,2359.45,160,55,50,22,3,1,3,2,0,11,2,2,1,6,5,2,2,100,0,0,1,3,1,1,141,0.404476667,9,0,0,59,41,22,92,105,66,-18,-104,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
7311,shell_sort,0.470396667,50,21,35,70559.36,243,0.02,1411.19,3919.96,183,60,56,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,1,142,0.470396667,7,0,0,90,26,35,-53,57,-87,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
7188,quicksort,0.701643333,60.39,31,36,127110.79,347,0.02,2104.93,7061.71,243,104,67,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,1,210,0.701643333,8,0,0,32,72,19,43,-60,-81,-53,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183
6309,insertionsort,1.182273333,35.15,98,53,124681.52,490,0.03,3546.82,6926.75,360,130,151,22,3,6,3,2,0,9,2,2,1,5,5,2,2,100,0,0,1,3,1,1,132,1.182273333,10,0,0,40,-65,29,-92,88,86,99,-7,5,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184
7037,mergesort,0.711753333,67.83,30,37,144842.03,352,0.01,2135.26,8046.78,242,110,67,79,10,2,10,6,0,38,4,4,3,0,14,4,4,100,0,0,1,3,1,1,329,0.711753333,7,0,0,93,-81,110,34,-51,-77,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187
7064,mergesort,0.719843333,67.83,30,37,146487.97,356,0.01,2159.53,8138.22,246,110,67,79,10,2,10,6,0,38,4,4,3,0,14,4,4,100,0,0,1,3,1,1,331,0.719843333,7,0,0,-10,-52,-90,-112,-102,-20,-111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187
7196,quicksort,0.70569,60.97,31,36,129072.68,349,0.02,2117.07,7170.7,244,105,67,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,1,188,0.70569,9,0,0,-106,2,26,72,-22,-20,126,22,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187
7032,mergesort,0.70921,70.17,29,37,149300.7,352,0.01,2127.63,8294.48,242,110,66,79,10,2,10,6,0,38,4,4,3,0,14,4,4,100,0,0,1,3,1,1,327,0.70921,7,0,0,23,-87,88,-36,-70,36,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189
7071,mergesort,0.704616667,72.68,28,37,153631.68,351,0.01,2113.85,8535.09,241,110,65,79,10,2,10,6,0,38,4,4,3,0,14,4,4,100,0,0,1,3,1,1,331,0.704616667,7,0,0,80,-2,-56,95,85,7,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189
7093,mergesort,0.713776667,67.83,30,37,145253.52,353,0.01,2141.33,8069.64,243,110,67,79,10,2,10,6,0,38,4,4,3,0,14,4,4,100,0,0,1,3,1,1,325,0.713776667,7,0,0,-59,16,-12,30,-112,79,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189
7129,quicksort,0.714263333,59.06,32,36,126558.35,352,0.02,2142.79,7031.02,247,105,68,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,1,218104015,0.714263333,9,0,0,-19,-99,7,-96,-66,88,-107,-28,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191
