,Effort,ProgramLength,ProgramLevel,TimeToImplement,CoverageEstimation,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,Max_Freq
282,194666.11,620,0.02,10814.78,100,1,3,0,0,126,63,31,109,90,51,112,17,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,2,11,0,5,4,3,8,1,6,2,1,5,1,4,6,0,3,2,4,3,1,4,3,1,2,1,4,211.3271344
283,1094250.35,1655,0.01,60791.69,100,1,3,0,0,50,74,59,50,122,112,32,67,16,97,77,50,118,82,61,90,5,124,75,11,120,88,69,93,0,0,0,0,11,1,21,8,52,0,20,13,5,3,0,46,0,22,14,9,4,25,1,40,0,12,16,8,12,24,1,46,0,26,211.3271344
284,200299.43,620,0.02,11127.75,100,1,3,0,0,102,73,22,66,84,122,12,112,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,1,7,2,5,5,3,6,1,7,4,2,5,2,5,3,0,3,2,5,3,2,1,2,1,2,2,0,211.3271344
285,1575630.92,1970,0.01,87535.05,100,1,3,0,0,17,25,19,50,63,62,48,92,74,52,6,49,88,82,51,89,109,121,105,52,94,61,124,125,42,25,120,0,14,7,19,0,50,0,16,10,13,12,0,47,0,16,13,7,6,33,1,52,0,24,17,11,7,22,1,42,8,18,201.3206635
286,322645.48,865,0.02,17924.75,100,1,3,0,0,83,97,111,112,3,13,6,56,74,123,82,95,73,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,19,10,6,19,0,16,3,17,5,2,16,6,13,8,8,12,8,4,9,0,1,6,3,9,7,3,13,2,9,211.3271344
287,1407180.59,1861,0.01,78176.7,100,1,3,0,0,126,117,79,10,82,14,45,50,86,50,101,60,116,124,117,83,91,79,20,105,56,28,58,27,98,83,0,0,9,16,29,0,48,0,21,9,10,9,0,42,0,25,13,11,5,16,0,50,0,15,8,11,8,25,3,49,2,17,211.3271344
288,1769672.58,2083,0.01,98315.14,100,1,3,0,0,49,102,29,52,10,101,36,19,78,95,104,95,78,23,83,38,9,11,43,12,72,125,16,122,63,2,46,67,6,7,25,0,49,0,23,12,12,8,2,49,0,25,17,8,13,23,1,48,1,33,12,10,8,24,0,43,0,31,211.3271344
289,974797.09,1558,0.01,54155.39,100,1,3,0,0,87,65,20,112,16,43,104,80,72,123,15,24,36,62,19,68,65,36,23,42,123,24,12,0,0,0,0,0,8,8,13,5,56,0,18,16,17,10,0,47,0,23,10,20,16,19,0,51,0,28,13,14,10,12,0,47,0,24,201.3206635
290,446978.21,1060,0.02,24832.12,100,1,3,0,0,51,17,45,33,122,89,61,42,114,108,89,93,119,18,27,78,61,0,0,0,0,0,0,0,0,0,0,0,14,13,1,2,33,0,15,15,9,6,7,28,2,14,6,25,5,12,0,24,1,7,10,19,6,5,11,26,0,13,211.3271344
291,256744.75,755,0.02,14263.6,100,1,3,0,0,11,107,37,83,2,61,92,74,111,116,78,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,0,7,17,3,16,3,10,17,0,13,3,9,5,1,10,9,6,9,0,7,8,3,13,4,3,9,2,5,211.3271344
292,1094250.35,1655,0.01,60791.69,100,1,3,0,0,42,45,112,111,37,63,94,119,115,23,107,85,51,51,72,25,79,102,110,29,35,17,47,42,0,0,0,0,12,11,26,11,49,0,23,18,17,10,0,39,0,29,10,20,11,18,13,49,0,21,10,14,11,21,0,46,0,18,211.3271344
293,753963.56,1376,0.01,41886.86,100,1,3,0,0,76,18,47,46,103,32,115,2,25,124,36,12,103,122,105,112,22,122,114,52,3,0,0,0,0,0,0,0,13,7,27,1,44,0,19,13,17,15,0,40,0,17,2,16,9,18,3,41,0,16,13,24,4,3,7,34,0,15,211.3271344
294,1239055.54,1756,0.01,68836.42,100,1,3,0,0,18,86,77,67,75,8,38,113,90,50,75,97,109,66,47,13,49,85,53,46,51,46,75,77,24,0,0,0,8,7,18,5,50,0,17,17,20,6,7,51,0,28,4,14,8,21,3,51,0,25,9,10,7,15,0,53,0,26,211.3271344
295,195309.75,475,0.02,10850.54,100,1,3,0,0,77,79,81,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.3271344
296,197076.36,521,0.02,10948.69,100,1,3,0,0,13,23,19,126,97,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,2,4,1,3,2,1,2,1,1,0,0,2,0,0,1,1,1,2,0,0,0,0,0,1,0,0,0,211.3271344
297,662222.59,1291,0.01,36790.14,100,1,3,0,0,38,36,68,38,107,64,111,70,59,102,66,48,96,39,114,53,108,54,127,97,0,0,0,0,0,0,0,0,5,20,21,5,48,0,31,14,9,21,17,38,0,16,18,21,10,20,7,36,0,20,20,15,8,8,12,26,0,15,211.3271344
298,1769672.58,2083,0.01,98315.14,100,1,3,0,0,59,28,44,45,68,32,107,93,58,81,22,13,71,55,21,6,36,51,8,115,88,64,12,10,30,13,19,30,11,18,17,0,46,0,19,6,18,15,0,54,0,28,12,10,12,25,0,50,0,20,11,19,9,21,0,47,0,22,211.3271344
299,241681.03,445,0.01,13426.72,100,1,3,0,0,32,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.3271344
300,39949.92,239,0.04,2219.44,100,1,3,1,0,52,-57,86,-88,0,12,-60,72,25,66,3,-56,110,-124,10,108,-20,60,72,107,102,-43,92,48,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
301,40148.41,244,0.04,2230.47,100,1,3,1,0,126,-57,-104,-47,-53,49,-53,-2,-53,10,-15,52,75,-110,101,-9,-20,73,-17,-7,106,-36,113,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
302,39819.33,242,0.04,2212.18,100,1,3,1,0,104,-14,-35,103,25,26,67,-87,63,-9,126,9,-70,45,-94,111,-66,-63,106,-4,-2,-22,41,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
303,40235.03,252,0.04,2235.28,100,1,3,1,0,107,120,-42,5,120,102,-16,-79,24,11,-21,-15,76,-78,-14,47,-43,62,-115,-101,-93,121,-28,-111,82,-69,-127,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
304,39823.19,244,0.04,2212.4,100,1,3,1,0,-13,50,68,-38,123,57,74,-125,32,73,-61,14,-105,-60,35,-28,80,33,-87,78,-73,-47,-57,74,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
305,39915.7,250,0.04,2217.54,100,1,3,1,0,70,45,7,19,24,12,117,-87,-66,90,83,-80,-85,89,59,-18,-36,-124,84,106,-107,-119,31,30,-119,-60,-83,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
306,36677.85,224,0.04,2037.66,100,1,3,1,0,-22,-4,-111,-94,106,-121,72,-52,6,35,51,-87,-53,29,-79,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
307,39040.3,243,0.04,2168.91,100,1,3,1,0,-87,-25,-43,93,101,-54,19,16,-76,-55,-126,107,53,-68,114,-100,67,125,-3,-3,-26,91,-114,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
308,41455.8,254,0.04,2303.1,100,1,3,1,0,91,59,-83,99,-107,-28,127,-57,20,-63,-93,-28,-101,-96,-58,22,92,-81,39,46,86,-35,115,-119,20,-86,-70,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
309,36571.4,217,0.04,2031.74,100,1,3,1,0,111,4,66,116,-61,0,-46,86,113,65,30,18,41,19,120,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
310,40163.88,257,0.04,2231.33,100,1,3,1,0,-90,51,-95,-26,102,79,-42,-117,-61,-68,-96,-32,125,69,89,-65,-4,-8,-65,-19,18,-114,-59,-39,-74,-22,105,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
311,38027.65,219,0.03,2112.65,100,1,3,1,0,56,5,119,62,-126,111,-77,-115,34,45,-94,-22,126,-110,55,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
312,36919.76,206,0.03,2051.1,100,1,3,1,0,81,41,-11,79,-20,-76,-15,-120,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
313,40298.73,225,0.03,2238.82,100,1,3,1,0,-47,12,-69,-125,-117,-12,-106,-114,70,-114,18,-30,36,-117,120,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
314,37076.99,220,0.04,2059.83,100,1,3,1,0,-102,-124,92,77,86,-32,57,100,89,-95,101,-29,-109,-44,24,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
315,36273.68,199,0.03,2015.2,100,1,3,1,0,97,24,62,39,-4,-48,16,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
316,39496.78,242,0.04,2194.27,100,1,3,1,0,47,23,-106,31,113,-64,-103,-113,32,11,-52,-15,-90,122,54,47,69,119,-14,-88,2,-48,61,16,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
317,42075.33,220,0.03,2337.52,100,1,3,1,0,33,25,31,-35,6,65,33,-35,-7,-39,1,-29,38,-39,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
318,41901.83,251,0.04,2327.88,100,1,3,1,0,104,69,124,43,-2,70,-88,9,-29,-30,123,-102,8,-41,-104,78,49,124,-34,-106,-108,89,81,-50,-1,-101,44,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
319,41147.82,244,0.04,2285.99,100,1,3,1,0,-58,105,-39,19,122,-77,-7,-16,-41,29,-117,-19,-21,-100,37,20,77,-61,-2,-69,23,8,-40,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
320,38374.93,221,0.03,2131.94,100,1,3,1,0,20,-97,-85,91,77,10,-53,-60,-125,-32,69,64,16,-39,85,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
321,39128.99,202,0.03,2173.83,100,1,3,1,0,-101,52,59,-47,54,-8,0,1,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
322,40979.18,243,0.04,2276.62,100,1,3,1,0,50,-24,-83,71,-99,80,79,24,97,-69,-80,-56,-96,-29,-60,-16,61,33,-123,-35,25,88,86,-111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
323,40135.99,238,0.04,2229.78,100,1,3,1,0,40,108,-15,86,44,120,27,-16,83,-27,117,16,-103,121,-78,-69,16,95,-30,118,19,-99,21,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
324,36820.52,202,0.03,2045.58,100,1,3,1,0,115,47,20,-60,-44,-22,113,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
325,36382.1,203,0.03,2021.23,100,1,3,1,0,31,116,60,77,-90,-75,-96,36,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
326,40785.69,244,0.04,2265.87,100,1,3,1,0,28,47,-65,-106,-7,-12,-71,117,-47,87,-126,54,36,-73,60,-10,65,-45,52,-92,117,65,-35,31,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
327,43056.79,252,0.04,2392.04,100,1,3,1,0,-53,125,84,14,-121,108,-83,-24,-86,121,91,-75,-100,33,-102,46,24,-95,-18,66,76,-97,24,-125,24,124,-109,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
328,40966.16,251,0.04,2275.9,100,1,3,1,0,-41,-112,50,30,118,73,121,14,-87,-84,-54,103,60,-43,-120,91,-56,-123,60,126,44,25,-117,-117,-52,54,-42,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
329,40312.95,245,0.04,2239.61,100,1,3,1,0,-98,25,-47,-111,-83,-96,-124,19,-41,-56,0,105,127,-97,-76,76,-106,-51,126,74,-87,93,-52,-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
330,41800.96,244,0.04,2322.28,100,1,3,1,0,-28,107,-24,-127,-92,17,-48,50,-48,-117,-104,8,-109,16,-15,-104,110,-2,8,-16,29,122,86,30,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
331,37814.28,191,0.03,2100.79,100,1,3,1,0,115,72,40,-105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
332,37202.6,237,0.04,2066.81,100,1,3,1,0,-113,119,64,106,42,34,109,110,65,-43,-45,67,25,47,71,87,34,22,-84,-79,44,-29,-69,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
333,36820.52,202,0.03,2045.58,100,1,3,1,0,-29,-111,-79,-13,16,21,-107,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
334,40476.53,248,0.04,2248.7,100,1,3,1,0,65,-8,95,-38,75,-14,40,100,103,72,70,-111,94,84,111,-81,49,125,-120,-69,-4,28,-99,-114,-8,81,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
335,40149.61,246,0.04,2230.53,100,1,3,1,0,-27,-67,-116,46,82,99,-55,-54,88,-27,-2,-119,127,104,-43,-115,-125,89,-87,70,-71,50,-30,-25,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
336,37616.3,190,0.03,2089.79,100,1,3,1,0,35,99,-33,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
337,42715.07,250,0.04,2373.06,100,1,3,1,0,-17,74,119,40,-74,-66,-45,66,31,-24,-119,30,-77,123,-106,19,-92,81,71,-57,-6,-30,86,20,33,71,-51,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
338,40554.35,254,0.04,2253.02,100,1,3,1,0,61,-64,69,-112,47,-71,65,72,-33,-85,-93,-28,-124,31,-101,22,101,-86,-120,-10,-57,-54,37,17,98,-83,-39,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
339,40477.5,246,0.04,2248.75,100,1,3,1,0,56,-119,111,-106,-90,76,-106,6,-20,73,-17,-74,-40,-39,-82,9,51,-37,-24,-31,10,-18,-76,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
340,38210.24,193,0.03,2122.79,100,1,3,1,0,-11,-72,-116,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
341,39490.24,240,0.04,2193.9,100,1,3,1,0,35,111,-118,104,-96,19,-78,-93,8,7,-67,34,81,53,29,16,-97,-34,-69,-100,119,116,-121,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
342,37616.3,190,0.03,2089.79,100,1,3,1,0,73,23,40,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
343,40641.9,241,0.04,2257.88,100,1,3,1,0,90,85,-102,7,83,84,-75,98,-11,-41,110,99,96,127,-7,-11,25,-65,-114,-12,32,-40,-41,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
344,37976.25,204,0.03,2109.79,100,1,3,1,0,-13,45,121,68,-45,-41,73,-96,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
345,36561.32,204,0.03,2031.18,100,1,3,1,0,95,37,-40,59,29,-100,-7,98,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
346,42966.0,242,0.03,2387.0,100,1,3,1,0,73,101,-55,-2,-49,50,-60,50,-126,-104,121,76,11,-7,-61,43,-23,-7,72,79,-60,-90,-121,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
347,39496.78,242,0.04,2194.27,100,1,3,1,0,72,104,7,-64,-54,-40,90,91,-111,92,-72,127,-85,-11,29,-4,87,-6,119,-21,37,124,4,-9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
348,36740.54,205,0.03,2041.14,100,1,3,1,0,-21,-17,8,-11,-23,88,6,-125,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
349,39903.82,206,0.03,2216.88,100,1,3,1,0,-90,-2,91,-98,76,-113,-30,-91,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
350,41338.86,239,0.03,2296.6,100,1,3,1,0,95,-101,-22,35,51,94,-71,71,99,-95,79,116,-73,-89,22,-13,57,-122,126,48,-126,19,101,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
351,36919.76,206,0.03,2051.1,100,1,3,1,0,51,-100,-120,-14,-4,101,-88,13,-119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
352,42736.52,256,0.04,2374.25,100,1,3,1,0,-41,-18,-19,-54,-61,-53,-87,83,40,118,-37,-62,127,-1,-126,-19,37,66,-17,-108,-88,119,-63,6,88,-65,-34,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
353,36350.37,222,0.04,2019.46,100,1,3,1,0,-125,-62,85,-81,122,-111,-76,-63,109,-115,33,78,45,-43,38,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
354,39708.94,191,0.03,2206.05,100,1,3,1,0,84,-127,84,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
355,40873.68,256,0.04,2270.76,100,1,3,1,0,-76,-82,-105,-77,48,-18,-2,-96,41,-1,-39,-112,35,-109,-12,60,-39,67,32,55,99,-125,-95,14,-3,44,-6,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
356,40979.18,243,0.04,2276.62,100,1,3,1,0,18,-84,64,-110,-102,-108,-22,30,-61,124,115,-74,-61,124,22,74,-112,-107,-80,105,-97,-13,31,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
357,38088.18,226,0.04,2116.01,100,1,3,1,0,-77,-86,45,-73,-19,-34,108,-109,-4,-72,99,-85,-85,-76,-38,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
358,38408.22,194,0.03,2133.79,100,1,3,1,0,-51,-36,-96,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
359,39819.33,242,0.04,2212.18,100,1,3,1,0,-91,63,-16,-120,-35,10,12,-126,-67,-65,114,-91,87,-87,72,-93,-64,37,80,-72,121,-117,38,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
360,39819.33,242,0.04,2212.18,100,1,3,1,0,32,86,-9,-98,108,80,-59,-82,-126,80,-34,-125,-49,-97,37,24,-10,-48,2,28,-45,20,111,-127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
361,37002.8,203,0.03,2055.71,100,1,3,1,0,-85,-90,-100,-42,-54,9,52,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
362,40235.03,252,0.04,2235.28,100,1,3,1,0,56,-91,67,10,18,-25,31,54,83,-105,-92,-97,-103,-27,-23,71,54,91,-41,-104,-116,-37,-69,69,109,-9,46,-108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
363,40639.74,249,0.04,2257.76,100,1,3,1,0,-4,-21,-35,62,-127,-43,-43,-123,4,69,102,-99,-80,75,87,24,88,14,34,5,23,-94,-87,76,95,-110,34,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
364,42569.58,255,0.04,2364.98,100,1,3,1,0,-7,35,-39,-93,77,-26,54,-75,-85,-60,-104,69,-51,-21,-124,78,-16,114,-70,-1,97,75,91,96,-54,39,-7,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
365,39761.41,222,0.03,2208.97,100,1,3,1,0,-84,56,-3,-94,41,-127,45,75,20,-66,-44,41,-41,-105,73,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
366,37002.8,203,0.03,2055.71,100,1,3,1,0,95,-60,-32,28,-96,-92,89,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
