,DistinctOperators,ProgramLevel,Goto,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_2,M_VAL_4,M_VAL_5,M_VAL_7,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_15,M_VAL_16,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_27,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,clockCycles
351,37,0.01,0,100,0,0,0,0,1,12,-93,-75,-39,111,-71,26,-125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133
352,37,0.01,0,100,0,0,0,0,-103,75,-3,7,-4,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
353,37,0.01,0,100,0,0,0,0,32,-8,-82,-63,33,17,-87,76,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
354,37,0.01,0,100,0,0,0,0,-105,112,19,36,33,-69,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
355,37,0.01,0,100,0,0,0,0,92,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
356,37,0.01,0,100,0,0,0,0,93,26,86,-75,-4,-84,-84,55,119,53,-80,83,-61,118,-102,-8,-63,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307
357,37,0.01,0,100,0,0,0,0,-108,-112,79,-28,24,-22,24,-4,-118,92,24,-81,-46,-109,-125,-67,101,-73,69,9,71,-90,6,49,-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420
358,37,0.01,0,100,0,0,0,0,98,-91,42,-29,-62,120,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
359,37,0.01,0,100,0,0,0,0,-29,-37,-87,71,-4,-13,-123,-14,98,-13,-73,-39,76,-93,-8,41,71,44,-118,78,-96,66,-79,-125,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440
360,37,0.01,0,100,0,0,0,0,52,-120,27,-27,-90,79,-28,80,-35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181
361,37,0.01,0,100,0,0,0,0,-105,1,125,-4,49,28,6,-77,-34,40,-15,7,-120,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239
362,37,0.01,0,100,0,0,0,0,-97,76,44,-81,-87,77,79,-116,-64,74,8,-39,-36,-32,40,123,-87,-71,37,-99,28,-123,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385
363,37,0.01,0,100,0,0,0,0,80,104,58,-56,32,-121,92,-1,-9,21,125,-78,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208
364,37,0.01,0,100,0,0,0,0,11,66,-14,101,-117,110,-33,-31,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
365,37,0.01,0,100,0,0,0,0,19,7,-55,-64,27,102,-82,20,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
366,37,0.01,0,100,0,0,0,0,-72,-118,83,89,-122,42,69,48,-14,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
367,37,0.01,0,100,0,0,0,0,94,7,49,-99,-84,-7,-76,8,-107,-67,-18,-54,52,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216
368,37,0.01,0,100,0,0,0,0,49,-44,113,-74,-122,-70,-72,100,-93,68,-91,30,-12,56,109,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258
369,37,0.01,0,100,0,0,0,0,24,-84,25,127,26,-28,105,96,47,-36,-51,77,-29,6,-72,-106,-91,114,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344
370,37,0.01,0,100,0,0,0,0,40,53,-58,-18,-29,-112,-97,-13,-99,79,-2,-81,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229
371,37,0.01,0,100,0,0,0,0,-14,-38,-56,17,28,-100,60,-40,-6,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169
372,37,0.01,0,100,0,0,0,0,-29,51,-68,76,37,-63,-38,-52,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
373,37,0.01,0,100,0,0,0,0,30,121,-71,-85,83,19,-27,-93,73,-1,-38,1,120,-83,91,-75,-121,116,-36,-54,-26,-75,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409
374,37,0.01,0,100,0,0,0,0,113,104,-15,41,-86,123,-102,79,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
375,37,0.01,0,100,0,0,0,0,-71,16,76,-77,117,16,6,-64,43,-109,-8,-1,123,-102,-103,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271
376,37,0.01,0,100,0,0,0,0,2,-48,-118,99,-126,-121,30,-17,-92,107,26,44,81,-60,-52,-103,19,-107,103,-29,-66,-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387
377,37,0.01,0,100,0,0,0,0,-113,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
378,37,0.01,0,100,0,0,0,0,44,23,-38,-55,-5,110,71,25,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
379,37,0.01,0,100,0,0,0,0,65,64,-67,-124,-98,-67,-69,30,-94,37,46,106,-67,-127,36,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288
380,37,0.01,0,100,0,0,0,0,9,99,101,-82,32,22,55,16,86,124,33,76,-110,-1,41,39,-72,77,-53,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404
381,37,0.01,0,100,0,0,0,0,41,7,-88,1,-115,-44,5,-3,-120,72,4,-52,91,-103,38,-53,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277
382,37,0.01,0,100,0,0,0,0,-47,-94,-41,-112,-114,113,6,-33,-27,-119,3,-71,124,-109,-26,83,99,-77,-35,7,110,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376
383,37,0.01,0,100,0,0,0,0,27,-77,79,91,-34,-54,78,-58,-2,117,-92,67,91,-41,-108,46,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271
384,37,0.01,0,100,0,0,0,0,-81,21,-75,99,98,114,60,-81,-94,-126,104,108,-87,-7,56,-105,-19,-99,-100,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569
385,37,0.01,0,100,0,0,0,0,-39,80,43,46,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
386,37,0.01,0,100,0,0,0,0,14,-30,78,-125,-55,79,6,-118,-11,-121,-36,-74,-11,-85,21,53,69,29,-14,-117,78,-43,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392
387,37,0.01,0,100,0,0,0,0,96,30,-3,-28,17,-69,-31,119,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145
388,37,0.01,0,100,0,0,0,0,81,-75,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
389,37,0.01,0,100,0,0,0,0,90,-18,76,-93,-43,77,-119,41,15,94,115,69,113,-5,-6,5,33,-48,7,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335
390,37,0.01,0,100,0,0,0,0,54,14,-116,14,91,-101,108,75,120,33,-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184
391,37,0.01,0,100,0,0,0,0,101,39,51,74,124,-25,-118,77,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
392,37,0.01,0,100,0,0,0,0,57,-12,70,-117,-100,-64,119,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
393,37,0.01,0,100,0,0,0,0,113,-59,74,76,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
394,37,0.01,0,100,0,0,0,0,100,109,50,-6,-36,-65,-45,-91,-18,-66,-99,102,-94,-120,87,-117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272
395,37,0.01,0,100,0,0,0,0,1,-32,-76,-49,-34,-9,-127,83,-17,-103,56,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201
396,37,0.01,0,100,0,0,0,0,-93,-23,-55,-71,56,-15,73,-33,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150
397,37,0.01,0,100,0,0,0,0,112,-105,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
398,37,0.01,0,100,0,0,0,0,47,109,-43,121,-52,-77,-78,108,-6,4,-61,102,96,-30,27,-15,-14,107,74,78,72,8,-110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405
399,37,0.01,0,100,0,0,0,0,-108,99,30,-73,-117,118,89,31,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148
400,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
401,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,2,22,0,2,0,25,18,12,6,0,37,17,11,15,19,3,24,7,9,3782
402,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,16,0,26,12,0,0,30,37,36,19,0,50,0,39,46,13,0,79,0,1,7997
403,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,0,16,15,13,0,7,29,16,26,1,0,74,0,34,23,2,0,42,0,17,11086
404,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,28,0,0,52,4,15,0,4,37,6,7,0,46,0,20,15,5,0,60,0,17,11082
405,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,22,0,0,40,20,0,0,47,22,33,20,0,64,0,12,25,19,6,68,6,17,10320
406,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,4,1,5,0,1,1,6,10,6,0,0,2,2,5,5,3,0,0,0,1418
407,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7,0,0,22,16,0,0,19,9,10,0,0,74,0,43,36,49,0,73,0,28,7981
408,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,16,0,0,0,10,1,0,10,29,17,10,0,77,0,17,24,22,1,56,5,36,11941
409,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193
410,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,1,0,1,6,4,1,0,2,6,3,0,2,2,2,2,1,1,0,1,0,913
411,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,0,15,28,6,0,0,30,23,16,15,0,56,0,23,7,11,0,57,0,26,8727
412,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,1,3,17,15,3,0,24,18,17,11,0,52,5,25,12,11,0,38,0,33,11937
413,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,1,1,2,1,1,0,2,2,4,1,0,0,0,0,1,0,0,0,0,683
414,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,7,16,0,0,0,12,17,10,3,0,29,9,13,13,22,0,11,3,4,3316
415,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,30,0,6,12,15,0,0,27,23,9,8,0,56,0,18,11,23,0,42,0,16,11935
416,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,23,0,0,6,0,0,0,16,8,11,7,0,36,5,14,19,15,3,21,0,13,3799
417,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11,0,0,4,16,0,1,22,30,17,14,12,53,0,18,16,31,12,73,0,33,11931
418,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,24,11,4,0,29,20,9,25,5,47,0,18,18,33,21,63,0,21,7990
419,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,9,0,11,0,0,0,16,12,13,8,0,34,10,18,12,14,0,18,9,8,3307
420,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,15,0,25,1,0,5,10,15,24,13,0,21,0,11,16,10,0,19,0,5,3294
421,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,33,0,6,26,10,0,0,20,23,9,24,0,71,0,44,17,38,6,61,0,16,12806
422,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,28,23,0,0,19,45,22,10,0,65,3,28,42,12,4,53,3,19,12917
423,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,1,0,0,19,24,47,4,3,46,0,13,20,17,0,31,0,22,5405
424,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,0,0,17,9,0,0,27,24,18,14,0,54,15,27,29,23,5,40,8,12,6014
425,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,0,15,0,4,0,9,5,13,12,0,16,8,12,10,8,0,4,1,3,2089
426,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
427,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,13,0,11,0,0,0,10,34,21,10,6,38,0,28,20,18,0,19,4,21,4287
428,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18,0,0,22,23,0,0,8,25,24,31,0,48,0,11,15,19,0,73,0,20,8762
429,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,0,15,22,0,0,6,12,33,9,0,50,3,18,36,25,0,45,6,17,5435
430,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,25,7,0,6,50,17,23,6,0,57,0,33,28,21,0,47,0,18,6639
431,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,52,4,0,38,14,3,6,17,25,29,10,0,34,15,12,18,18,0,30,0,20,5400
432,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,22,0,14,3,0,1,13,15,13,8,8,31,0,17,14,16,0,33,5,23,4287
433,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,35,0,1,28,7,0,0,15,19,21,16,11,62,0,18,21,29,0,56,0,18,11917
434,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,18,0,0,35,4,1,0,5,32,23,5,0,60,15,26,5,6,0,44,0,35,6655
435,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,0,4,29,13,13,0,29,8,19,2,0,43,3,22,13,21,0,31,13,11,4292
436,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,2,7,13,0,0,11,33,26,20,0,48,4,37,20,14,0,44,0,18,5993
437,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,17,7,0,0,28,16,28,3,0,52,0,24,32,37,0,61,20,28,11916
438,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,41,0,0,16,23,9,0,30,13,18,0,7,58,0,34,26,25,0,64,0,36,9489
439,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,1,5,2,0,0,4,8,11,7,0,4,7,7,3,6,4,0,0,1,1423
440,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,0,0,20,11,1,0,61,23,1,26,0,77,0,43,8,8,0,63,0,28,11057
441,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,25,4,12,8,0,0,24,23,20,41,0,35,0,29,25,27,0,39,0,12,5411
442,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,5,9,0,10,0,0,16,14,21,11,1,30,16,25,16,12,0,32,0,18,3786
443,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,9,5,0,5,0,3,4,10,8,0,1,2,7,5,6,1,2,0,0,1416
444,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,7,0,2,0,8,2,15,11,0,13,4,9,9,5,0,9,1,4,2085
445,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,7,0,2,0,11,6,10,10,0,4,5,9,13,9,2,5,0,8,2085
446,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192
447,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
448,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,0,0,13,6,0,4,22,28,4,13,0,44,2,30,4,16,0,22,0,16,4836
449,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,1,3,4,2,1,4,4,6,0,2,1,1,2,1,0,0,0,0,907
450,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,6,0,29,6,0,0,15,13,24,26,0,52,0,25,8,24,0,53,6,27,7297
451,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,1,1,1,0,2,3,3,1,1,0,0,0,0,1,0,0,0,666
452,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,0,0,14,0,0,0,16,17,20,8,5,19,5,22,16,21,0,13,0,15,2909
453,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,31,5,0,0,15,21,28,11,3,61,0,17,33,31,0,56,0,20,8704
454,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,0,4,10,0,0,28,25,13,0,0,57,0,32,10,36,0,51,0,37,9453
455,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,17,10,0,0,17,8,22,8,0,30,3,16,18,19,0,17,3,6,3314
456,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,2,3,4,7,2,0,7,6,9,5,4,3,4,8,6,4,2,0,2,1,1438
457,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,12,5,0,0,26,37,20,16,16,66,0,30,29,38,0,40,0,27,5987
458,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191
459,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,2,0,2,4,10,14,0,6,4,7,7,8,1,9,2,6,1757
460,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,2,11,0,0,6,9,23,13,0,19,9,17,9,17,0,16,0,10,2886
461,36,0.02,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,2,18,4,0,0,10,17,12,11,0,29,0,24,8,20,4,21,0,7,3795
462,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,16,1,26,15,0,0,18,45,30,26,11,60,0,29,14,18,0,71,0,29,11951
463,36,0.01,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,0,0,27,10,0,0,10,22,7,4,0,42,0,27,25,23,0,59,0,27,7282
