,BugsDelivered,DistinctOperands,DistinctOperators,ProgramLength,ProgramLevel,ProgramVolume,TotalOperators,Goto,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,Bugs_Delivered,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_2,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,Max_Freq
277,4.026993333,212,66,1488,0.01,12080.98,961,3,90,1,1,4.026993333,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,62,7,19,1,0,32,0,18,6,18,24,13,0,22,0,14,13,15,25,0,24,0,6,332.9559831
278,3.172446667,192,66,1188,0.01,9517.34,773,3,90,1,1,3.172446667,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,0,40,0,4,5,1,21,0,5,10,11,16,13,0,20,9,16,7,4,12,0,5,0,7,288.6502712
279,4.441656667,219,66,1634,0.01,13324.97,1039,3,90,1,1,4.441656667,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,59,4,19,0,9,62,0,27,12,36,22,27,0,28,0,29,9,44,19,0,65,0,32,288.6502712
280,4.517916667,221,66,1660,0.01,13553.75,1065,3,90,1,1,4.517916667,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,17,0,45,9,23,3,0,61,0,23,28,19,30,0,1,46,12,24,19,12,34,0,44,0,15,288.6502712
281,2.1886,121,66,870,0.01,6565.8,583,3,90,1,1,2.1886,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.8554309
282,4.52057,220,66,1662,0.01,13561.71,1067,3,90,1,1,4.52057,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,2,55,0,6,4,12,49,0,22,23,26,20,22,8,40,0,20,24,24,32,6,44,6,15,288.6502712
283,4.49076,223,66,1648,0.01,13472.28,1053,3,90,1,1,4.49076,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,20,0,52,0,15,15,11,45,0,41,5,25,18,25,1,65,5,32,12,10,28,0,40,0,17,288.6502712
284,2.72625,167,66,1040,0.01,8178.75,688,3,90,1,1,2.72625,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,7,7,3,2,2,1,0,0,5,2,11,5,1,2,4,5,4,1,5,2,0,1,0,332.9559831
285,4.550756667,224,66,1669,0.01,13652.27,1074,3,90,1,1,4.550756667,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,49,0,31,17,0,34,0,18,15,10,24,15,0,27,0,32,30,20,33,0,39,0,16,288.6502712
286,4.034833333,214,66,1489,0.01,12104.5,962,3,90,1,1,4.034833333,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,2,30,0,16,0,0,45,0,17,19,10,33,10,0,40,8,26,6,28,18,5,23,0,23,332.9559831
287,5.041203333,223,66,1850,0.01,15123.61,1179,3,90,1,1,5.041203333,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,8,0,81,0,2,2,23,57,0,11,0,41,20,51,0,46,0,28,25,19,21,0,48,0,6,288.6502712
288,2.7558,171,66,1048,0.01,8267.4,696,3,90,1,1,2.7558,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,25,0,6,2,0,4,2,3,9,2,8,8,0,0,2,6,5,4,6,2,0,0,0,332.9559831
289,4.045356667,216,66,1491,0.01,12136.07,964,3,90,1,1,4.045356667,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,0,56,0,0,0,3,37,0,26,15,23,35,3,0,42,0,23,12,6,28,0,29,1,25,332.9559831
290,2.712146667,169,66,1033,0.01,8136.44,681,3,90,1,1,2.712146667,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,16,0,5,0,4,7,0,3,9,6,12,5,2,3,3,7,4,3,3,2,1,0,0,332.9559831
291,3.19958,191,66,1199,0.01,9598.74,784,3,90,1,1,3.19958,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,8,23,0,10,3,0,12,0,8,11,8,16,12,0,5,0,20,9,0,17,1,6,0,9,288.6502712
292,5.050066667,225,66,1851,0.01,15150.2,1180,3,90,1,1,5.050066667,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,45,13,43,2,0,54,0,13,27,34,27,7,2,60,0,39,37,14,18,0,67,1,23,288.6502712
293,2.7279,169,66,1039,0.01,8183.7,687,3,90,1,1,2.7279,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,11,9,9,4,4,9,0,0,10,2,11,6,2,3,6,6,6,5,5,1,1,0,2,332.9559831
294,3.999606667,214,66,1476,0.01,11998.82,949,3,90,1,1,3.999606667,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,6,45,0,20,0,0,50,0,8,23,15,25,0,0,51,6,23,20,13,21,0,26,6,31,332.9559831
295,4.515193333,221,66,1659,0.01,13545.58,1064,3,90,1,1,4.515193333,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,33,0,39,21,17,13,0,59,0,14,18,19,33,25,8,60,0,35,17,10,31,0,43,6,17,288.6502712
296,4.03684,218,66,1486,0.01,12110.52,959,3,90,1,1,4.03684,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47,3,16,0,1,39,0,20,43,4,26,11,0,30,0,26,18,21,32,0,52,0,10,332.9559831
297,4.029826667,211,66,1490,0.01,12089.48,963,3,90,1,1,4.029826667,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,27,6,39,5,8,14,0,41,0,15,12,17,25,12,0,44,0,17,5,12,17,0,27,0,14,332.9559831
298,4.009216667,220,66,1474,0.01,12027.65,947,3,90,1,1,4.009216667,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,0,57,11,24,12,0,43,4,19,13,26,17,11,2,25,7,23,15,8,29,1,22,6,24,332.9559831
299,4.53167,224,66,1662,0.01,13595.01,1067,3,90,1,1,4.53167,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,8,0,56,0,22,1,0,50,0,18,48,10,18,22,0,48,1,18,15,19,13,0,40,3,22,288.6502712
300,1.312136667,35,37,638,0.01,3936.41,431,0,100,0,0,1.312136667,0,0,-34,-82,-104,-23,-101,72,22,-51,-102,16,-119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
301,1.257233333,29,37,624,0.01,3771.7,422,0,100,0,0,1.257233333,0,0,121,-90,57,-22,-113,-34,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
302,1.303746667,34,37,636,0.01,3911.24,429,0,100,0,0,1.303746667,0,0,-62,70,-74,110,14,84,-1,113,-98,-94,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
303,1.19516,23,37,607,0.01,3585.48,411,0,100,0,0,1.19516,0,0,78,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
304,1.312136667,35,37,638,0.01,3936.41,430,0,100,0,0,1.312136667,0,0,-50,-46,116,80,-21,-110,108,-104,-104,24,119,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
305,1.261746667,30,37,624,0.01,3785.24,421,0,100,0,0,1.261746667,0,0,67,63,105,-74,-51,20,10,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
306,1.261746667,30,37,624,0.01,3785.24,421,0,100,0,0,1.261746667,0,0,97,60,-45,-6,21,-62,4,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
307,1.38279,41,37,660,0.01,4148.37,444,0,100,0,0,1.38279,0,0,-115,-20,85,-13,84,-4,-53,-115,-29,-100,81,-112,-25,-57,51,-122,73,-27,122,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
308,1.42409,45,37,672,0.01,4272.27,450,0,100,0,0,1.42409,0,0,111,64,-45,-4,60,51,81,-10,-126,-41,-77,-21,-57,30,-27,-100,108,-28,-4,97,-88,119,25,58,39,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
309,1.27431,31,37,628,0.01,3822.93,424,0,100,0,0,1.27431,0,0,63,114,-83,-51,-78,-58,-73,77,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
310,1.359893333,40,37,651,0.01,4079.68,438,0,100,0,0,1.359893333,0,0,-84,-127,-80,-119,59,-43,99,27,30,-113,-46,-119,5,-98,67,63,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
311,1.25366,30,37,620,0.01,3760.98,418,0,100,0,0,1.25366,0,0,98,27,-92,69,93,97,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
312,1.397146667,43,37,663,0.01,4191.44,445,0,100,0,0,1.397146667,0,0,-87,61,54,-32,-96,-77,27,16,12,-110,-123,72,-38,-46,121,-58,46,-62,123,58,-56,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
313,1.301696667,34,37,635,0.01,3905.09,428,0,100,0,0,1.301696667,0,0,75,-57,76,-98,-55,1,84,79,-34,-33,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
314,1.248636667,28,37,622,0.01,3745.91,420,0,100,0,0,1.248636667,0,0,-1,90,-18,2,24,-21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
315,1.308116667,36,37,634,0.01,3924.35,426,0,100,0,0,1.308116667,0,0,-61,-127,99,74,107,52,-12,57,43,92,33,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
316,1.21267,25,37,611,0.01,3638.01,414,0,100,0,0,1.21267,0,0,21,-120,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
317,1.372426667,40,37,657,0.01,4117.28,440,0,100,0,0,1.372426667,0,0,35,-93,-55,63,55,-113,32,93,64,-86,109,-119,29,121,-36,31,64,-99,47,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
318,1.21267,25,37,611,0.01,3638.01,414,0,100,0,0,1.21267,0,0,-27,127,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
319,1.372123333,42,37,653,0.01,4116.37,438,0,100,0,0,1.372123333,0,0,62,-29,-28,36,65,33,-83,22,-84,-46,4,89,-48,49,110,-15,18,58,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
320,1.368296667,39,37,657,0.01,4104.89,441,0,100,0,0,1.368296667,0,0,-23,-63,-87,41,-113,63,17,36,3,-97,26,-54,109,-2,-56,97,87,95,101,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
321,1.374406667,41,37,656,0.01,4123.22,439,0,100,0,0,1.374406667,0,0,-81,102,84,-127,109,-90,89,119,98,81,-15,89,38,99,70,82,66,-11,81,109,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
322,1.21267,25,37,611,0.01,3638.01,414,0,100,0,0,1.21267,0,0,-14,-105,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
323,1.339196667,38,37,645,0.01,4017.59,433,0,100,0,0,1.339196667,0,0,115,1,100,89,-29,19,84,-85,-85,93,26,-109,61,122,-25,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
324,1.250646667,28,37,623,0.01,3751.94,422,0,100,0,0,1.250646667,0,0,-77,-114,-89,-79,88,-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
325,1.343193333,36,37,651,0.01,4029.58,437,0,100,0,0,1.343193333,0,0,93,38,81,-61,108,-101,-114,-105,17,-81,-20,20,65,95,74,38,124,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
326,1.326686667,36,37,643,0.01,3980.06,432,0,100,0,0,1.326686667,0,0,-125,104,-60,-73,27,54,61,10,37,125,14,23,53,-24,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
327,1.326686667,36,37,643,0.01,3980.06,432,0,100,0,0,1.326686667,0,0,40,-44,0,91,-19,35,125,4,-69,-102,33,22,78,-2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
328,1.332966667,38,37,642,0.01,3998.9,432,0,100,0,0,1.332966667,0,0,116,44,52,-37,-67,-107,25,-109,6,-19,-88,43,46,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
329,1.359966667,39,37,653,0.01,4079.9,440,0,100,0,0,1.359966667,0,0,53,119,-122,-37,-20,-105,63,4,-10,18,-106,60,75,-5,-18,-54,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
330,1.266193333,31,37,624,0.01,3798.58,421,0,100,0,0,1.266193333,0,0,110,93,33,83,-25,-122,-119,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
331,1.244623333,28,37,620,0.01,3733.87,419,0,100,0,0,1.244623333,0,0,-28,82,-22,27,19,-113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
332,1.26579,30,37,626,0.01,3797.37,422,0,100,0,0,1.26579,0,0,22,-30,91,84,1,80,118,-88,-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
333,1.242616667,28,37,619,0.01,3727.85,418,0,100,0,0,1.242616667,0,0,127,-78,60,36,-79,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
334,1.299646667,34,37,634,0.01,3898.94,427,0,100,0,0,1.299646667,0,0,-54,127,-6,-69,-49,93,39,118,124,110,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
335,1.380526667,42,37,657,0.01,4141.58,441,0,100,0,0,1.380526667,0,0,70,-104,43,116,-55,-87,16,-23,31,-77,14,-48,107,-78,25,-26,1,50,33,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
336,1.380526667,42,37,657,0.01,4141.58,441,0,100,0,0,1.380526667,0,0,-51,119,-123,-72,-124,83,-75,-78,32,105,90,83,39,-20,27,86,-113,-9,57,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
337,1.291236667,33,37,632,0.01,3873.71,426,0,100,0,0,1.291236667,0,0,-66,-80,111,-49,81,-60,26,-26,48,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
338,1.25925,29,37,625,0.01,3777.75,422,0,100,0,0,1.25925,0,0,36,-104,111,-14,76,76,-18,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
339,1.210686667,25,37,610,0.01,3632.06,413,0,100,0,0,1.210686667,0,0,88,66,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
340,1.419093333,47,37,666,0.01,4257.28,446,0,100,0,0,1.419093333,0,0,15,-42,106,13,3,-93,-110,92,48,45,-104,-90,100,-115,54,6,115,94,-56,38,82,-108,47,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
341,1.39944,42,37,666,0.01,4198.32,447,0,100,0,0,1.39944,0,0,-21,-124,121,38,-22,-78,118,82,-73,-38,14,-10,-120,107,47,-27,-126,28,-104,17,22,-96,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
342,1.26377,30,37,625,0.01,3791.31,421,0,100,0,0,1.26377,0,0,12,30,75,34,-27,90,-28,75,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
343,1.210686667,25,37,610,0.01,3632.06,413,0,100,0,0,1.210686667,0,0,51,-24,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
344,1.210686667,25,37,610,0.01,3632.06,413,0,100,0,0,1.210686667,0,0,53,103,-113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
345,1.19713,23,37,608,0.01,3591.39,412,0,100,0,0,1.19713,0,0,42,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
346,1.420326667,43,37,674,0.01,4260.98,452,0,100,0,0,1.420326667,0,0,-98,-5,-1,7,-32,4,123,86,-68,-105,110,-112,-57,-108,-86,64,1,-124,-122,89,52,15,-98,40,-122,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
347,1.370336667,40,37,656,0.01,4111.01,440,0,100,0,0,1.370336667,0,0,117,-111,-103,-86,102,42,102,-67,35,115,20,14,31,31,-113,-111,102,23,-106,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
348,1.374406667,41,37,656,0.01,4123.22,441,0,100,0,0,1.374406667,0,0,-73,33,32,4,100,-33,-66,49,-57,45,-122,107,-106,61,5,89,-13,-74,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
349,1.236593333,28,37,616,0.01,3709.78,416,0,100,0,0,1.236593333,0,0,124,74,61,104,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
350,1.361836667,41,37,650,0.01,4085.51,437,0,100,0,0,1.361836667,0,0,-8,71,-90,-121,104,77,29,-125,109,-124,79,-22,88,-26,113,-92,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
351,1.28279,32,37,630,0.01,3848.37,425,0,100,0,0,1.28279,0,0,1,12,-93,-75,-39,111,-71,26,-125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
352,1.24,27,37,620,0.01,3720.0,419,0,100,0,0,1.24,0,0,-103,75,-3,7,-4,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
353,1.285106667,33,37,629,0.01,3855.32,424,0,100,0,0,1.285106667,0,0,32,-8,-82,-63,33,17,-87,76,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
354,1.25522,29,37,623,0.01,3765.66,421,0,100,0,0,1.25522,0,0,-105,112,19,36,33,-69,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
355,1.19516,23,37,607,0.01,3585.48,411,0,100,0,0,1.19516,0,0,92,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
356,1.376503333,41,37,657,0.01,4129.51,442,0,100,0,0,1.376503333,0,0,93,26,86,-75,-4,-84,-84,55,119,-87,53,-80,83,-61,118,-102,-8,-63,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
357,1.43651,46,37,676,0.01,4309.53,454,0,100,0,0,1.43651,0,0,-108,-112,79,-28,24,-22,24,-4,-118,-66,92,24,-81,-46,-109,-125,-67,101,-73,69,9,71,-90,6,49,-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
358,1.259723333,30,37,623,0.01,3779.17,421,0,100,0,0,1.259723333,0,0,98,-91,42,-29,-62,120,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
359,1.442533333,47,37,677,0.01,4327.6,455,0,100,0,0,1.442533333,0,0,-29,-37,-87,71,-4,-13,-123,-14,98,78,-13,-73,-39,76,-93,-8,41,71,44,-118,78,-96,66,-79,-125,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
360,1.295323333,33,37,634,0.01,3885.97,427,0,100,0,0,1.295323333,0,0,52,-120,27,-27,-90,79,-28,80,-35,53,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
361,1.32875,36,37,644,0.01,3986.25,433,0,100,0,0,1.32875,0,0,-105,1,125,-4,49,28,6,-77,-34,86,40,-15,7,-120,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2498353
