,Effort,ProgramLength,ProgramLevel,TimeToImplement,TotalOperators,Total_Operands,CoverageEstimation,SCALAR_INPUT,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,Bugs_Delivered,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,min_Slack
225,195309.75,475,0.02,10850.54,311,164,100,0,1,3,0,0.9981,0,0,14,9,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
226,1575630.92,1970,0.01,87535.05,1070,900,100,0,1,3,0,4.93531,0,0,120,12,27,69,25,88,107,99,26,70,52,11,104,52,36,118,71,44,41,42,64,119,110,89,13,116,73,0,0,11,13,10,45,0,19,18,10,7,22,5,37,0,34,14,10,10,12,1,45,0,18,6,7,4,24,1,46,0,23,1.88738e-15
227,1584680.94,1970,0.01,88037.83,1070,900,100,0,1,3,0,4.93012,0,0,45,118,57,10,122,11,39,113,70,114,42,105,59,28,39,98,124,99,126,92,62,41,79,86,13,86,27,0,10,12,18,3,50,0,29,13,11,14,18,0,47,0,23,7,18,1,20,3,49,0,16,8,9,3,27,1,55,0,14,1.88738e-15
228,183067.89,521,0.02,10170.44,335,186,100,0,1,3,0,1.14359,0,0,125,52,102,118,46,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,4,1,4,2,1,2,2,1,2,0,0,3,1,1,1,2,0,3,0,1,0,0,0,1,0,0,0,1.88738e-15
229,313886.66,865,0.02,17438.15,511,354,100,0,1,3,0,2.111156667,0,0,58,15,126,32,58,4,110,115,123,38,8,106,70,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,3,12,22,4,13,3,18,9,0,10,16,8,11,6,13,11,12,7,13,0,3,6,11,14,5,6,16,1,10,1.88738e-15
230,264858.04,755,0.02,14714.34,455,300,100,0,1,3,0,1.799353333,0,0,27,56,6,47,54,61,49,41,69,93,90,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,4,8,16,0,12,6,5,13,3,3,11,1,9,7,3,14,10,5,12,0,9,5,0,9,3,4,11,4,7,1.88738e-15
231,195309.75,475,0.02,10850.54,311,164,100,0,1,3,0,0.9981,0,0,81,45,48,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
232,218962.51,458,0.01,12164.58,302,156,100,0,1,3,0,0.935736667,0,0,90,25,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
233,1094250.35,1655,0.01,60791.69,911,744,100,0,1,3,0,4.14616,0,0,12,118,70,8,115,17,87,85,37,89,5,78,25,16,82,121,115,109,31,15,27,54,31,21,0,0,0,0,2,24,13,12,55,0,16,11,11,15,16,0,47,0,23,18,26,10,20,9,46,0,19,12,8,11,12,0,45,0,21,1.88738e-15
234,196504.77,620,0.02,10916.93,386,234,100,0,1,3,0,1.439596667,0,0,19,56,4,89,79,62,78,50,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,3,2,9,3,5,5,4,7,3,2,7,0,1,8,1,3,3,0,3,3,5,3,2,2,2,2,4,2,1,1.88738e-15
235,241681.03,445,0.01,13426.72,295,150,100,0,1,3,0,0.89,0,0,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
236,771997.21,1376,0.01,42888.73,770,606,100,0,1,3,0,3.421393333,0,0,6,51,2,98,30,94,100,66,122,50,107,50,17,94,18,21,30,30,71,92,10,0,0,0,0,0,0,0,9,23,22,0,54,0,19,17,11,6,10,0,34,0,21,10,19,1,26,4,42,0,22,12,17,10,10,5,35,0,18,1.88738e-15
237,461036.13,1060,0.02,25613.12,610,450,100,0,1,3,0,2.614976667,0,0,62,71,63,94,105,11,95,54,71,15,56,103,33,121,33,110,75,0,0,0,0,0,0,0,0,0,0,0,10,22,8,3,37,0,18,9,17,8,1,10,23,0,11,4,17,6,8,6,17,0,9,8,10,7,5,9,17,0,8,1.88738e-15
238,188571.0,583,0.02,10476.17,367,216,100,0,1,3,0,1.330306667,0,0,43,18,49,101,105,92,110,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,4,3,6,0,7,3,2,3,2,2,5,3,0,4,0,5,4,2,3,3,3,3,2,1,3,1,2,2,0,1.88738e-15
239,525585.67,1133,0.02,29199.2,647,486,100,0,1,3,0,2.801476667,0,0,9,117,97,119,121,66,101,20,41,125,93,122,86,73,93,2,83,79,0,0,0,0,0,0,0,0,0,0,9,20,18,0,46,0,17,26,8,9,0,2,29,0,14,7,23,15,17,9,31,0,21,22,14,12,1,7,15,8,12,1.88738e-15
240,1779837.12,2083,0.01,98879.84,1127,956,100,0,1,3,0,5.212913333,0,0,44,125,110,40,72,83,115,116,41,7,78,85,59,25,12,51,116,5,31,79,92,65,63,48,40,58,60,108,9,8,21,5,55,1,22,14,12,7,30,0,41,0,25,12,17,10,21,2,47,0,22,6,11,0,14,0,46,0,22,1.88738e-15
241,235339.09,706,0.02,13074.39,430,276,100,0,1,3,0,1.672873333,0,0,6,38,5,28,62,127,8,75,65,109,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,7,4,16,0,15,8,4,16,2,1,12,5,10,4,0,6,12,2,11,1,4,8,1,6,4,3,6,2,4,1.88738e-15
242,851106.84,1465,0.01,47283.71,815,650,100,0,1,3,0,3.666306667,0,0,99,66,111,60,81,50,114,106,85,72,3,41,76,75,2,61,43,81,36,79,44,6,0,0,0,0,0,0,20,0,18,0,43,0,24,3,28,12,23,0,47,0,16,6,10,12,25,8,49,0,13,13,22,11,24,0,42,0,18,1.88738e-15
243,1094250.35,1655,0.01,60791.69,911,744,100,0,1,3,0,4.14616,0,0,106,119,47,82,121,90,13,109,16,108,59,50,120,100,37,61,85,53,119,54,68,19,100,108,0,0,0,0,9,14,23,2,56,0,37,20,18,11,21,0,49,0,20,10,15,23,12,5,48,0,20,22,17,1,7,8,44,0,20,1.88738e-15
244,851106.84,1465,0.01,47283.71,815,650,100,0,1,3,0,3.666306667,0,0,66,19,27,95,120,38,10,18,103,90,10,98,67,126,17,6,23,45,6,119,53,81,0,0,0,0,0,0,8,14,13,0,50,0,26,12,16,8,2,0,59,0,20,13,16,5,25,8,42,0,19,16,11,15,14,0,40,0,17,1.88738e-15
245,203409.45,475,0.01,11300.52,311,164,100,0,1,3,0,0.99224,0,0,57,98,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
246,184641.75,550,0.02,10257.88,350,200,100,0,1,3,0,1.230946667,0,0,88,96,62,3,50,24,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,4,8,3,5,5,4,4,1,2,7,1,0,4,1,4,2,1,2,3,2,3,2,1,2,1,2,2,0,1.88738e-15
247,199269.18,475,0.01,11070.51,311,164,100,0,1,3,0,0.99519,0,0,38,120,88,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
248,287641.72,808,0.02,15980.1,482,326,100,0,1,3,0,1.949543333,0,0,36,71,118,103,115,112,60,111,71,31,72,47,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,4,4,18,4,4,5,16,9,4,1,14,3,17,7,1,7,8,3,9,0,4,7,3,9,6,0,12,1,5,1.88738e-15
249,256744.75,755,0.02,14263.6,455,300,100,0,1,3,0,1.80944,0,0,106,33,36,8,11,35,58,79,105,59,53,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,3,5,19,0,10,9,8,17,0,2,13,0,10,4,3,9,9,4,13,0,8,7,1,11,7,3,8,2,6,1.88738e-15
250,583509.23,1210,0.02,32417.18,686,524,100,0,1,3,0,3.011933333,0,0,106,79,64,68,105,14,71,58,92,102,90,8,80,78,91,98,40,81,100,0,0,0,0,0,0,0,0,0,18,15,10,0,47,0,22,14,6,12,0,1,36,1,9,19,13,7,15,10,30,1,15,27,14,6,7,6,20,5,7,1.88738e-15
251,1769672.58,2083,0.01,98315.14,1127,956,100,0,1,3,0,5.2184,0,0,25,71,39,90,7,80,45,55,104,35,103,38,62,100,66,77,7,75,61,20,45,111,82,96,96,65,60,35,5,11,21,7,46,0,18,6,11,5,19,8,51,0,27,10,20,10,18,6,41,0,26,8,13,11,26,0,49,0,27,1.88738e-15
252,1575630.92,1970,0.01,87535.05,1070,900,100,0,1,3,0,4.93531,0,0,69,23,95,3,12,86,59,42,34,49,4,17,91,103,11,12,50,58,39,122,85,5,50,120,36,39,118,0,5,12,20,1,47,0,22,8,14,8,19,0,40,2,16,19,13,5,19,0,53,0,26,15,9,6,21,1,44,0,28,1.88738e-15
253,180524.12,521,0.02,10029.12,335,186,100,0,1,3,0,1.146183333,0,0,28,26,82,67,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,3,1,2,1,0,1,1,0,1,0,0,1,0,0,1,1,1,2,0,0,0,0,0,1,0,0,0,1.88738e-15
254,1575630.92,1970,0.01,87535.05,1070,900,100,0,1,3,0,4.93531,0,0,118,123,122,28,72,22,29,81,59,112,37,115,93,95,86,112,59,97,61,62,7,111,58,121,70,2,37,0,7,11,23,5,47,0,25,10,5,12,20,0,47,0,21,17,9,9,28,0,45,0,29,16,16,12,24,0,47,0,25,1.88738e-15
255,658361.83,1291,0.01,36575.66,727,564,100,0,1,3,0,3.223993333,0,0,93,72,2,44,12,37,96,10,109,107,27,122,5,95,16,35,42,56,2,74,0,0,0,0,0,0,0,0,22,13,22,0,43,0,23,24,14,15,3,2,39,0,27,11,21,3,18,17,33,0,28,12,25,7,11,5,39,0,14,1.88738e-15
256,241318.0,706,0.02,13406.56,430,276,100,0,1,3,0,1.66541,0,0,87,122,83,100,35,51,55,37,7,37,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,6,1,16,0,8,6,4,12,7,2,9,2,6,9,1,6,3,0,8,0,5,5,2,6,2,3,10,1,4,1.88738e-15
257,674108.84,1291,0.01,37450.49,727,564,100,0,1,3,0,3.210043333,0,0,44,76,103,63,73,46,33,99,112,42,68,95,66,40,17,45,104,76,99,72,0,0,0,0,0,0,0,0,10,18,21,0,50,0,24,16,18,7,1,7,53,0,18,13,17,12,20,3,42,0,23,16,18,9,7,10,29,0,10,1.88738e-15
258,745288.05,1376,0.01,41404.89,770,606,100,0,1,3,0,3.443576667,0,0,58,65,68,120,95,4,104,45,96,41,3,81,121,4,5,39,80,31,43,115,86,0,0,0,0,0,0,0,6,18,21,1,44,0,19,14,11,7,11,0,42,0,21,5,18,4,23,12,45,0,17,16,16,4,15,5,39,0,18,1.88738e-15
259,217186.68,661,0.02,12065.93,407,254,100,0,1,3,0,1.547263333,0,0,84,49,55,56,84,104,11,24,95,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,7,13,1,9,5,5,13,0,1,8,2,7,4,1,5,7,0,5,1,9,5,2,4,3,3,4,2,3,1.88738e-15
260,519139.89,1133,0.02,28841.1,647,486,100,0,1,3,0,2.80781,0,0,56,3,92,36,33,44,79,51,35,80,29,52,50,89,51,90,36,28,0,0,0,0,0,0,0,0,0,0,14,17,18,0,45,1,12,16,15,8,0,13,27,3,12,13,22,8,21,7,26,0,12,20,14,19,1,9,21,0,10,1.88738e-15
261,654550.08,1291,0.01,36363.89,727,564,100,0,1,3,0,3.227433333,0,0,103,45,76,81,28,28,6,117,91,45,96,21,76,122,27,60,15,38,61,61,0,0,0,0,0,0,0,0,8,13,19,0,40,0,19,25,15,19,4,0,44,0,13,13,16,8,16,5,32,0,17,21,19,13,0,6,31,0,9,1.88738e-15
262,587004.36,1210,0.02,32611.35,686,524,100,0,1,3,0,3.008636667,0,0,86,89,95,12,117,61,110,120,34,27,69,70,15,68,26,26,70,26,119,0,0,0,0,0,0,0,0,0,8,18,19,2,59,0,21,17,17,9,0,7,32,0,12,9,20,14,21,6,30,0,8,11,16,9,0,7,26,0,8,1.88738e-15
263,590545.74,1210,0.02,32808.1,686,524,100,0,1,3,0,3.005323333,0,0,32,37,11,107,45,91,16,54,68,2,102,65,39,47,55,29,99,30,4,0,0,0,0,0,0,0,0,0,6,15,13,0,44,0,17,16,13,9,4,6,32,0,16,5,22,2,21,0,26,0,15,12,14,11,8,9,27,0,15,1.88738e-15
264,203409.45,475,0.01,11300.52,311,164,100,0,1,3,0,0.99224,0,0,5,117,35,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
265,1239055.54,1756,0.01,68836.42,962,794,100,0,1,3,0,4.39919,0,0,3,32,39,103,108,56,56,72,41,100,87,85,23,67,85,59,63,20,107,65,123,77,12,83,43,0,0,0,17,12,19,10,48,0,35,13,9,12,10,0,54,0,17,11,23,10,21,0,49,3,10,7,22,7,11,3,65,0,18,1.88738e-15
266,1399144.26,1861,0.01,77730.24,1015,846,100,0,1,3,0,4.66224,0,0,59,124,87,113,127,10,51,79,22,28,6,75,104,46,91,123,97,92,44,88,34,117,59,59,58,23,0,0,12,14,20,0,48,0,26,4,18,10,22,0,54,0,27,9,12,11,22,7,46,0,17,12,16,11,21,2,47,0,23,1.88738e-15
267,458147.34,1060,0.02,25452.63,610,450,100,0,1,3,0,2.617983333,0,0,63,35,114,75,11,61,57,116,78,102,99,110,122,96,28,116,100,0,0,0,0,0,0,0,0,0,0,0,14,22,21,5,38,0,22,14,13,4,0,3,23,0,10,4,27,12,19,5,21,0,13,7,11,11,0,3,19,0,5,1.88738e-15
268,178056.96,521,0.02,9892.05,335,186,100,0,1,3,0,1.148753333,0,0,104,4,124,12,74,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,3,2,5,2,1,2,2,1,1,0,0,2,1,2,1,2,1,2,0,1,0,0,0,1,0,0,0,1.88738e-15
269,1399144.26,1861,0.01,77730.24,1015,846,100,0,1,3,0,4.66224,0,0,77,90,69,55,86,39,30,75,36,60,61,116,19,52,103,118,26,65,91,83,16,56,116,39,22,45,0,0,9,6,28,0,51,0,28,11,16,7,23,0,45,0,25,9,14,0,22,0,44,0,25,4,10,9,24,1,46,0,33,1.88738e-15
270,861014.13,1465,0.01,47834.12,815,650,100,0,1,3,0,3.65852,0,0,48,72,94,16,34,25,118,18,41,121,74,25,2,73,65,7,112,74,39,48,73,18,0,0,0,0,0,0,14,11,29,5,58,0,17,14,19,14,12,0,44,0,27,13,10,2,25,0,41,0,13,19,26,9,10,0,40,0,18,1.88738e-15
271,455297.97,1060,0.02,25294.33,610,450,100,0,1,3,0,2.620973333,0,0,79,70,80,13,110,67,16,59,72,97,100,118,90,117,77,93,91,0,0,0,0,0,0,0,0,0,0,0,16,22,9,0,42,0,20,14,19,8,0,6,27,4,14,12,18,9,4,4,21,0,10,6,13,11,4,4,19,0,11,1.88738e-15
272,576653.99,1210,0.02,32036.33,686,524,100,0,1,3,0,3.018473333,0,0,3,53,119,61,18,41,112,59,42,34,9,18,57,112,45,44,61,127,78,0,0,0,0,0,0,0,0,0,10,14,15,6,47,0,19,29,11,5,0,8,37,0,24,13,23,11,14,10,33,2,18,16,18,9,3,9,12,0,7,1.88738e-15
273,273721.95,808,0.02,15206.78,482,326,100,0,1,3,0,1.96715,0,0,19,15,48,108,101,96,79,62,36,17,18,98,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,2,5,17,0,6,4,13,15,0,3,16,6,14,6,1,7,14,9,8,0,4,7,3,10,3,2,14,2,9,1.88738e-15
274,191197.68,521,0.02,10622.09,335,186,100,0,1,3,0,1.135633333,0,0,87,8,69,31,127,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,2,2,2,3,2,1,1,1,1,2,0,0,2,0,1,1,2,0,3,0,1,0,0,0,1,0,0,0,1.88738e-15
275,458147.34,1060,0.02,25452.63,610,450,100,0,1,3,0,2.617983333,0,0,46,54,36,69,102,19,124,87,124,100,31,93,10,63,48,45,24,0,0,0,0,0,0,0,0,0,0,0,16,18,15,4,43,0,13,16,10,8,0,17,28,0,17,10,32,12,14,5,21,0,15,20,11,12,4,8,15,0,16,1.88738e-15
276,180240.61,550,0.02,10013.37,350,200,100,0,1,3,0,1.235936667,0,0,40,18,76,28,65,47,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,6,2,5,2,3,4,3,4,2,1,6,0,0,3,0,3,1,1,1,1,2,3,1,1,1,0,1,1,0,1.88738e-15
277,509789.46,1133,0.02,28321.64,647,486,100,0,1,3,0,2.81718,0,0,107,116,126,116,44,60,23,78,69,127,116,41,23,13,29,76,72,48,0,0,0,0,0,0,0,0,0,0,8,21,8,1,40,0,22,22,11,7,0,13,21,0,22,9,15,11,20,8,26,0,18,17,15,11,10,13,14,3,10,1.88738e-15
278,388673.74,991,0.02,21592.99,575,416,100,0,1,3,0,2.455906667,0,0,23,72,105,79,41,83,127,82,9,107,52,30,2,112,4,68,0,0,0,0,0,0,0,0,0,0,0,0,12,20,5,22,34,0,14,20,13,14,0,7,25,1,12,3,11,9,9,2,17,0,5,14,13,8,1,6,19,1,15,1.88738e-15
279,352604.31,926,0.02,19589.13,542,384,100,0,1,3,0,2.273736667,0,0,54,55,22,69,89,68,9,45,97,15,57,34,80,116,29,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,3,13,26,0,12,9,18,8,9,4,23,2,11,6,21,9,8,2,12,0,9,6,15,9,7,3,14,0,11,1.88738e-15
280,291910.25,808,0.02,16217.24,482,326,100,0,1,3,0,1.944363333,0,0,74,113,95,111,90,32,37,121,39,85,22,89,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,7,8,20,0,12,4,10,12,0,2,17,5,12,5,4,9,9,6,11,0,5,9,1,10,7,1,10,0,6,1.88738e-15
281,1100535.44,1655,0.01,61140.86,911,744,100,0,1,3,0,4.1418,0,0,123,124,101,45,31,41,88,64,19,125,118,79,107,95,103,85,77,68,88,121,67,39,94,123,0,0,0,0,20,13,28,3,54,0,32,10,9,10,12,0,47,0,24,7,10,10,18,3,46,0,15,16,11,11,18,1,44,0,22,1.88738e-15
282,194666.11,620,0.02,10814.78,386,234,100,0,1,3,0,1.44197,0,0,126,63,31,109,90,51,112,17,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,2,11,0,5,4,3,8,2,1,6,2,1,5,1,4,6,0,3,2,4,3,1,4,3,1,2,1,4,1.88738e-15
283,1094250.35,1655,0.01,60791.69,911,744,100,0,1,3,0,4.14616,0,0,50,74,59,50,122,112,32,67,16,97,77,50,118,82,61,90,5,124,75,11,120,88,69,93,0,0,0,0,11,1,21,8,52,0,20,13,5,3,22,0,46,0,22,14,9,4,25,1,40,0,12,16,8,12,24,1,46,0,26,1.88738e-15
284,200299.43,620,0.02,11127.75,386,234,100,0,1,3,0,1.434786667,0,0,102,73,22,66,84,122,12,112,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,1,7,2,5,5,3,6,3,1,7,4,2,5,2,5,3,0,3,2,5,3,2,1,2,1,2,2,0,1.88738e-15
285,1575630.92,1970,0.01,87535.05,1070,900,100,0,1,3,0,4.93531,0,0,17,25,19,50,63,62,48,92,74,52,6,49,88,82,51,89,109,121,105,52,94,61,124,125,42,25,120,0,14,7,19,0,50,0,16,10,13,12,20,0,47,0,16,13,7,6,33,1,52,0,24,17,11,7,22,1,42,8,18,1.88738e-15
286,322645.48,865,0.02,17924.75,511,354,100,0,1,3,0,2.100623333,0,0,83,97,111,112,3,13,6,56,74,123,82,95,73,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,19,10,6,19,0,16,3,17,5,0,2,16,6,13,8,8,12,8,4,9,0,1,6,3,9,7,3,13,2,9,1.88738e-15
287,1407180.59,1861,0.01,78176.7,1015,846,100,0,1,3,0,4.657336667,0,0,126,117,79,10,82,14,45,50,86,50,101,60,116,124,117,83,91,79,20,105,56,28,58,27,98,83,0,0,9,16,29,0,48,0,21,9,10,9,26,0,42,0,25,13,11,5,16,0,50,0,15,8,11,8,25,3,49,2,17,1.88738e-15
288,1769672.58,2083,0.01,98315.14,1127,956,100,0,1,3,0,5.2184,0,0,49,102,29,52,10,101,36,19,78,95,104,95,78,23,83,38,9,11,43,12,72,125,16,122,63,2,46,67,6,7,25,0,49,0,23,12,12,8,21,2,49,0,25,17,8,13,23,1,48,1,33,12,10,8,24,0,43,0,31,1.88738e-15
289,974797.09,1558,0.01,54155.39,862,696,100,0,1,3,0,3.89492,0,0,87,65,20,112,16,43,104,80,72,123,15,24,36,62,19,68,65,36,23,42,123,24,12,0,0,0,0,0,8,8,13,5,56,0,18,16,17,10,4,0,47,0,23,10,20,16,19,0,51,0,28,13,14,10,12,0,47,0,24,1.88738e-15
290,446978.21,1060,0.02,24832.12,610,450,100,0,1,3,0,2.62984,0,0,51,17,45,33,122,89,61,42,114,108,89,93,119,18,27,78,61,0,0,0,0,0,0,0,0,0,0,0,14,13,1,2,33,0,15,15,9,6,0,7,28,2,14,6,25,5,12,0,24,1,7,10,19,6,5,11,26,0,13,1.88738e-15
291,256744.75,755,0.02,14263.6,455,300,100,0,1,3,0,1.80944,0,0,11,107,37,83,2,61,92,74,111,116,78,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,0,7,17,3,16,3,10,17,6,0,13,3,9,5,1,10,9,6,9,0,7,8,3,13,4,3,9,2,5,1.88738e-15
292,1094250.35,1655,0.01,60791.69,911,744,100,0,1,3,0,4.14616,0,0,42,45,112,111,37,63,94,119,115,23,107,85,51,51,72,25,79,102,110,29,35,17,47,42,0,0,0,0,12,11,26,11,49,0,23,18,17,10,13,0,39,0,29,10,20,11,18,13,49,0,21,10,14,11,21,0,46,0,18,1.88738e-15
293,753963.56,1376,0.01,41886.86,770,606,100,0,1,3,0,3.436263333,0,0,76,18,47,46,103,32,115,2,25,124,36,12,103,122,105,112,22,122,114,52,3,0,0,0,0,0,0,0,13,7,27,1,44,0,19,13,17,15,3,0,40,0,17,2,16,9,18,3,41,0,16,13,24,4,3,7,34,0,15,1.88738e-15
294,1239055.54,1756,0.01,68836.42,962,794,100,0,1,3,0,4.39919,0,0,18,86,77,67,75,8,38,113,90,50,75,97,109,66,47,13,49,85,53,46,51,46,75,77,24,0,0,0,8,7,18,5,50,0,17,17,20,6,18,7,51,0,28,4,14,8,21,3,51,0,25,9,10,7,15,0,53,0,26,1.88738e-15
295,195309.75,475,0.02,10850.54,311,164,100,0,1,3,0,0.9981,0,0,77,79,81,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
296,197076.36,521,0.02,10948.69,335,186,100,0,1,3,0,1.130186667,0,0,13,23,19,126,97,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,2,4,1,3,2,1,2,2,1,1,0,0,2,0,0,1,1,1,2,0,0,0,0,0,1,0,0,0,1.88738e-15
297,662222.59,1291,0.01,36790.14,727,564,100,0,1,3,0,3.220536667,0,0,38,36,68,38,107,64,111,70,59,102,66,48,96,39,114,53,108,54,127,97,0,0,0,0,0,0,0,0,5,20,21,5,48,0,31,14,9,21,1,17,38,0,16,18,21,10,20,7,36,0,20,20,15,8,8,12,26,0,15,1.88738e-15
298,1769672.58,2083,0.01,98315.14,1127,956,100,0,1,3,0,5.2184,0,0,59,28,44,45,68,32,107,93,58,81,22,13,71,55,21,6,36,51,8,115,88,64,12,10,30,13,19,30,11,18,17,0,46,0,19,6,18,15,21,0,54,0,28,12,10,12,25,0,50,0,20,11,19,9,21,0,47,0,22,1.88738e-15
299,241681.03,445,0.01,13426.72,295,150,100,0,1,3,0,0.89,0,0,32,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
300,39949.92,239,0.04,2219.44,175,64,100,1,1,3,1,0.483266667,-44,0,52,-57,86,-88,0,12,-60,72,25,66,3,-56,110,-124,10,108,-20,60,72,107,102,-43,92,48,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.387999998
301,40148.41,244,0.04,2230.47,181,63,100,1,1,3,1,0.493376667,-87,0,126,-57,-104,-47,-53,49,-53,-2,-53,10,-15,52,75,-110,101,-9,-20,73,-17,-7,106,-36,113,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.387999998
302,39819.33,242,0.04,2212.18,179,63,100,1,1,3,1,0.48933,-98,0,104,-14,-35,103,25,26,67,-87,63,-9,126,9,-70,45,-94,111,-66,-63,106,-4,-2,-22,41,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.387999998
303,40235.03,252,0.04,2235.28,185,67,100,1,1,3,1,0.51658,62,0,107,120,-42,5,120,102,-16,-79,24,11,-21,-15,76,-78,-14,47,-43,62,-115,-101,-93,121,-28,-111,82,-69,-127,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.387999998
