,FUNCTION,Column1,BugsDelivered,DifficultyLevel,DistinctOperands,DistinctOperators,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,Total_Operands,VocabularySize,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function_1,FunctionCall,PointerDereferencing,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,cInstr,Bugs_Delivered,SS_VAL_1,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,DSP
362,qsort,2462,1.417733333,90.44,45,37,384678.52,669,0.01,4253.2,21371.03,449,220,82,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,486,1.417733333,26,0,0,-97,76,44,-48,-81,-87,77,79,-116,-64,-10,67,74,8,-39,-36,-32,40,123,-87,-71,37,-99,28,-123,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,qsort,2463,1.326686667,107.92,36,37,429514.51,643,0.01,3980.06,23861.92,433,210,73,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,272,1.326686667,16,0,0,80,104,58,-1,-56,32,-121,92,-1,-9,-100,-40,21,125,-78,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,qsort,2464,1.28279,118.52,32,37,456092.02,630,0.01,3848.37,25338.45,425,205,69,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,183,1.28279,11,0,0,11,66,-14,20,101,-117,110,-33,-31,76,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,qsort,2465,1.267813333,125.8,30,37,478472.49,627,0.01,3803.44,26581.81,423,204,67,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,153,1.267813333,10,0,0,19,7,-55,-111,-64,27,102,-82,20,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,qsort,2466,1.308023333,109.41,35,37,429349.57,636,0.01,3924.07,23852.75,429,207,72,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,222,1.308023333,13,0,0,-72,-118,83,-18,89,-122,42,69,48,-14,-75,96,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,qsort,2467,1.339173333,105.5,37,37,423847.97,647,0.01,4017.52,23547.11,436,211,74,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,296,1.339173333,17,0,0,94,7,49,59,-99,-84,-7,-76,8,-107,41,-30,-67,-18,-54,52,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,qsort,2468,1.368123333,96.56,41,37,396321.74,653,0.01,4104.37,22017.87,439,214,78,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,340,1.368123333,20,0,0,49,-44,113,-10,-74,-122,-70,-72,100,-93,13,-95,68,-91,30,-12,56,109,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,qsort,2469,1.386313333,90.82,44,37,377707.51,656,0.01,4158.94,20983.75,440,216,81,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,452,1.386313333,22,0,0,24,-84,25,9,127,26,-28,105,96,47,87,37,-36,-51,77,-29,6,-72,-106,-91,114,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,qsort,2470,1.332876667,107.92,36,37,431518.46,646,0.01,3998.63,23973.25,436,210,73,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,289,1.332876667,16,0,0,40,53,-58,-13,-18,-29,-112,-97,-13,-99,30,111,79,-2,-81,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,qsort,2471,1.312136667,109.41,35,37,430699.72,638,0.01,3936.41,23927.76,431,207,72,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,222,1.312136667,13,0,0,-14,-38,-56,-46,17,28,-100,60,-40,-6,82,-93,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,qsort,2472,1.276336667,121.74,31,37,466151.59,629,0.01,3829.01,25897.31,425,204,68,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,179,1.276336667,10,0,0,-29,51,-68,84,76,37,-63,-38,-52,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,qsort,2473,1.409946667,96.9,42,37,409891.34,671,0.01,4229.84,22771.74,451,220,79,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,518,1.409946667,26,0,0,30,121,-71,-101,-85,83,19,-27,-93,73,17,-84,-1,-38,1,120,-83,91,-75,-121,116,-36,-54,-26,-75,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,qsort,2474,1.27025,121.74,31,37,463928.29,626,0.01,3810.75,25773.79,422,204,68,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,160,1.27025,10,0,0,113,104,-15,47,41,-86,123,-102,79,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,qsort,2475,1.3475,103.7,38,37,419196.96,649,0.01,4042.5,23288.72,436,213,75,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,353,1.3475,19,0,0,-71,16,76,84,-77,117,16,6,-64,43,61,89,-109,-8,-1,123,-102,-103,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,qsort,2476,1.411673333,92.08,44,37,389958.7,668,0.01,4235.02,21664.37,449,219,81,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,497,1.411673333,25,0,0,2,-48,-118,-88,99,-126,-121,30,-17,-92,56,-123,107,26,44,81,-60,-52,-103,19,-107,103,-29,-66,-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,qsort,2477,1.19713,157.65,23,37,566190.36,608,0.01,3591.39,31455.02,412,196,60,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,24,1.19713,2,0,0,-113,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,qsort,2478,1.286863333,119.09,32,37,459771.84,632,0.01,3860.59,25542.88,426,206,69,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,175,1.286863333,12,0,0,44,23,-38,-56,-55,-5,110,71,25,-25,71,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,qsort,2479,1.35373,103.7,38,37,421134.69,652,0.01,4061.19,23396.37,439,213,75,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,362,1.35373,19,0,0,65,64,-67,23,-124,-98,-67,-69,30,-94,-26,-87,37,46,106,-67,-127,36,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,qsort,2480,1.376503333,97.91,41,37,404339.39,657,0.01,4129.51,22463.3,440,217,78,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,500,1.376503333,23,0,0,9,99,101,-110,-82,32,22,55,16,86,-16,8,124,33,76,-110,-1,41,39,-72,77,-53,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,qsort,2481,1.357883333,101.51,39,37,413527.57,652,0.01,4073.65,22973.75,438,214,76,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,365,1.357883333,20,0,0,41,7,-88,5,1,-115,-44,5,-3,-120,-78,70,72,4,-52,91,-103,38,-53,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,qsort,2482,1.42376,88.08,46,37,376197.31,670,0.01,4271.28,20899.85,451,219,83,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,488,1.42376,25,0,0,-47,-94,-41,-102,-112,-114,113,6,-33,-27,-13,-69,-119,3,-71,124,-109,-26,83,99,-77,-35,7,110,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,qsort,2483,1.36198,98.97,40,37,404406.39,652,0.01,4085.94,22467.02,438,214,77,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,379,1.36198,20,0,0,27,-77,79,100,91,-34,-54,78,-58,-2,-102,111,117,-92,67,91,-41,-108,46,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,qsort,2484,1.393136667,95.58,42,37,399481.62,663,0.01,4179.41,22193.42,446,217,79,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,426,1.393136667,23,0,0,-81,21,-75,-96,99,98,114,60,-81,-94,-124,-82,-126,104,108,-87,-7,56,-105,-19,-99,-100,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,qsort,2485,1.240606667,132.14,28,37,491812.37,618,0.01,3721.82,27322.91,418,200,65,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,90,1.240606667,6,0,0,-39,80,43,-122,46,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,qsort,2486,1.419853333,90.44,45,37,385253.52,670,0.01,4259.56,21402.97,450,220,82,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,510,1.419853333,26,0,0,14,-30,78,-62,-125,-55,79,6,-118,-11,80,34,-121,-36,-74,-11,-85,21,53,69,29,-14,-117,78,-43,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,qsort,2487,1.295546667,112.09,34,37,435646.64,632,0.01,3886.64,24202.59,426,206,71,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,196,1.295546667,12,0,0,96,30,-3,27,-28,17,-69,-31,119,103,-55,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,qsort,2488,1.210686667,145.78,25,37,529481.67,610,0.01,3632.06,29415.65,413,197,62,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,34,1.210686667,3,0,0,81,-75,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,qsort,2489,1.376503333,97.91,41,37,404339.39,657,0.01,4129.51,22463.3,440,217,78,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,450,1.376503333,23,0,0,90,-18,76,73,-93,-43,77,-119,41,15,-69,48,94,115,69,113,-5,-6,5,33,-48,7,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,qsort,2490,1.299646667,113.18,34,37,441268.23,634,0.01,3898.94,24514.9,426,208,71,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,251,1.299646667,14,0,0,54,14,-116,5,14,91,-101,108,75,120,93,29,33,-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,qsort,2491,1.26579,125.8,30,37,477709.38,626,0.01,3797.37,26539.41,422,204,67,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,159,1.26579,10,0,0,101,39,51,42,74,124,-25,-118,77,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,qsort,2492,1.27025,121.15,31,37,461654.13,626,0.01,3810.75,25647.45,423,203,68,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,132,1.27025,9,0,0,57,-12,70,-52,-117,-100,-64,119,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,qsort,2493,1.2386,132.14,28,37,491016.55,617,0.01,3715.8,27278.7,417,200,65,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,84,1.2386,6,0,0,113,-59,74,101,76,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,qsort,2494,1.368123333,96.11,41,37,394469.77,653,0.01,4104.37,21914.99,440,213,78,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,353,1.368123333,19,0,0,100,109,50,71,-6,-36,-65,-45,-91,-18,-63,52,-66,-99,102,-94,-120,87,-117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,qsort,2495,1.324476667,110.47,35,37,438950.68,644,0.01,3973.43,24386.15,435,209,72,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,259,1.324476667,15,0,0,1,-32,-76,20,-49,-34,-9,-127,83,-17,-88,-123,-103,56,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,qsort,2496,1.297363333,115.48,33,37,449477.97,635,0.01,3892.09,24971,429,206,70,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,219,1.297363333,12,0,0,-93,-23,-55,55,-71,56,-15,73,-33,-82,-124,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,qsort,2497,1.221356667,140.88,26,37,516211.46,613,0.01,3664.07,28678.41,415,198,63,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,46,1.221356667,4,0,0,112,-105,34,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,qsort,2498,1.416963333,86.6,47,37,368109.08,665,0.01,4250.89,20450.5,445,220,84,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,513,1.416963333,26,0,0,47,109,-43,125,121,-52,-77,-78,108,-6,24,112,4,-61,102,96,-30,27,-15,-14,107,74,78,72,8,-110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,qsort,2499,1.28279,118.52,32,37,456092.02,630,0.01,3848.37,25338.45,425,205,69,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,173,1.28279,11,0,0,-108,99,30,-108,-73,-117,118,89,31,60,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,dijkstra,2500,0.92,91.29,28,36,251948.57,460,0.01,2760,13997.14,318,142,64,70,15,2,15,8,1,29,3,3,2,12,18,3,3,100,0,0,1,3,1,180,0.92,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,dijkstra,2501,2.41429,55.08,117,36,398915.16,998,0.02,7242.87,22161.95,640,358,153,70,15,2,15,8,1,29,3,3,2,12,18,3,3,100,0,0,1,3,1,2930,2.41429,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,18,9,0,40,2,20,16,22,17,0,2,29,0,25,23,18,12,6,0,37,17,11,15,22,19,11,3,24,7,9,0
402,dijkstra,2502,4.14993,79.33,140,36,987624.16,1669,0.01,12449.79,54868.01,1052,617,176,70,15,2,15,8,1,29,3,3,2,12,18,3,3,100,0,0,1,3,1,6197,4.14993,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,8,10,16,46,0,24,18,26,17,12,0,51,0,30,7,37,36,19,0,50,0,39,46,5,13,25,0,79,0,1,0
403,dijkstra,2503,5.365816667,104.01,140,36,1674365.12,2158,0.01,16097.45,93020.28,1349,809,176,70,15,2,15,8,1,29,3,3,2,12,18,3,3,100,0,0,1,3,1,8556,5.365816667,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,13,19,0,58,16,14,23,15,35,13,0,62,7,29,36,16,26,1,0,74,0,34,23,24,2,28,0,42,0,17,0
404,dijkstra,2504,5.3941,103.28,141,36,1671252.98,2167,0.01,16182.3,92847.39,1358,809,177,70,15,2,15,8,1,29,3,3,2,12,18,3,3,100,0,0,1,3,1,8530,5.3941,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,31,27,28,0,47,0,17,19,52,26,4,15,66,0,4,30,37,6,7,0,46,0,20,15,42,5,0,0,60,0,17,0
405,dijkstra,2505,4.98836,96.77,141,36,1448110.44,2004,0.01,14965.08,80450.58,1246,758,177,70,15,2,15,8,1,29,3,3,2,12,18,3,3,100,0,0,1,3,1,7745,4.98836,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,32,31,22,0,55,0,21,16,40,18,20,0,76,0,47,20,22,33,20,0,64,0,12,25,31,19,0,6,68,6,17,0
406,dijkstra,2506,1.46634,50.03,77,36,220065.03,645,0.02,4399.02,12225.84,431,214,113,70,15,2,15,8,1,29,3,3,2,12,18,3,3,100,0,0,1,3,1,1105,1.46634,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,8,4,0,15,4,15,7,1,10,5,0,4,1,1,8,6,10,6,0,0,2,2,5,1,5,3,3,0,0,0,0
407,dijkstra,2507,4.0932,79.9,139,36,981130.88,1648,0.01,12279.6,54507.27,1031,617,175,70,15,2,15,8,1,29,3,3,2,12,18,3,3,100,0,0,1,3,1,6167,4.0932,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,37,23,7,0,65,0,41,27,22,22,16,0,76,0,19,10,9,10,0,0,74,0,43,36,0,49,18,0,73,0,28,0
408,dijkstra,2508,5.651763333,110.83,140,36,1879130.35,2273,0.01,16955.29,104396.13,1411,862,176,70,15,2,15,8,1,29,3,3,2,12,18,3,3,100,0,0,1,3,1,9223,5.651763333,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,29,16,0,64,0,22,15,0,25,10,1,46,0,10,25,29,17,10,0,77,0,17,24,14,22,0,1,56,5,36,0
409,dijkstra,2509,0.91054,94.67,27,36,258593.07,457,0.01,2731.62,14366.28,315,142,63,70,15,2,15,8,1,29,3,3,2,12,18,3,3,100,0,0,1,3,1,174,0.91054,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,dijkstra,2510,1.21697,56.48,58,36,206213.24,557,0.02,3650.91,11456.29,375,182,94,70,15,2,15,8,1,29,3,3,2,12,18,3,3,100,0,0,1,3,1,683,1.21697,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,7,1,4,0,8,4,1,4,6,4,0,1,0,8,2,6,3,0,2,2,2,2,0,1,1,1,0,1,0,0
411,dijkstra,2511,4.440736667,84.51,141,36,1125868.33,1784,0.01,13322.21,62548.24,1122,662,177,70,15,2,15,8,1,29,3,3,2,12,18,3,3,100,0,0,1,3,1,6583,4.440736667,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,17,24,0,55,15,17,20,28,10,6,0,63,0,30,22,23,16,15,0,56,0,23,7,15,11,26,0,57,0,26,0
412,dijkstra,2512,5.687756667,111.63,139,36,1904703.24,2290,0.01,17063.27,105816.85,1428,862,175,70,15,2,15,8,1,29,3,3,2,12,18,3,3,100,0,0,1,3,1,9117,5.687756667,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,0,21,1,63,3,16,27,17,20,15,3,46,0,24,40,18,17,11,0,52,5,25,12,19,11,6,0,38,0,33,0
413,dijkstra,2513,1.131023333,60.84,50,36,206434.24,528,0.02,3393.07,11468.57,359,169,86,70,15,2,15,8,1,29,3,3,2,12,18,3,3,100,0,0,1,3,1,530,1.131023333,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,10,5,1,0,1,1,3,1,3,2,1,0,1,0,0,2,2,4,1,0,0,0,0,0,1,1,0,0,0,0,0
414,dijkstra,2514,2.26682,52.41,113,36,356392.08,942,0.02,6800.46,19799.56,613,329,149,70,15,2,15,8,1,29,3,3,2,12,18,3,3,100,0,0,1,3,1,2572,2.26682,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,16,20,1,0,39,7,24,28,16,22,0,0,35,0,12,8,17,10,3,0,29,9,13,13,15,22,7,0,11,3,4,0
415,dijkstra,2515,5.684086667,110.83,140,36,1889877.69,2286,0.01,17052.26,104993.21,1424,862,176,70,15,2,15,8,1,29,3,3,2,12,18,3,3,100,0,0,1,3,1,9159,5.684086667,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,46,34,30,0,66,6,34,19,12,26,15,0,69,0,27,16,23,9,8,0,56,0,18,11,16,23,23,0,42,0,16,0
416,dijkstra,2516,2.456233333,56.03,115,36,412903.28,1018,0.02,7368.7,22939.07,660,358,151,70,15,2,15,8,1,29,3,3,2,12,18,3,3,100,0,0,1,3,1,2959,2.456233333,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,11,23,0,38,0,42,18,6,15,0,0,26,0,16,11,8,11,7,0,36,5,14,19,7,15,10,3,21,0,13,0
417,dijkstra,2517,5.662933333,110.04,141,36,1869491.22,2275,0.01,16988.8,103860.62,1413,862,177,70,15,2,15,8,1,29,3,3,2,12,18,3,3,100,0,0,1,3,1,9165,5.662933333,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,21,11,0,59,0,14,26,4,37,16,0,46,1,22,8,30,17,14,12,53,0,18,16,16,31,15,12,73,0,33,0
