inputName,size,goal,a[size][size]
values_8,18,84,"[[55, -96, 95, 3, 38, -10, -7, 22, -52, 82, -2, -81, 97, -123, -81, 122, -126, -67],[-122, -79, 111, -40, -78, -92, -28, -7, 78, 34, -95, -42, -88, 93, 103, -83, 92, 107],[-48, -91, -69, 51, -33, 86, 12, -73, -99, 95, 126, -55, 99, -28, -42, -127, 110, -96],[-22, -22, 80, 100, 27, -32, -113, 24, -28, -118, -58, 60, -123, -63, 44, -82, 56, 4],[-48, 23, 51, 16, 27, -104, -13, -3, 14, 127, 1, -79, -43, -3, -82, 64, 8, -78],[116, 101, -89, 43, 36, 97, 15, -31, -6, 120, -4, 12, -114, 127, -121, -106, 98, 41],[-46, -93, 93, 28, 126, 1, 95, 29, -47, -19, -99, -83, 11, -22, -78, 49, 13, 101],[48, 21, -9, 100, 108, -77, 60, -75, 120, 125, -38, 86, 29, -63, -14, 110, -11, -32],[23, -70, -61, -30, -82, 57, 82, 42, 43, 24, 34, -86, 0, 30, -111, -124, 24, 111],[-100, 67, -84, 104, 66, 3, 0, -122, 27, 127, -26, 107, -113, 40, -5, 99, -51, -34],[-91, -91, -16, -96, -42, -14, 13, 3, 57, -128, -27, 53, -79, -90, 127, 110, 49, 68],[5, -31, -55, 41, 47, 22, 108, 57, 27, 61, 36, 122, 80, -91, 118, -21, -19, -123],[92, 110, -11, 26, 87, 94, 51, 103, 66, 0, -66, -118, 94, -1, 13, -8, 116, -55],[-27, 16, 28, -47, 1, 101, 2, 60, 119, 88, 22, 0, -16, -43, 93, -89, -46, 53],[51, 108, -101, 7, 87, -94, 112, 113, -45, 24, -123, 107, 42, 53, 0, -14, -5, -72],[-113, -106, 69, 78, -46, 39, 70, 52, 7, 41, -88, 110, -6, -3, 49, 97, -15, 121],[17, 114, 59, -108, -92, -106, -111, 111, 107, 104, 24, 53, 5, 92, -49, -57, -127, -12],[-84, -66, -81, -18, 70, -112, 93, -12, 44, 95, -125, -4, 19, 119, -71, -126, -119, 51]]"
values_73,4,144,"[[-67, 117, 31, 122],[-35, -60, 12, -29],[68, 54, -69, 26],[99, 89, 87, 91]]"
values_89,2,134,"[[-68, 26],[1, -41]]"
values_82,2,43,"[[29, 2],[17, -63]]"
values_34,16,85,"[[-81, -109, -61, -13, 73, -23, 117, -65, -69, 121, -35, -103, -88, -88, -31, -51],[-80, -50, 59, -60, -59, 59, 58, 97, 40, 109, 12, -94, 116, 7, 107, 94],[35, -80, -63, 62, 70, 74, 50, -36, 120, -68, 52, -110, -82, -81, 42, -20],[-52, 30, -15, 47, -56, 95, 5, 58, -25, -82, 33, -51, -110, -111, -62, 40],[105, 83, -59, -2, -119, 123, -39, -58, -102, -6, -119, -17, 105, -24, -14, 91],[-91, -51, 9, 28, 92, -88, 2, 15, 97, 126, -51, -10, -88, 70, 68, 26],[-71, -89, 36, -104, 88, 50, 124, -122, -124, 65, -8, 91, -73, 65, 34, 35],[4, 61, 21, 81, 54, 91, -13, -28, 63, 1, 47, 68, 0, 76, -108, 43],[58, -101, 70, -56, 6, -108, 15, 112, 46, -65, -45, -116, -85, 83, 27, 58],[73, -55, -64, -105, 75, 90, -75, -86, 114, -8, 74, -56, 15, 43, -17, 31],[6, -128, 81, 58, -127, -15, -18, -89, 64, 3, 84, 12, -27, -112, -17, 62],[-43, -12, 115, 120, -99, 85, -20, -80, 65, 33, -10, 61, -108, -46, -94, 127],[-126, -63, -33, -41, 18, -81, -41, -63, 13, 24, 67, 41, 89, 41, -15, -76],[78, 86, 55, -26, -104, -45, -56, 67, -63, 113, -121, 62, -18, 121, -105, -115],[-40, 85, 72, -14, -12, 88, 77, -82, -127, -61, -36, -88, -52, -112, 101, -80],[1, 119, -11, 109, 6, 0, -77, -63, 32, -127, -61, 13, 17, -28, -75, 35]]"
values_70,4,21,"[[101, 47, 92, 17],[-97, -53, -2, -96],[42, -107, 24, -92],[47, -16, 21, 28]]"
values_29,12,134,"[[-118, -99, -41, 66, 9, -9, -126, 36, -28, -77, 73, 80],[-114, 5, -105, 112, 67, -60, 13, -98, 76, 106, 28, -1],[56, -45, 110, -39, 44, -110, 23, -47, 111, 121, 54, -102],[-27, 78, -101, 92, 85, -97, -51, -77, -80, 54, -19, -47],[104, 97, 39, 59, 81, -37, 15, 22, 119, 40, -81, -95],[-38, -44, 122, -47, -32, -65, 79, -82, 70, 58, -40, -88],[-49, 116, 51, 37, -15, 45, 53, 89, -114, 25, -109, -77],[-68, 3, 88, -29, -98, -2, -90, -32, 20, 28, 32, -79],[79, -63, 67, 44, -78, 73, -24, 90, -90, 107, -79, 16],[-1, 121, -44, -23, -100, -102, -103, -52, 83, -98, -109, 25],[67, -48, -30, 90, 103, -76, 116, -26, -30, -74, -73, 95],[-122, -50, 45, 14, -45, 36, -3, -119, -38, 70, -23, 44]]"
values_51,7,186,"[[-117, -34, 120, -81, -27, -113, 44],[-108, 19, -54, 1, -104, 30, 71],[-25, -102, -119, -33, 4, 48, -84],[-23, -74, -89, -5, -122, -42, -98],[26, -24, 78, 13, 123, -91, 79],[63, 101, -67, -2, -65, -92, 105],[100, 18, -3, 42, 96, -79, 41]]"
values_57,7,187,"[[43, 57, -100, -106, -79, -66, 89],[-84, 28, -33, -102, -39, -1, -98],[16, -48, -56, 116, 47, -89, -59],[22, -20, 16, -49, -115, 60, 40],[107, 19, -79, 76, 60, 47, -106],[-119, 67, 79, -125, 91, 52, -62],[87, -27, 35, -125, -52, -97, 17]]"
values_88,2,84,"[[70, 127],[-62, 107]]"
values_23,12,144,"[[37, 27, 83, -17, -98, 35, 120, -63, -11, 63, -79, 65],[32, 127, 117, -111, 94, 28, -15, -59, 95, -127, 39, -25],[91, 110, -121, -8, -12, 87, 56, -15, 17, 96, -2, -45],[-117, 118, -17, 7, -22, 122, -115, -73, -90, 108, 84, -95],[-66, -36, -50, -33, -109, -67, 92, -57, 77, -10, 109, 119],[78, 114, 18, 70, 46, -31, 124, 15, -32, 125, -117, 84],[-31, -13, -8, 100, -104, 6, -71, 116, 105, -105, 121, -102],[122, 89, -107, 123, 64, -110, 85, 1, -84, -77, 18, -123],[-26, 69, -101, 105, -11, 103, 113, -121, -30, -16, 90, 94],[35, 76, 68, 88, 69, 10, 89, 117, -31, -25, 5, -59],[-50, -63, 3, -97, 45, -84, 34, -118, 124, -28, -78, -51],[108, -8, 12, -98, 127, -76, 126, -32, -45, 86, 30, 38]]"
values_45,9,169,"[[-63, 71, 38, 4, 71, 29, 58, 15, -93],[-125, -125, 21, -85, -12, 83, -76, -124, -95],[0, -92, 36, -36, -57, -8, 4, 63, 51],[-37, 28, -5, -16, -99, -48, 7, 106, 29],[33, 90, 11, -36, 90, 51, 25, 35, 14],[-15, -30, -40, 16, 43, -124, -32, 25, -76],[-26, 100, 27, 71, 90, -127, 106, -89, 98],[79, 27, -29, 111, 97, -114, 77, -100, 119],[-99, -95, 9, -96, -72, -108, 42, -44, 76]]"
values_66,16,22,"[[-5, 88, -83, -25, -41, -49, 16, 83, 39, -55, -74, -26, 86, -75, 50, -55],[81, 51, -91, -124, -21, -72, -81, -56, 87, -78, 2, -74, -17, 85, -50, -123],[18, 68, 93, -109, 109, -43, 86, -126, 37, -20, -123, 70, 87, -38, -28, 30],[-83, 60, -55, -126, -36, -113, -45, -3, 9, 94, 100, 100, -114, 125, -69, -77],[72, 52, -56, -33, 121, 35, 109, 12, -98, 38, -53, -79, 44, -36, 43, 51],[-74, 69, -65, 0, -106, 71, -68, 36, 3, 6, 100, 9, -11, 2, 12, -27],[-128, -2, 57, -27, 93, 62, -79, -8, -36, 96, 48, 32, -14, -46, 23, 4],[80, -44, -3, 124, -88, 92, 125, -106, -59, 11, 73, 106, 18, -19, 31, 55],[91, -117, -107, 72, -113, 37, 10, 92, 82, 29, 120, 80, -127, -73, 65, -43],[51, 105, -112, -125, 58, -31, -25, -31, 112, -29, 25, -70, -115, -4, 113, -7],[-101, -59, -8, 35, -125, 48, -20, -9, 45, -38, 5, 107, -109, -20, -19, -68],[91, 116, 100, 9, -128, 23, -96, 110, -19, 14, -25, -73, 121, -120, -75, 124],[65, -40, -58, 64, 52, 10, 93, -30, 43, -90, 74, 0, 95, 93, -19, -117],[-112, 45, -61, 10, -49, 60, 90, -23, 41, 109, -69, 107, -108, 39, 125, -4],[-122, 121, 94, -9, -3, 55, -95, 35, 35, -95, 7, 37, -118, -47, -110, -3],[-8, 62, 126, 16, 42, -65, -75, 29, -49, -50, -117, -2, -33, -18, 8, -81]]"
values_36,16,22,"[[15, 3, -9, -4, -49, 26, -87, 125, -17, 37, 112, -33, -42, -40, 0, 44],[-122, -117, 37, 114, 31, -100, -120, -52, 3, -121, -111, -96, -30, -120, 98, 54],[-92, -16, -123, 47, 72, -44, -3, 51, -3, 21, 45, 5, -73, -97, -126, -50],[58, -4, -37, 106, -85, 17, 5, -34, 55, 54, 7, 68, -7, 31, -27, 90],[-95, -82, -62, 13, -11, -10, -71, 87, 62, 61, -2, -37, 106, -59, 60, -81],[-10, 41, 49, 127, 127, 47, 107, -24, -21, -108, 24, 49, -33, -75, 10, 52],[-92, 116, 1, 100, -52, -42, 28, 62, 83, -77, -77, -84, -66, 1, 127, -128],[-105, -104, -4, -11, 46, -117, -83, 121, 2, 105, 124, -33, 92, 52, 62, 29],[-111, -38, -101, -83, 108, 6, 53, -83, -31, -105, -67, -78, -24, 119, 123, 91],[-47, 38, 59, -103, 114, -54, 16, -70, -90, 4, 7, 89, 60, -34, 124, 39],[54, 10, 77, 34, 27, -96, 123, 37, 29, 90, -118, -79, -36, -65, -79, 62],[-57, -58, 42, 92, 100, -12, -101, 80, 52, -106, -79, 125, -124, -37, 71, -113],[-22, -30, -58, 60, -7, 107, 94, -25, -64, -60, 55, 17, -16, 122, 14, 37],[-124, -78, -88, -106, 112, 10, -31, 96, -75, -95, -84, -27, -63, 6, 116, 72],[-95, 32, -9, -55, 81, 42, -72, 89, 102, 100, 33, 27, -108, -20, -79, -1],[-75, -101, -121, -117, -54, 80, -35, 26, 79, 107, -120, -35, 86, -57, -35, -40]]"
values_56,7,22,"[[-44, -51, -60, -58, -55, -2, 44],[-60, -112, 26, 80, -8, -64, -49],[-43, 124, 50, 69, -73, 41, 28],[73, 91, 60, 113, -51, -9, 81],[-76, -65, -76, 104, -113, -13, 127],[33, 1, 77, -38, -32, -104, -15],[-60, 6, 76, -33, 34, -14, -102]]"
values_26,12,22,"[[-63, 74, -84, -57, -127, 13, 62, 1, -9, 43, -43, 28],[99, 66, 36, 96, -30, 52, 92, -86, -114, 123, 105, 118],[77, -95, 5, -36, -62, -11, -120, 30, -16, -64, -95, -18],[-76, -51, -7, 50, 41, -68, 33, -81, 69, -119, 125, 27],[-69, 15, -36, -98, -2, -114, -18, -99, 61, -2, -44, 24],[-17, -60, -21, 1, 64, -106, 71, -11, -70, -55, -125, -110],[-102, 42, -106, -33, 22, -24, 109, -55, -106, -56, 44, 24],[70, -61, -39, -96, 25, 65, -84, -107, -104, -117, 96, -20],[-39, -96, -61, 46, 122, -51, 42, 0, -104, -84, 125, 59],[-44, 88, -43, 71, -86, 111, -115, -122, 2, -61, 79, -101],[72, -70, 48, 28, 76, -103, 89, 122, -26, -39, 125, -49],[-99, -29, 69, 105, 92, 53, -117, -64, -30, -37, -67, -67]]"
values_43,9,144,"[[-10, 117, -94, -18, 35, -26, -77, -69, -108],[36, 41, 88, -92, 37, 30, 15, -94, -7],[-27, 103, 89, -90, 91, 57, 82, 23, 51],[-124, 65, 125, -4, 61, -66, 78, 7, 119],[82, 3, 62, -18, -118, -64, 68, -31, -19],[-93, 45, 51, 73, 75, 74, -19, 55, 90],[-59, -28, -61, -67, 20, 102, 36, -32, 74],[-85, -93, 126, 23, -66, 121, -119, 55, 107],[-126, 34, 50, -40, -75, 100, -95, -94, 80]]"
values_52,7,43,"[[-121, 124, 21, 49, 120, -95, -3],[-67, 54, -30, 24, 101, 6, -115],[-83, -65, 43, -37, -20, -63, 45],[106, -40, -8, 13, 1, -67, -82],[-49, 21, 80, -7, -32, -87, 109],[-102, -23, 26, 66, -7, 26, 25],[16, 86, 108, 1, 49, 18, -79]]"
values_98,20,84,"[[-46, -119, -86, 115, -98, 63, -92, -74, 80, 124, 103, -38, -62, -104, 89, 7, -99, -39, 125, -36],[28, 22, 49, 48, 99, 95, -78, 102, -93, -39, -122, -13, -24, 109, 82, 106, 32, -45, -128, 14],[72, 109, 2, 92, -71, -52, 79, -26, -91, -120, -32, -32, -89, 79, 7, -116, 12, -25, 34, 123],[-16, -76, 99, -2, 44, -74, -127, 123, 111, 79, -105, -61, -95, 70, 88, -78, 117, -100, -41, 35],[112, 40, 75, -10, 61, -54, -93, 95, 38, -93, 62, -118, 127, -115, 63, -91, -28, 25, 57, -53],[42, -19, 111, -108, -24, 80, -108, 63, -31, -104, 111, 95, -13, 61, -103, 88, 91, -78, -57, 58],[126, 46, 78, -66, -26, -106, -51, 113, 4, -63, 46, -45, 25, 119, 119, 74, -2, -9, 100, -43],[59, -100, -7, 108, -8, 99, -84, -50, 56, 0, 49, -67, 70, -90, 78, 29, -126, -75, -46, 13],[111, 114, -84, -110, 41, -26, -77, -28, -40, -56, -8, -34, 16, 5, -35, -83, -21, -91, -94, -98],[44, 57, -70, -71, 83, 37, -115, -47, 41, 79, 37, 34, 55, -111, 35, -29, 51, 53, -96, 2],[75, -20, 112, -12, -105, 75, 5, 69, 25, 12, -12, -85, 56, 107, -66, 26, 57, 68, -67, 64],[-49, 6, 84, 13, -46, 127, -14, -48, -126, 75, -33, 103, -62, -102, -41, -88, -56, -15, -78, -81],[17, 65, -96, 89, 91, -87, -46, 82, 99, -59, 54, -86, 3, -64, -65, -125, -52, -35, 77, -16],[-79, -37, -59, 83, 69, -41, 93, 56, 92, -97, 88, 25, -115, 72, -63, 77, -75, -7, 118, 59],[59, 87, -94, -21, 60, -108, 93, -76, 22, 34, -80, -6, 3, 67, 47, 71, -86, 51, 80, -69],[18, -97, 77, -85, -84, 111, 114, -103, 124, 73, 17, 61, 75, 99, -20, 68, -121, 121, -9, -38],[1, 24, 49, -77, -72, 1, -96, 45, 71, 68, -111, 34, -31, -48, -39, 70, -19, 80, 36, -122],[105, 70, -100, -79, 80, -8, -57, -126, 64, 41, 49, 17, -88, -38, -123, -123, 126, 79, 49, 75],[126, -94, 124, 52, 97, 127, -8, 21, 65, 26, 95, 37, -76, -121, 97, 127, -37, -107, 89, -20],[-2, 119, -51, 50, 50, -122, 22, -45, 118, 108, 114, 95, -94, -29, 82, -19, -63, -111, -87, -69]]"
values_61,16,186,"[[112, -121, -35, 33, -64, -38, -89, -99, 75, 50, -105, -122, 59, 58, 100, 19],[98, -57, -62, -37, -22, 65, 21, -85, -34, 93, 41, 12, -111, -30, 119, 106],[81, 35, 5, -77, 4, -86, 83, -104, 15, -124, -34, 95, -11, -100, 57, 119],[-51, 115, 69, -24, -112, 6, -49, -37, 9, -28, 78, 110, 112, -8, -35, -35],[-61, -87, 54, 77, 101, -27, 62, 73, 35, -18, -14, 86, -32, -31, 24, -21],[-59, -14, -59, -112, 25, -73, 31, 107, 62, 73, -11, -34, -45, -7, 64, 94],[21, 61, 53, 15, -78, 25, -26, -28, 115, -110, 9, 39, -87, 79, -20, 23],[119, -65, 26, -44, -53, -73, 85, 14, 117, 5, 60, 121, 109, -49, 33, -122],[-35, 107, 120, 96, -35, 30, 89, -60, 30, 86, -42, 104, 101, 52, -18, 11],[91, 89, 47, 48, -18, -121, 91, -59, 6, -96, 110, -122, -12, -103, -53, -10],[-127, 30, 70, 17, 91, 72, 51, 55, 117, -48, 45, 75, -114, -41, -99, -43],[53, 29, -103, 46, -49, 109, 43, 4, -22, -51, 110, -95, -88, -49, 84, 26],[-74, -4, -92, -67, 57, -30, 3, 31, 31, -112, -126, 63, -46, 83, 6, -31],[-90, 21, -41, -77, -32, 18, -64, -3, 29, 28, -17, -10, -107, 102, -57, -98],[-12, -26, 60, -91, -116, -50, -72, 100, 98, -7, 4, -3, 59, 109, -89, -105],[1, 118, -13, -122, 22, 89, 92, 60, -68, 67, 80, -117, -87, -95, 87, -83]]"
values_44,9,85,"[[96, -37, 0, -41, 12, -105, -63, 124, 0],[32, 91, 49, -75, 118, 84, 113, 100, -109],[-125, -110, 66, 29, 75, -121, 73, -74, 48],[124, -110, -45, 21, 36, 19, 28, 91, 15],[-26, 22, 104, -116, -55, 35, -115, -128, 99],[-117, -18, -20, 42, -114, 68, 66, 83, -100],[50, 98, -3, -92, 1, -31, -46, -124, 113],[46, -122, 79, -104, -13, 106, -4, -69, 119],[16, -107, 15, 106, 64, -53, 85, 123, 70]]"
values_68,16,84,"[[33, -15, -33, 87, -115, -112, 106, -108, 79, -32, -20, 43, -69, 47, 117, -117],[23, -83, 69, -67, 7, 24, 75, -40, -68, -58, 59, -16, 23, -38, -67, -62],[-54, 2, 92, 85, 65, 88, 96, 104, -55, -105, 4, -85, 116, -108, -62, -41],[0, 124, -78, 47, -51, -49, 11, -61, 39, 88, -53, -101, -23, -107, 101, -2],[81, 76, -105, 1, -80, 67, 81, -67, 62, -112, 30, -2, 89, -25, -10, -27],[104, -101, 51, -54, 77, 83, -66, -18, 76, 23, 92, 1, 113, 0, 51, -71],[33, 95, 86, 56, -5, -16, 90, -82, 114, -126, 126, 80, -79, -63, -26, -71],[-50, 5, -43, 75, -39, -22, -10, -36, 94, 74, -93, -126, 74, -54, -85, 100],[-78, -126, -95, -67, 90, 14, 2, -87, -35, 101, -94, -127, 71, 119, -85, -124],[-5, 5, -113, -39, 86, 104, -19, 14, -14, -94, -127, 48, 119, 44, 0, 84],[-54, 121, 72, -61, -16, -7, -61, -37, -124, 107, -92, 73, 96, 50, -23, -4],[72, 108, -67, -48, -65, -34, -97, 34, 47, 111, 29, 11, -87, 61, 68, -104],[-104, -84, -110, 101, -41, 45, 24, 71, 46, -88, 80, 6, -50, 125, 117, 22],[-37, -52, -88, 78, 30, -102, -50, -62, -86, -124, 4, 55, 39, 66, 58, -71],[77, -68, 109, 2, -33, -122, 30, 91, 4, -66, -18, -106, -106, -64, 16, 89],[-52, -7, -68, 27, 38, -124, 24, 14, 6, 52, -56, -80, 53, 52, -14, 119]]"
values_41,9,186,"[[95, 110, 14, 14, 22, -31, -86, 94, 79],[27, -1, 33, -57, -1, 117, -112, -65, 73],[21, -105, 20, 71, 31, -55, 29, 50, -52],[113, -69, -55, -46, 76, 62, -44, -99, 97],[-45, -121, 32, 62, 84, 96, 110, -109, -59],[-104, -51, 35, -81, 10, -94, 50, -110, -94],[-60, 86, -48, -87, -76, -42, 22, -82, 64],[-120, 109, -50, 111, 30, -57, 80, -9, -119],[20, 20, -30, -107, -15, 21, -100, 63, 62]]"
values_85,2,169,"[[60, -78],[11, 96]]"
values_79,4,134,"[[-18, -17, 5, 125],[-42, -121, 59, -72],[-120, -116, -2, 46],[-99, 80, -59, 86]]"
values_71,4,186,"[[16, 124, -67, -1],[105, 42, 9, 111],[24, 48, 39, -99],[-86, -122, 116, -58]]"
values_63,16,144,"[[-77, -98, 100, -66, -81, -39, -86, 35, -110, 76, 88, -125, 122, 91, 78, -115],[5, -124, -65, -108, -63, 110, -23, 3, 54, -108, 91, 41, -74, 118, -100, 94],[-19, 57, -112, -19, 110, 54, -60, 4, 10, 101, -99, -88, -64, -17, 63, 36],[-107, 116, -117, 51, 47, 74, 26, 87, -8, -28, 98, 109, 108, -16, 79, 79],[35, -25, -14, -71, -41, -46, -71, -39, -76, -99, -118, -105, -10, -12, 93, -28],[92, 51, -57, 16, 63, 95, -15, 36, 51, -53, -41, 1, -47, -127, -54, 70],[-80, -35, 82, 53, 30, -114, 3, -47, 125, 33, 15, 87, 42, -44, -38, 120],[70, -37, -92, 37, 103, -32, -77, 117, -52, -58, 27, 3, -21, -91, -57, 45],[100, 4, 20, 48, 78, 102, -21, -52, -84, -41, 120, -93, -21, -95, -90, -72],[27, -76, -100, -125, -68, -71, 43, 35, 71, 86, -79, 92, 16, -10, -41, -77],[-113, -35, -79, 32, -41, -38, -76, 110, 116, -46, 2, -116, -39, -128, -51, 64],[-82, 39, -21, -114, 53, 27, -112, 49, 82, 124, -110, -62, -55, -103, 19, 18],[65, 100, 98, 111, 91, -43, 22, -47, 95, -109, -51, -61, -98, 68, 73, -96],[-15, 32, -99, 10, -54, 103, 41, 125, 76, -29, 13, 74, -126, -127, -22, -8],[-34, 116, 17, 69, -40, 95, 29, -109, -88, -74, -38, -51, 91, 68, -30, -13],[-83, -62, -57, -95, 19, 12, -82, -38, 68, 20, 123, -13, 96, -54, 54, 1]]"
values_20,12,21,"[[20, 67, -78, -44, -38, -118, 41, -28, -59, -105, 119, 85],[76, 53, -110, -65, 34, -32, -124, 89, 51, 32, -36, 57],[-74, -31, 57, 116, 3, -61, -118, -46, -27, 66, -64, -82],[16, -21, -54, -41, -60, 35, 33, -6, 90, -63, -79, -7],[108, -89, -49, -40, 26, -64, -75, 26, 1, 72, -105, -39],[4, 70, -26, 104, 116, -45, -101, -40, -23, 108, 8, 87],[90, 104, 73, -110, 106, -22, 115, 86, 54, 123, 80, -22],[92, -38, -44, 106, 24, 79, -36, 61, -86, 50, 18, -69],[23, 57, -125, -5, 52, -126, 28, 41, 7, -43, -89, -9],[-25, 83, 109, -68, -76, 121, -18, 75, 40, 55, 126, -51],[-1, -44, -38, -7, -10, -57, -112, -20, -83, -117, 13, 84],[100, 2, -118, -43, -11, 121, -11, 29, -86, 85, -88, 55]]"
values_74,4,85,"[[117, -27, 53, -47],[33, -45, -72, -99],[124, 3, 78, -101],[28, 91, -76, -65]]"
values_72,4,43,"[[12, 78, 120, -124],[-44, 3, -20, 30],[102, 27, 104, -85],[88, 90, 113, 34]]"
values_86,2,22,"[[-83, 77],[-46, -32]]"
values_75,4,169,"[[9, -81, -68, 0],[-35, 43, -108, 79],[29, -29, 45, -25],[-120, -62, 36, -50]]"
values_55,7,169,"[[104, 15, -4, 48, 112, 99, 1],[82, 69, 0, -60, 111, -81, 81],[94, 4, -29, -92, -81, -1, 43],[126, -41, -41, 96, -94, -96, -119],[93, 83, -78, 37, 32, -102, -56],[15, 115, -23, -107, 74, 75, -125],[-35, -63, 115, 65, 84, -43, -54]]"
values_14,18,85,"[[-27, -83, 34, 46, -24, -113, -37, 126, -67, 30, 28, 127, 27, 82, 31, 115, 26, 126],[28, -14, 117, 55, 98, 4, -34, 80, -112, 88, 23, -128, 38, 45, 12, 127, 19, 56],[72, 5, 37, 17, -78, -112, -32, 8, -60, 75, 87, 87, 121, 99, 62, -72, -27, -31],[-88, -98, -13, 69, -10, -31, -52, -55, 115, -20, 21, 2, -110, 21, -32, -55, -91, -88],[-50, 0, -27, -69, -87, -75, 28, -81, -92, 102, -52, 118, 104, -94, -120, 42, -48, -41],[-76, 14, 71, -67, 86, -59, 122, -118, -47, -120, -87, -82, -104, -9, -111, 25, -71, 65],[-93, 91, 51, 78, 101, 15, 32, 22, 61, 106, -98, -82, -15, 98, -107, 30, 48, 20],[-96, -74, -97, 73, -28, 65, 125, 74, 58, 88, -35, -88, 74, -29, 23, -105, -9, 90],[-45, -96, -59, 101, 53, 58, -82, 125, 70, -114, -55, -93, 24, 23, 105, 73, 80, 64],[99, -111, 10, -46, 19, -93, -104, -5, 127, -54, -52, 13, 96, 33, 54, 43, -34, -34],[-93, 46, 101, 52, -73, -110, 37, 10, -7, 101, -79, 86, 91, -61, -57, 50, 48, -24],[-15, 84, 14, -3, -31, -125, -6, -76, 80, 110, 62, 125, 5, 64, -55, -120, -12, -119],[-72, -124, 71, -19, 23, 112, -122, -18, -105, -15, 75, -65, -20, -42, -91, 35, -80, 119],[-124, 61, 24, 94, 97, -27, -1, -36, -59, 48, 47, 3, 85, 4, -35, 49, 74, 20],[10, -36, -26, -62, -105, 74, -11, -106, 1, -74, 61, -19, -97, 85, 106, -20, -12, 99],[62, 60, -83, 66, -123, -2, 42, -37, -42, -56, -38, -87, 87, -107, -45, 32, -8, -74],[70, 61, 40, 51, 88, -118, -125, 35, 34, 122, -120, 70, 91, 49, -51, -93, 53, 78],[-123, 0, -12, 67, -122, 51, 113, 3, 60, 2, -88, 13, -45, -100, 118, -62, 73, -85]]"
values_47,9,187,"[[4, 24, -90, -65, 99, -122, 60, 36, -42],[-47, -59, 24, -108, -73, -114, 37, 3, -61],[-27, 90, 14, 86, -59, -28, -109, 6, 40],[108, -32, -104, 29, -7, -50, -72, 19, 105],[-74, 9, 60, 73, 107, -38, 32, 49, -18],[-37, -44, -57, -78, 88, -68, -128, -102, -35],[54, 109, -45, -111, -120, -53, 48, 60, 1],[-113, 113, -121, -38, 99, -22, 95, -53, 0],[-12, 15, -19, 87, 106, -36, -114, -27, -10]]"
values_91,20,186,"[[-16, -42, 105, -87, -20, -56, -38, 59, -112, -30, 32, 102, 65, 28, 90, 104, 120, 68, 65, 20],[-43, 7, -93, 61, -62, 13, 102, 77, -29, -105, -96, 65, -22, 126, -4, 68, 119, 48, -106, 55],[101, 20, 102, 82, 83, -126, 83, -98, 45, 87, -80, 120, -120, 5, 109, -92, -6, -110, 112, -59],[41, 31, -29, 67, -7, -92, -50, -57, -64, -117, -3, -101, 92, -82, 4, 34, -106, 124, -64, -7],[12, -20, 97, 76, 100, 36, -127, -89, 52, -98, 47, -96, -86, -97, -91, -55, 37, -119, -11, 30],[35, -118, -37, -56, -62, 80, 26, 109, 79, -30, 121, -4, -10, -3, 108, 105, 53, 32, 3, -10],[-92, -99, 121, 77, 126, -94, 29, -30, -59, -39, -66, 125, -84, 7, -98, 10, 117, -18, 63, -94],[-80, -22, 109, 5, 38, 70, 1, -56, 33, -33, 53, 12, -26, -125, 67, -79, -93, 25, 102, -73],[-26, -94, 22, -81, -116, -42, -49, -44, -84, 123, 125, -85, 88, -73, 87, 13, 12, -54, 12, 2],[89, -29, -120, -29, 111, -38, -47, 36, -83, 34, -4, 1, 64, -14, 95, 118, -18, -9, -19, -119],[96, 112, -84, -57, 55, 81, -34, -19, 10, 68, 39, 13, -36, 73, 44, 84, -103, -11, -96, -90],[10, -16, -8, 99, 20, 58, -114, 2, -76, 2, -120, -84, 76, 19, -44, 26, 56, 23, -80, 110],[59, 109, -62, -77, -36, 54, -32, 56, 33, -120, -111, -2, -67, 25, 29, 110, 98, -117, -120, 83],[36, 108, 31, 112, -128, -78, 115, 106, -51, 63, 86, 51, 94, -73, -43, -91, -97, -86, 110, 0],[-72, 56, -62, -44, 104, -18, 14, -37, -66, 63, 123, -105, 81, -3, -37, -92, 91, -110, -9, 112],[67, -60, 80, -107, 17, -33, -27, 7, -115, 90, 1, 97, 98, 93, 18, -22, -10, -56, -56, 12],[105, 28, -15, -3, -79, -10, -112, 14, 53, -31, -87, -48, -51, 48, 85, 89, -53, -81, -127, -80],[-23, 120, 42, -30, -75, 60, -56, -15, 92, -85, -12, 57, 23, 14, -14, -54, 101, 30, -29, -5],[69, 0, 122, 21, 93, 100, -53, 59, 49, 42, -64, 21, -20, 64, 6, 105, -79, 109, 114, -98],[-127, -97, 46, -37, -46, 59, 81, -118, 75, -89, -114, -71, -90, -81, -37, -45, -114, -46, 108, 109]]"
