Column1,FUNCTION,BugsDelivered,DifficultyLevel,DistinctOperands,DistinctOperators,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,Total_Operands,VocabularySize,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function_1,FunctionCall,PointerDereferencing,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,ARRAY_INPUT,RANGE_ARRAY_INPUT,cInstr,Bugs_Delivered,SS_VAL_1,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,clockCycles
5260,shell_sort,0.466523333,50,21,35,69978.63,241,0.02,1399.57,3887.7,181,60,56,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,1,142,0.466523333,7,0,0,2,21,-64,112,75,52,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
5337,straight_sort,0.38568,36.57,21,32,42314.6,202,0.03,1157.04,2350.81,154,48,53,20,3,1,3,2,0,7,2,2,1,5,5,2,2,100,0,0,1,3,1,0,,0.38568,9,0,0,97,53,93,34,41,25,37,33,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
4217,insertionsort,1.1871,35.15,98,53,125190.43,492,0.03,3561.3,6955.02,362,130,151,22,3,6,3,2,0,9,2,2,1,5,5,2,2,100,0,0,1,3,1,1,126,1.1871,10,0,0,-100,-123,6,-19,79,53,-7,-41,2,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
4555,qsort,1.26377,125.18,30,37,474608.29,625,0.01,3791.31,26367.13,422,203,67,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,1,136,1.26377,9,0,0,-30,-122,80,42,-9,22,-83,18,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
5206,shell_sort,0.47233,50,21,35,70849.73,244,0.02,1416.99,3936.1,184,60,56,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,1,146,0.47233,7,0,0,-92,71,103,-62,63,-51,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
5538,bfsdfs,0.89,90.52,29,35,241681.03,445,0.01,2670,13426.72,295,150,64,74,12,6,12,5,0,27,9,9,9,13,21,9,9,100,0,0,1,3,2,0,134,0.89,2,0,0,115,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,4,0,5,0,0,0,0,0,0,0,0,98
5549,bfsdfs,0.89,90.52,29,35,241681.03,445,0.01,2670,13426.72,295,150,64,74,12,6,12,5,0,27,9,9,9,13,21,9,9,100,0,0,1,3,2,0,134,0.89,2,0,0,64,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,3,0,1,4,0,2,0,0,0,0,0,0,0,0,98
5550,bfsdfs,0.89,90.52,29,35,241681.03,445,0.01,2670,13426.72,295,150,64,74,12,6,12,5,0,27,9,9,9,13,21,9,9,100,0,0,1,3,2,0,134,0.89,2,0,0,83,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,98
5322,straight_sort,0.393316667,38.1,21,32,44950.54,206,0.03,1179.95,2497.25,156,50,53,20,3,1,3,2,0,7,2,2,1,5,5,2,2,100,0,0,1,3,1,0,3,0.393316667,11,0,0,91,67,83,100,2,67,18,114,116,75,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
5360,straight_sort,0.381943333,40.42,19,32,46315.65,202,0.02,1145.83,2573.09,154,48,51,20,3,1,3,2,0,7,2,2,1,5,5,2,2,100,0,0,1,3,1,0,3.46E+18,0.381943333,9,0,0,61,109,52,61,73,108,8,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
5036,quicksort,0.690563333,63.31,29,36,131159.69,344,0.02,2071.69,7286.65,242,102,65,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,1,146,0.690563333,6,0,0,-33,59,-126,-42,-64,-107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
5198,bubblesort,0.479853333,38.4,25,30,55279.05,249,0.03,1439.56,3071.06,185,64,55,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,1,216,0.479853333,7,0,0,-112,98,106,-77,-85,-91,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
4268,insertionsort,1.178296667,35.24,97,53,124577.62,489,0.03,3534.89,6920.98,360,129,150,22,3,6,3,2,0,9,2,2,1,5,5,2,2,100,0,0,1,3,1,1,138,1.178296667,9,0,0,112,72,-35,-39,3,-95,-78,96,-111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101
5366,straight_sort,0.396986667,34.78,23,32,41424.7,206,0.03,1190.96,2301.37,156,50,55,20,3,1,3,2,0,7,2,2,1,5,5,2,2,100,0,0,1,3,1,0,,0.396986667,11,0,0,42,51,27,101,49,100,103,73,26,93,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
5387,straight_sort,0.399006667,37.09,22,32,44398.43,208,0.03,1197.02,2466.58,157,51,54,20,3,1,3,2,0,7,2,2,1,5,5,2,2,100,0,0,1,3,1,0,184,0.399006667,12,0,0,12,12,76,99,50,106,37,114,26,102,108,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
5393,straight_sort,0.3895,37.33,21,32,43623.84,204,0.03,1168.5,2423.55,155,49,53,20,3,1,3,2,0,7,2,2,1,5,5,2,2,100,0,0,1,3,1,0,25234179,0.3895,10,0,0,103,38,32,32,55,93,33,50,30,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
4256,insertionsort,1.204726667,34.98,100,53,126423.99,498,0.03,3614.18,7023.55,366,132,153,22,3,6,3,2,0,9,2,2,1,5,5,2,2,100,0,0,1,3,1,1,141,1.204726667,12,0,0,-70,-123,-30,-113,-82,22,44,-61,63,-119,126,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
4257,insertionsort,1.184686667,35.15,98,53,124935.97,491,0.03,3554.06,6940.89,361,130,151,22,3,6,3,2,0,9,2,2,1,5,5,2,2,100,0,0,1,3,1,1,135,1.184686667,10,0,0,-105,86,33,82,52,-114,-23,-109,-79,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
5204,shell_sort,0.474266667,50.83,21,35,72325.77,245,0.02,1422.8,4018.1,184,61,56,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,1,159,0.474266667,8,0,0,-52,104,95,19,-20,19,-27,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
5263,shell_sort,0.478296667,48.52,22,35,69624.82,246,0.02,1434.89,3868.05,185,61,57,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,1,167,0.478296667,8,0,0,110,85,-31,-91,70,-83,73,-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
5903,selectionsort,0.40584,38.5,20,28,46874.59,218,0.03,1217.52,2604.14,163,55,48,22,3,1,3,2,0,11,2,2,1,6,5,2,2,100,0,0,1,3,1,1,139,0.40584,9,0,0,108,-108,41,-98,-101,-56,-99,52,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
5926,selectionsort,0.409873333,36.67,21,28,45086.12,219,0.03,1229.62,2504.78,164,55,49,22,3,1,3,2,0,11,2,2,1,6,5,2,2,100,0,0,1,3,1,1,142,0.409873333,9,0,0,-39,6,26,18,-2,-1,-117,-69,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
5960,selectionsort,0.40824,35,22,28,42865.09,217,0.03,1224.72,2381.39,162,55,50,22,3,1,3,2,0,11,2,2,1,6,5,2,2,100,0,0,1,3,1,1,140,0.40824,9,0,0,-33,-115,98,20,4,118,-106,8,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
5369,straight_sort,0.402643333,34,24,32,41069.61,208,0.03,1207.93,2281.65,157,51,56,20,3,1,3,2,0,7,2,2,1,5,5,2,2,100,0,0,1,3,1,0,5.50E+12,0.402643333,12,0,0,112,9,38,70,42,52,100,60,73,54,61,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
4288,insertionsort,1.193493333,35.07,99,53,125551.75,494,0.03,3580.48,6975.1,363,131,152,22,3,6,3,2,0,9,2,2,1,5,5,2,2,100,0,0,1,3,1,1,138,1.193493333,11,0,0,-126,61,-59,-124,98,-103,48,99,88,-109,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
5343,straight_sort,0.391333333,35.64,22,32,41836.99,204,0.03,1174,2324.28,155,49,54,20,3,1,3,2,0,7,2,2,1,5,5,2,2,100,0,0,1,3,1,0,9.27E+11,0.391333333,10,0,0,64,46,111,79,37,24,6,23,63,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
5037,quicksort,0.68655,63.31,29,36,130397.14,342,0.02,2059.65,7244.29,240,102,65,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,1,167,0.68655,6,0,0,65,-90,28,-33,-5,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113
5093,quicksort,0.691076667,61.8,30,36,128125.44,343,0.02,2073.23,7118.08,240,103,66,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,1,2.42E+13,0.691076667,7,0,0,-34,14,58,100,-37,117,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113
5270,shell_sort,0.482186667,48.52,22,35,70190.88,248,0.02,1446.56,3899.49,187,61,57,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,1,171,0.482186667,8,0,0,-72,56,-106,121,-126,-9,-84,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113
5267,shell_sort,0.480073333,50.83,21,35,73211.39,248,0.02,1440.22,4067.3,187,61,56,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,1,175,0.480073333,8,0,0,114,-40,-94,-110,-83,-6,94,-111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
5332,straight_sort,0.40084,35.48,23,32,42663.42,208,0.03,1202.52,2370.19,157,51,55,20,3,1,3,2,0,7,2,2,1,5,5,2,2,100,0,0,1,3,1,0,200,0.40084,12,0,0,42,83,85,90,83,47,107,86,105,76,101,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
5264,shell_sort,0.472463333,48.52,22,35,68775.74,243,0.02,1417.39,3820.87,182,61,57,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,1,171,0.472463333,8,0,0,90,-71,36,108,112,23,49,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
4858,bellmanford,0.78239,90.42,24,35,212223.7,399,0.01,2347.17,11790.21,275,124,59,60,12,4,12,6,2,24,3,3,2,3,15,3,3,100,0,0,1,3,1,1,104,0.78239,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,2,2,0,3,0,0,0,0,0,0,0,0,2,1,6,3,0,0,0,1,0,0,0,0,0,0,0,0,117
4862,bellmanford,0.789553333,86.8,25,35,205599.96,401,0.01,2368.66,11422.22,277,124,60,60,12,4,12,6,2,24,3,3,2,3,15,3,3,100,0,0,1,3,1,1,105,0.789553333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,13,0,0,3,0,2,0,0,0,0,0,0,0,0,13,0,14,0,0,4,0,0,0,0,0,0,0,0,0,0,117
4223,insertionsort,1.185526667,35.52,97,53,126313.55,492,0.03,3556.58,7017.42,362,130,150,22,3,6,3,2,0,9,2,2,1,5,5,2,2,100,0,0,1,3,1,1,156,1.185526667,10,0,0,114,72,-29,60,-42,-95,-63,40,-41,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
4583,qsort,1.269833333,125.8,30,37,479235.6,628,0.01,3809.5,26624.2,424,204,67,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,1,165,1.269833333,10,0,0,-93,39,-113,118,-9,88,-102,-111,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
5350,straight_sort,0.40084,35.48,23,32,42663.42,208,0.03,1202.52,2370.19,157,51,55,20,3,1,3,2,0,7,2,2,1,5,5,2,2,100,0,0,1,3,1,0,50467023,0.40084,12,0,0,58,7,101,27,103,6,19,101,87,68,24,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
5032,quicksort,0.69712,61.8,30,36,129246.07,346,0.02,2091.36,7180.34,243,103,66,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,1,178,0.69712,7,0,0,-16,106,-96,-67,-30,-86,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
5140,bubblesort,0.479853333,38.4,25,30,55279.05,249,0.03,1439.56,3071.06,185,64,55,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,1,270,0.479853333,7,0,0,103,-15,113,-116,98,-75,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
5313,straight_sort,0.40084,35.48,23,32,42663.42,208,0.03,1202.52,2370.19,157,51,55,20,3,1,3,2,0,7,2,2,1,5,5,2,2,100,0,0,1,3,1,0,1.20E+14,0.40084,12,0,0,84,107,48,4,29,18,34,110,47,115,14,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
5166,bubblesort,0.49774,36.67,27,30,54751.39,256,0.03,1493.22,3041.74,190,66,57,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,1,256,0.49774,9,0,0,-78,-60,-124,55,-46,-108,-77,-53,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
6214,floydwarshall,0.421043333,38.32,19,26,48397.68,230,0.03,1263.13,2688.76,174,56,45,23,4,1,4,3,0,7,2,2,1,6,6,2,2,100,0,0,1,3,1,0,138,0.421043333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
6268,floydwarshall,0.423473333,36.4,20,26,46243.26,230,0.03,1270.42,2569.07,174,56,46,23,4,1,4,3,0,7,2,2,1,6,6,2,2,100,0,0,1,3,1,0,138,0.423473333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
4209,insertionsort,1.19675,35.69,98,53,128149.9,496,0.03,3590.25,7119.44,364,132,151,22,3,6,3,2,0,9,2,2,1,5,5,2,2,100,0,0,1,3,1,1,165,1.19675,12,0,0,-19,-12,-14,42,2,7,-58,4,-70,33,-120,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
5302,straight_sort,0.413963333,32.62,26,32,40504.78,212,0.03,1241.89,2250.27,159,53,58,20,3,1,3,2,0,7,2,2,1,5,5,2,2,100,0,0,1,3,1,0,1798752976,0.413963333,14,0,0,32,16,113,56,77,8,38,94,62,66,111,81,86,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
6288,floydwarshall,0.423473333,36.4,20,26,46243.26,230,0.03,1270.42,2569.07,174,56,46,23,4,1,4,3,0,7,2,2,1,6,6,2,2,100,0,0,1,3,1,0,140,0.423473333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
4527,qsort,1.282426667,122.34,31,37,470670.84,632,0.01,3847.28,26148.38,427,205,68,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,1,176,1.282426667,11,0,0,27,17,-75,-38,39,-109,-105,1,-73,-73,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
5211,shell_sort,0.483946667,51.67,21,35,75011.67,250,0.02,1451.84,4167.31,188,62,56,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,1,192,0.483946667,9,0,0,37,-71,-99,-120,-94,64,71,-64,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
4242,insertionsort,1.184686667,35.15,98,53,124935.97,491,0.03,3554.06,6940.89,361,130,151,22,3,6,3,2,0,9,2,2,1,5,5,2,2,100,0,0,1,3,1,1,168,1.184686667,10,0,0,120,76,118,-7,52,-69,-91,-93,-54,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
5940,selectionsort,0.408003333,37.33,21,28,45696.25,218,0.03,1224.01,2538.68,162,56,49,22,3,1,3,2,0,11,2,2,1,6,5,2,2,100,0,0,1,3,1,1,168,0.408003333,10,0,0,28,10,53,121,53,106,-34,-15,94,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
5950,selectionsort,0.415976667,34.09,23,28,42538.26,220,0.03,1247.93,2363.24,164,56,51,22,3,1,3,2,0,11,2,2,1,6,5,2,2,100,0,0,1,3,1,1,164,0.415976667,10,0,0,11,-61,19,48,-9,-36,30,-3,90,-118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
5968,selectionsort,0.417646667,35.64,22,28,44650.09,222,0.03,1252.94,2480.56,166,56,50,22,3,1,3,2,0,11,2,2,1,6,5,2,2,100,0,0,1,3,1,1,163,0.417646667,10,0,0,-37,107,-95,-68,4,-73,106,-99,-99,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
5367,straight_sort,0.427473333,33.19,27,32,42557.22,218,0.03,1282.42,2364.29,162,56,59,20,3,1,3,2,0,7,2,2,1,5,5,2,2,100,0,0,1,3,1,0,244,0.427473333,17,0,0,6,13,21,16,94,21,22,84,80,43,61,97,101,74,116,22,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
4517,qsort,1.299646667,112.09,34,37,437025.27,634,0.01,3898.94,24279.18,428,206,71,81,12,2,12,6,0,49,2,2,1,37,14,2,2,100,0,0,1,3,1,1,188,1.299646667,12,0,0,-34,-5,-31,87,52,20,26,-116,35,-71,-33,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133
5275,shell_sort,0.482306667,47.17,23,35,68256.94,247,0.02,1446.92,3792.05,185,62,58,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,1,196,0.482306667,9,0,0,-63,37,-70,22,-66,116,19,48,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133
6089,gcd,0.34467,37.27,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,2,1,9,3,3,2,0,9,3,3,100,2,1,0,0,0,0,283,0.34467,0,127,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133
4289,insertionsort,1.19505,34.98,100,53,125408.53,494,0.03,3585.15,6967.14,362,132,153,22,3,6,3,2,0,9,2,2,1,5,5,2,2,100,0,0,1,3,1,1,171,1.19505,12,0,0,37,82,45,74,-123,-5,18,-87,39,-126,98,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
