;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;DSP;BRAM;Flip_Flop;Area;min_Slack;Max_Freq;Time;Energy;BugsDelivered;DifficultyLevel;DistinctOperands;DistinctOperators;Effort;ProgramLength;ProgramLevel;ProgramVolume;TimeToImplement;TotalOperators;Total_Operands;VocabularySize;Sloc;DecisionPoint;GlobalVariables;If;Loop;Goto;Assignment;ExitPoint;Function;FunctionCall;PointerDereferencing;CyclomaticComplexity;SyntacticallyReachableFunctions;SemanticallyReachedFunctions;CoverageEstimation;SCALAR_INPUT;RANGE_SCALAR_VALUES;SCALAR_INDEX_INPUT;RANGE_SCALAR_INDEX_VALUES;ARRAY_INPUT;RANGE_ARRAY_INPUT;cInstr;assemblyInstr;clockCycles;CC4CS;Bugs_Delivered;SS_VAL_1;SV_VAL_1;SV_VAL_2;V_VAL_1;V_VAL_2;V_VAL_3;V_VAL_4;V_VAL_5;V_VAL_6;V_VAL_7;V_VAL_8;V_VAL_9;V_VAL_10;V_VAL_11;V_VAL_12;V_VAL_13;V_VAL_14;V_VAL_15;V_VAL_16;V_VAL_17;V_VAL_18;V_VAL_19;V_VAL_20;V_VAL_21;V_VAL_22;V_VAL_23;V_VAL_24;V_VAL_25;V_VAL_26;V_VAL_27;V_VAL_28;M_VAL_1;M_VAL_2;M_VAL_3;M_VAL_4;M_VAL_5;M_VAL_6;M_VAL_7;M_VAL_8;M_VAL_9;M_VAL_10;M_VAL_11;M_VAL_12;M_VAL_13;M_VAL_14;M_VAL_15;M_VAL_16;M_VAL_17;M_VAL_18;M_VAL_19;M_VAL_20;M_VAL_21;M_VAL_22;M_VAL_23;M_VAL_24;M_VAL_25;M_VAL_26;M_VAL_27;M_VAL_28;M_VAL_29;M_VAL_30;M_VAL_31;M_VAL_32
6591;Bambu;xc7z020-1clg484-Zynq-7000;bfsdfs;int8_t;24;2.0;16.0;887.0;7842.0;5e-10;200.00000004;2.524999999495;75.74999998484999;1.0568633333333337;62.14;49;35;197029.49;496;0.02;3170.59;10946.08;322;174;84;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;461;0.0;505.0;1.0954446854663775;1.0568633333333337;5.0;0.0;0.0;126.0;74.0;8.0;126.0;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6592;Bambu;xc7z020-1clg484-Zynq-7000;bfsdfs;int8_t;95;5.0;8.0;1497.0;7935.0;5e-10;200.00000004;65.744999986851;1972.34999960553;5.2184;113.04;148;35;1769672.58;2083;0.01;15655.2;98315.14;1127;956;183;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;0.0;13149.0;0.0;5.2184;28.0;0.0;0.0;89.0;68.0;116.0;94.0;5.0;120.0;41.0;10.0;44.0;28.0;101.0;13.0;87.0;63.0;108.0;77.0;25.0;87.0;82.0;25.0;107.0;3.0;90.0;39.0;94.0;87.0;96.0;106.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6593;Bambu;xc7z020-1clg484-Zynq-7000;bfsdfs;int8_t;42;2.0;8.0;1744.0;8407.0;5e-10;200.00000004;25.164999994967;754.9499998490099;3.0019866666666664;65.97;139;35;594134.3;1210;0.02;9005.96;33007.46;686;524;174;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;0.0;5033.0;0.0;3.0019866666666664;19.0;0.0;0.0;13.0;121.0;46.0;4.0;6.0;106.0;37.0;89.0;37.0;113.0;123.0;59.0;62.0;57.0;2.0;11.0;89.0;4.0;55.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6594;Bambu;xc7z020-1clg484-Zynq-7000;bfsdfs;int8_t;37;6.0;8.0;1249.0;7754.0;5e-10;200.00000004;33.014999993397;990.44999980191;4.1418;88.57;147;35;1100535.44;1655;0.01;12425.4;61140.86;911;744;182;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;0.0;6603.0;0.0;4.1418;24.0;0.0;0.0;89.0;34.0;87.0;103.0;20.0;29.0;7.0;114.0;33.0;115.0;83.0;5.0;62.0;15.0;6.0;90.0;7.0;45.0;12.0;31.0;36.0;85.0;127.0;95.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6595;Bambu;xc7z020-1clg484-Zynq-7000;bfsdfs;int8_t;10;0.0;8.0;1635.0;8735.0;5e-10;200.00000004;12.854999997429;385.64999992287;1.9646833333333331;46.76;122;35;275619.47;808;0.02;5894.05;15312.19;482;326;157;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;2384;0.0;2571.0;1.078439597315436;1.9646833333333331;13.0;0.0;0.0;4.0;49.0;64.0;7.0;42.0;122.0;18.0;123.0;39.0;107.0;47.0;16.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6596;Bambu;xc7z020-1clg484-Zynq-7000;bfsdfs;int8_t;67;6.0;8.0;1299.0;7968.0;5e-10;200.00000004;44.709999991058;1341.29999973174;4.38991;95.17;146;35;1253379.38;1756;0.01;13169.73;69632.19;962;794;181;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;0.0;8942.0;0.0;4.38991;25.0;0.0;0.0;96.0;17.0;38.0;103.0;3.0;120.0;89.0;48.0;120.0;107.0;26.0;109.0;46.0;60.0;56.0;88.0;24.0;98.0;101.0;30.0;21.0;30.0;65.0;41.0;101.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6597;Bambu;xc7z020-1clg484-Zynq-7000;bfsdfs;int8_t;35;0.0;8.0;920.0;7336.0;5e-10;200.00000004;7.669999998465999;230.09999995398;1.327856666666667;47.85;79;35;190606.49;583;0.02;3983.57;10589.25;367;216;114;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;1004;0.0;1534.0;1.5278884462151394;1.327856666666667;8.0;0.0;0.0;38.0;109.0;126.0;21.0;85.0;125.0;102.0;57.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6598;Bambu;xc7z020-1clg484-Zynq-7000;bfsdfs;int8_t;30;6.0;8.0;1493.0;7994.0;5e-10;200.00000004;29.319999994136;879.59999982408;3.662423333333333;77.91;146;35;856029.07;1465;0.01;10987.27;47557.17;815;650;181;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;0.0;5864.0;0.0;3.662423333333333;22.0;0.0;0.0;25.0;21.0;108.0;72.0;49.0;26.0;82.0;54.0;14.0;75.0;120.0;30.0;3.0;110.0;44.0;35.0;85.0;32.0;6.0;127.0;81.0;99.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6599;Bambu;xc7z020-1clg484-Zynq-7000;bfsdfs;int8_t;4;0.0;8.0;1665.0;8785.0;5e-10;200.00000004;41.084999991783;1232.5499997534898;4.652403333333333;101.4;146;35;1415318.78;1861;0.01;13957.21;78628.82;1015;846;181;74;12;6;12;5;0;27;9;9;9;13;21;9;9;100.0;0;0;1;3;2;0;0;0.0;8217.0;0.0;4.652403333333333;26.0;0.0;0.0;37.0;80.0;4.0;79.0;125.0;40.0;107.0;125.0;120.0;47.0;62.0;22.0;94.0;26.0;127.0;84.0;119.0;91.0;21.0;27.0;76.0;111.0;10.0;113.0;69.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6600;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;27;0.0;8.0;99.0;2079.0;0.1661999999999998;206.87657743390287;0.096676;2.9002800000000013;0.4139633333333333;29.85;27;31;37072.78;212;0.03;1241.89;2059.6;160;52;58;17;3;2;3;1;1;7;2;2;1;2;5;2;2;100.0;1;3;1;3;1;1;25;0.0;20.0;0.8;0.4139633333333333;13.0;-113.0;0.0;38.0;109.0;32.0;-91.0;20.0;-77.0;-116.0;39.0;38.0;122.0;25.0;41.0;-119.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6601;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;84;0.0;8.0;99.0;2079.0;0.1661999999999998;206.87657743390287;0.1256788;3.7703640000000016;0.45;27.24;33;31;36777.27;225;0.04;1350.0;2043.18;167;58;64;17;3;2;3;1;1;7;2;2;1;2;5;2;2;100.0;1;3;1;3;1;1;30;0.0;26.0;0.8666666666666667;0.45;19.0;20.0;0.0;15.0;22.0;74.0;-28.0;12.0;55.0;62.0;-44.0;-91.0;85.0;-54.0;95.0;74.0;124.0;-75.0;-71.0;94.0;87.0;127.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6602;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;65;0.0;8.0;41.0;1996.0;0.1661999999999927;206.87657743390264;0.0290028;0.8700840000000012;0.3443833333333334;39.72;16;31;41035.57;186;0.03;1033.15;2279.75;145;41;47;17;3;2;3;1;1;7;2;2;1;2;5;2;2;100.0;1;3;1;3;1;1;15;0.0;6.0;0.4;0.3443833333333334;2.0;-26.0;0.0;7.0;103.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6603;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;96;0.0;8.0;99.0;2079.0;0.1661999999999998;206.87657743390287;0.1256788;3.7703640000000016;0.42568;30.43;27;31;38855.12;218;0.03;1277.04;2158.62;165;53;58;17;3;2;3;1;1;7;2;2;1;2;5;2;2;100.0;1;3;1;3;1;1;30;0.0;26.0;0.8666666666666667;0.42568;14.0;47.0;0.0;-22.0;-75.0;-21.0;15.0;-12.0;-16.0;49.0;89.0;-6.0;-68.0;-21.0;49.0;-57.0;104.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6604;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;28;0.0;8.0;99.0;2079.0;0.1661999999999998;206.87657743390287;0.1256788;3.7703640000000016;0.41201;29.85;27;31;36897.9;211;0.03;1236.03;2049.88;159;52;58;17;3;2;3;1;1;7;2;2;1;2;5;2;2;100.0;1;3;1;3;1;1;30;0.0;26.0;0.8666666666666667;0.41201;13.0;26.0;0.0;64.0;98.0;75.0;12.0;36.0;-35.0;10.0;-98.0;9.0;-50.0;-117.0;23.0;43.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6605;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;54;0.0;8.0;99.0;2079.0;0.1661999999999998;206.87657743390287;0.1546816;4.640448000000002;0.4991733333333333;27.23;37;31;40776.95;246;0.04;1497.52;2265.39;181;65;68;17;3;2;3;1;1;7;2;2;1;2;5;2;2;100.0;1;3;1;3;1;1;35;0.0;32.0;0.9142857142857144;0.4991733333333333;26.0;20.0;0.0;-27.0;80.0;-30.0;-41.0;-97.0;-47.0;93.0;16.0;-115.0;43.0;30.0;-93.0;-103.0;7.0;16.0;113.0;-96.0;-51.0;41.0;-57.0;-3.0;114.0;-64.0;108.0;68.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6606;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;15;0.0;8.0;99.0;2079.0;0.1661999999999998;206.87657743390287;0.096676;2.9002800000000013;0.3705299999999999;33.21;21;31;36920.53;195;0.03;1111.59;2051.14;150;45;52;17;3;2;3;1;1;7;2;2;1;2;5;2;2;100.0;1;3;1;3;1;1;25;0.0;20.0;0.8;0.3705299999999999;6.0;-26.0;0.0;88.0;109.0;-70.0;116.0;118.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6607;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;87;0.0;8.0;99.0;2079.0;0.1661999999999998;206.87657743390287;0.1256788;3.7703640000000016;0.4542733333333333;28.09;32;31;38286.72;228;0.04;1362.82;2127.04;170;58;63;17;3;2;3;1;1;7;2;2;1;2;5;2;2;100.0;1;3;1;3;1;1;30;0.0;26.0;0.8666666666666667;0.4542733333333333;19.0;-113.0;0.0;-71.0;23.0;61.0;-116.0;83.0;16.0;105.0;57.0;-98.0;51.0;-110.0;-42.0;-92.0;71.0;-124.0;102.0;23.0;17.0;-80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6608;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;59;0.0;8.0;99.0;2079.0;0.1661999999999998;206.87657743390287;0.0386704;1.1601120000000005;0.5012;27.23;37;31;40942.71;247;0.04;1503.6;2274.6;182;65;68;17;3;2;3;1;1;7;2;2;1;2;5;2;2;100.0;1;3;1;3;1;1;12;0.0;8.0;0.6666666666666666;0.5012;26.0;60.0;0.0;1.0;-83.0;-60.0;-50.0;-38.0;126.0;12.0;-49.0;-25.0;64.0;-43.0;-105.0;60.0;-95.0;-32.0;24.0;-48.0;13.0;90.0;-22.0;-79.0;106.0;-95.0;8.0;109.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6609;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;5;0.0;8.0;99.0;2079.0;0.1661999999999998;206.87657743390287;0.096676;2.9002800000000013;0.42159;28.79;28;31;36407.26;215;0.03;1264.77;2022.63;163;52;59;17;3;2;3;1;1;7;2;2;1;2;5;2;2;100.0;1;3;1;3;1;1;25;0.0;20.0;0.8;0.42159;13.0;-26.0;0.0;-41.0;-105.0;126.0;-112.0;-51.0;-119.0;-31.0;50.0;125.0;61.0;78.0;-121.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6610;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;92;0.0;8.0;99.0;2079.0;0.1661999999999998;206.87657743390287;0.1256788;3.7703640000000016;0.42551;29.34;28;31;37452.58;217;0.03;1276.53;2080.7;164;53;59;17;3;2;3;1;1;7;2;2;1;2;5;2;2;100.0;1;3;1;3;1;1;30;0.0;26.0;0.8666666666666667;0.42551;14.0;67.0;0.0;82.0;-30.0;10.0;-61.0;21.0;-82.0;-37.0;20.0;-104.0;44.0;-103.0;-57.0;121.0;-27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6611;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;0;0.0;8.0;99.0;2079.0;0.1661999999999998;206.87657743390287;0.096676;2.9002800000000013;0.4178699999999999;29.85;27;31;37422.52;214;0.03;1253.61;2079.03;162;52;58;17;3;2;3;1;1;7;2;2;1;2;5;2;2;100.0;1;3;1;3;1;1;25;0.0;20.0;0.8;0.4178699999999999;13.0;-109.0;0.0;-38.0;-85.0;27.0;83.0;27.0;50.0;28.0;-67.0;-117.0;90.0;-91.0;-56.0;112.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6612;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;77;0.0;8.0;99.0;2079.0;0.1661999999999998;206.87657743390287;0.096676;2.9002800000000013;0.3914066666666667;33.11;22;31;38882.82;205;0.03;1174.22;2160.16;158;47;53;17;3;2;3;1;1;7;2;2;1;2;5;2;2;100.0;1;3;1;3;1;1;25;0.0;20.0;0.8;0.3914066666666667;8.0;-113.0;0.0;-52.0;-39.0;-79.0;-98.0;-71.0;-84.0;52.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6613;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;17;0.0;8.0;99.0;2079.0;0.1661999999999998;206.87657743390287;0.0676732;2.030196000000001;0.3706;34.88;20;31;38773.86;196;0.03;1111.8;2154.1;151;45;51;17;3;2;3;1;1;7;2;2;1;2;5;2;2;100.0;1;3;1;3;1;1;20;0.0;14.0;0.7;0.3706;6.0;-113.0;0.0;37.0;-86.0;58.0;93.0;-19.0;113.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6614;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;12;0.0;8.0;99.0;2079.0;0.1661999999999998;206.87657743390287;0.096676;2.9002800000000013;0.37438;34.88;20;31;39169.52;198;0.03;1123.14;2176.08;153;45;51;17;3;2;3;1;1;7;2;2;1;2;5;2;2;100.0;1;3;1;3;1;1;25;0.0;20.0;0.8;0.37438;6.0;67.0;0.0;-38.0;-119.0;-14.0;-14.0;73.0;-114.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6615;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;33;0.0;8.0;99.0;2079.0;0.1661999999999998;206.87657743390287;0.1546816;4.640448000000002;0.4964733333333334;25.44;39;31;37884.63;243;0.04;1489.42;2104.7;179;64;70;17;3;2;3;1;1;7;2;2;1;2;5;2;2;100.0;1;3;1;3;1;1;35;0.0;32.0;0.9142857142857144;0.4964733333333334;25.0;-4.0;0.0;-94.0;-10.0;31.0;26.0;-43.0;55.0;95.0;37.0;93.0;108.0;28.0;20.0;72.0;-54.0;-49.0;-46.0;-50.0;-62.0;-110.0;-54.0;113.0;34.0;97.0;99.0;-52.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6616;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;25;0.0;8.0;99.0;2079.0;0.1661999999999998;206.87657743390287;0.096676;2.9002800000000013;0.4139633333333333;29.85;27;31;37072.78;212;0.03;1241.89;2059.6;160;52;58;17;3;2;3;1;1;7;2;2;1;2;5;2;2;100.0;1;3;1;3;1;1;25;0.0;20.0;0.8;0.4139633333333333;13.0;-26.0;0.0;70.0;-36.0;108.0;85.0;-42.0;76.0;92.0;16.0;24.0;-54.0;84.0;-90.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6617;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;19;0.0;8.0;99.0;2079.0;0.1661999999999998;206.87657743390287;0.096676;2.9002800000000013;0.36863;33.21;21;31;36731.19;194;0.03;1105.89;2040.62;149;45;52;17;3;2;3;1;1;7;2;2;1;2;5;2;2;100.0;1;3;1;3;1;1;25;0.0;20.0;0.8;0.36863;6.0;60.0;0.0;32.0;-118.0;57.0;110.0;23.0;96.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6618;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;97;0.0;8.0;99.0;2079.0;0.1661999999999998;206.87657743390287;0.096676;2.9002800000000013;0.4294333333333333;29.34;28;31;37797.77;219;0.03;1288.3;2099.88;166;53;59;17;3;2;3;1;1;7;2;2;1;2;5;2;2;100.0;1;3;1;3;1;1;25;0.0;20.0;0.8;0.4294333333333333;14.0;-113.0;0.0;-10.0;-23.0;65.0;-17.0;-36.0;124.0;-56.0;20.0;-94.0;114.0;102.0;-79.0;-10.0;-127.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
