;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;DSP;BRAM;Flip_Flop;Area;min_Slack;Max_Freq;Time;Energy;BugsDelivered;DifficultyLevel;DistinctOperands;DistinctOperators;Effort;ProgramLength;ProgramLevel;ProgramVolume;TimeToImplement;TotalOperators;Total_Operands;VocabularySize;Sloc;DecisionPoint;GlobalVariables;If;Loop;Goto;Assignment;ExitPoint;Function;FunctionCall;PointerDereferencing;CyclomaticComplexity;SyntacticallyReachableFunctions;SemanticallyReachedFunctions;CoverageEstimation;SCALAR_INPUT;RANGE_SCALAR_VALUES;SCALAR_INDEX_INPUT;RANGE_SCALAR_INDEX_VALUES;ARRAY_INPUT;RANGE_ARRAY_INPUT;cInstr;assemblyInstr;clockCycles;CC4CS;Bugs_Delivered;SS_VAL_1;SV_VAL_1;SV_VAL_2;V_VAL_1;V_VAL_2;V_VAL_3;V_VAL_4;V_VAL_5;V_VAL_6;V_VAL_7;V_VAL_8;V_VAL_9;V_VAL_10;V_VAL_11;V_VAL_12;V_VAL_13;V_VAL_14;V_VAL_15;V_VAL_16;V_VAL_17;V_VAL_18;V_VAL_19;V_VAL_20;V_VAL_21;V_VAL_22;V_VAL_23;V_VAL_24;V_VAL_25;V_VAL_26;V_VAL_27;V_VAL_28;M_VAL_1;M_VAL_2;M_VAL_3;M_VAL_4;M_VAL_5;M_VAL_6;M_VAL_7;M_VAL_8;M_VAL_9;M_VAL_10;M_VAL_11;M_VAL_12;M_VAL_13;M_VAL_14;M_VAL_15;M_VAL_16;M_VAL_17;M_VAL_18;M_VAL_19;M_VAL_20;M_VAL_21;M_VAL_22;M_VAL_23;M_VAL_24;M_VAL_25;M_VAL_26;M_VAL_27;M_VAL_28;M_VAL_29;M_VAL_30;M_VAL_31;M_VAL_32
2665;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;7;0.0;8.0;873.0;3358.0;1.887379141862766e-15;201.32066351237648;85.99713361731325;2579.9140085193976;5.98653;117.06;141;36;2102418.54;2405;0.01;17959.59;116801.03;1488;917;177;70;15;2;15;8;1;29;3;3;2;12;18;3;3;100.0;0;0;1;3;1;1;9732;0.0;17313.0;1.778976572133169;5.98653;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2666;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;31;0.0;8.0;859.0;3352.0;1.887379141862766e-15;201.32066351237648;25.720161605178077;771.6048481553422;2.4055633333333333;56.03;115;36;404385.63;997;0.02;7216.69;22465.87;639;358;151;70;15;2;15;8;1;29;3;3;2;12;18;3;3;100.0;0;0;1;3;1;1;2863;0.0;5178.0;1.8085923856095003;2.4055633333333333;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2667;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;93;0.0;8.0;890.0;3396.0;1.887379141862766e-15;200.34459261916783;54.14670722169581;1624.4012166508744;4.135423333333334;79.9;139;36;991251.77;1665;0.01;12406.27;55069.54;1048;617;175;70;15;2;15;8;1;29;3;3;2;12;18;3;3;100.0;0;0;1;3;1;1;6080;0.0;10848.0;1.7842105263157897;4.135423333333334;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2668;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;38;0.0;8.0;763.0;3279.0;1.887379141862766e-15;203.8864009801468;62.85362799281472;1885.6088397844417;4.72558;93.84;136;36;1330320.21;1909;0.01;14176.74;73906.68;1200;709;172;70;15;2;15;8;1;29;3;3;2;12;18;3;3;100.0;0;0;1;3;1;1;7326;0.0;12815.0;1.7492492492492493;4.72558;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2669;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;58;0.0;8.0;873.0;3358.0;1.887379141862766e-15;201.32066351237648;85.98223201731025;2579.466960519308;5.9790633333333325;117.06;141;36;2099795.99;2402;0.01;17937.19;116655.33;1485;917;177;70;15;2;15;8;1;29;3;3;2;12;18;3;3;100.0;0;0;1;3;1;1;9769;0.0;17310.0;1.7719316204319786;5.9790633333333325;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2670;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;78;0.0;8.0;739.0;3279.0;1.887379141862766e-15;204.0646411066052;16.367362723339976;491.0208817001993;1.9316066666666665;48.41;103;36;280514.2;814;0.02;5794.82;15584.12;537;277;139;70;15;2;15;8;1;29;3;3;2;12;18;3;3;100.0;0;0;1;3;1;1;1909;0.0;3340.0;1.749607124148769;1.9316066666666665;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2671;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;50;0.0;8.0;822.0;3343.0;1.887379141862766e-15;201.32066351237648;6.199065601248018;185.97196803744052;1.2269966666666663;54.6;60;36;200982.27;559;0.02;3680.99;11165.68;377;182;96;70;15;2;15;8;1;29;3;3;2;12;18;3;3;100.0;0;0;1;3;1;1;708;0.0;1248.0;1.7627118644067796;1.2269966666666663;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2672;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;3;0.0;16.0;412.0;3065.0;1.887379141862766e-15;218.0074122520165;0.5825490000000002;17.476470000000006;0.86698;112.09;22;36;291542.13;444;0.01;2600.94;16196.78;307;137;58;70;15;2;15;8;1;29;3;3;2;12;18;3;3;100.0;0;0;1;3;1;1;104;0.0;127.0;1.2211538461538465;0.86698;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2673;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;13;0.0;8.0;891.0;3390.0;1.887379141862766e-15;200.3445926593053;40.68490140815096;1220.5470422445285;3.34697;70.57;126;36;708601.7;1368;0.01;10040.91;39366.76;874;494;162;70;15;2;15;8;1;29;3;3;2;12;18;3;3;100.0;0;0;1;3;1;1;4651;0.0;8151.0;1.7525263384218448;3.34697;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2674;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;83;0.0;8.0;731.0;3249.0;1.887379141862766e-15;204.0646411066052;28.40766518179696;852.2299554539088;2.6227733333333334;55.57;126;36;437253.74;1072;0.02;7868.32;24291.87;683;389;162;70;15;2;15;8;1;29;3;3;2;12;18;3;3;100.0;0;0;1;3;1;1;3280;0.0;5797.0;1.7673780487804878;2.6227733333333334;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2675;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;1;0.0;8.0;732.0;3279.0;1.887379141862766e-15;204.0646411066052;11.550261658356984;346.5078497507095;1.5870533333333332;51.78;81;36;246522.43;693;0.02;4761.16;13695.69;460;233;117;70;15;2;15;8;1;29;3;3;2;12;18;3;3;100.0;0;0;1;3;1;1;1366;0.0;2357.0;1.725475841874085;1.5870533333333332;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2676;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;21;0.0;8.0;732.0;3279.0;1.887379141862766e-15;204.0646411066052;11.525759618351984;345.77278855055954;1.6114166666666667;47.12;89;36;227807.44;694;0.02;4834.25;12655.97;461;233;125;70;15;2;15;8;1;29;3;3;2;12;18;3;3;100.0;0;0;1;3;1;1;1341;0.0;2352.0;1.7539149888143175;1.6114166666666667;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2677;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;32;0.0;8.0;822.0;3343.0;1.887379141862766e-15;201.32066351237648;6.243770401257018;187.3131120377105;1.2357766666666667;54.6;60;36;202420.43;563;0.02;3707.33;11245.58;381;182;96;70;15;2;15;8;1;29;3;3;2;12;18;3;3;100.0;0;0;1;3;1;1;715;0.0;1257.0;1.758041958041958;1.2357766666666667;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2678;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;22;0.0;8.0;731.0;3249.0;1.887379141862766e-15;204.0646411066052;28.39786436579496;851.9359309738488;2.6766;55.57;126;36;446227.23;1094;0.02;8029.8;24790.4;705;389;162;70;15;2;15;8;1;29;3;3;2;12;18;3;3;100.0;0;0;1;3;1;1;3340;0.0;5795.0;1.7350299401197604;2.6766;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2679;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;9;0.0;16.0;412.0;3065.0;1.887379141862766e-15;218.0074122520165;0.5871360000000002;17.614080000000005;0.86698;112.09;22;36;291542.13;444;0.01;2600.94;16196.78;307;137;58;70;15;2;15;8;1;29;3;3;2;12;18;3;3;100.0;0;0;1;3;1;1;105;0.0;128.0;1.2190476190476192;0.86698;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2680;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;6;0.0;8.0;891.0;3390.0;1.887379141862766e-15;200.3445926593053;40.66493580814696;1219.9480742444086;3.372333333333333;66.86;133;36;676393.86;1367;0.01;10117.0;37577.44;873;494;169;70;15;2;15;8;1;29;3;3;2;12;18;3;3;100.0;0;0;1;3;1;1;4605;0.0;8147.0;1.7691639522258416;3.372333333333333;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2681;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;76;0.0;8.0;913.0;3420.0;1.887379141862766e-15;201.3206635123776;80.24511601615478;2407.353480484644;5.64053;110.04;141;36;1862095.43;2266;0.01;16921.59;103449.75;1404;862;177;70;15;2;15;8;1;29;3;3;2;12;18;3;3;100.0;0;0;1;3;1;1;9149;0.0;16155.0;1.7657667504645316;5.64053;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2682;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;18;0.0;8.0;894.0;3390.0;1.887379141862766e-15;200.3445926593053;58.91848561180394;1767.554568354118;4.34139;85.11;140;36;1108542.72;1746;0.01;13024.17;61585.71;1084;662;176;70;15;2;15;8;1;29;3;3;2;12;18;3;3;100.0;0;0;1;3;1;1;6676;0.0;11804.0;1.768124625524266;4.34139;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2683;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;16;0.0;16.0;402.0;3183.0;1.887379141862766e-15;204.42205791595364;1.315904960268999;39.47714880806997;0.8975166666666667;102.24;25;36;275286.8;454;0.01;2692.55;15293.71;312;142;61;70;15;2;15;8;1;29;3;3;2;12;18;3;3;100.0;0;0;1;3;1;1;174;0.0;269.0;1.5459770114942528;0.8975166666666667;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2684;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;40;0.0;8.0;706.0;3240.0;1.887379141862766e-15;204.24319314538616;7.69181080557097;230.7543241671291;1.3229433333333334;57.19;62;36;226991.24;600;0.02;3968.83;12610.62;403;197;98;70;15;2;15;8;1;29;3;3;2;12;18;3;3;100.0;0;0;1;3;1;1;904;0.0;1571.0;1.7378318584070795;1.3229433333333334;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2685;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;2;0.0;8.0;894.0;3390.0;1.887379141862766e-15;200.3445926593053;59.018313611823935;1770.5494083547178;4.438436666666666;85.73;139;36;1141476.87;1787;0.01;13315.31;63415.38;1125;662;175;70;15;2;15;8;1;29;3;3;2;12;18;3;3;100.0;0;0;1;3;1;1;6736;0.0;11824.0;1.7553444180522566;4.438436666666666;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2686;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;60;0.0;8.0;756.0;3311.0;1.887379141862766e-15;204.0646411066052;19.243902219926973;577.3170665978092;2.078193333333333;51.28;106;36;319728.06;872;0.02;6234.58;17762.67;570;302;142;70;15;2;15;8;1;29;3;3;2;12;18;3;3;100.0;0;0;1;3;1;1;2203;0.0;3927.0;1.782569223785747;2.078193333333333;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2687;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;99;0.0;8.0;756.0;3273.0;1.887379141862766e-15;203.8864009801468;32.01782938252786;960.5348814758356;2.8851433333333336;58.88;129;36;509663.84;1175;0.02;8655.43;28314.66;753;422;165;70;15;2;15;8;1;29;3;3;2;12;18;3;3;100.0;0;0;1;3;1;1;3741;0.0;6528.0;1.7449879711307137;2.8851433333333336;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2688;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;48;0.0;8.0;876.0;3382.0;1.887379141862766e-15;200.3445926593053;14.200533002844985;426.0159900853495;1.7816066666666666;45.27;101;36;241945.63;753;0.02;5344.82;13441.42;499;254;137;70;15;2;15;8;1;29;3;3;2;12;18;3;3;100.0;0;0;1;3;1;1;1639;0.0;2845.0;1.7358145210494205;1.7816066666666666;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2689;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;69;0.0;8.0;756.0;3279.0;1.887379141862766e-15;203.8864009801468;36.21624573538384;1086.487372061515;3.113463333333333;62.79;131;36;586519.2;1265;0.02;9340.39;32584.4;808;457;167;70;15;2;15;8;1;29;3;3;2;12;18;3;3;100.0;0;0;1;3;1;1;4131;0.0;7384.0;1.7874606632776568;3.113463333333333;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2690;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;46;0.0;8.0;763.0;3279.0;1.887379141862766e-15;203.8864009801468;63.36862065291972;1901.0586195875917;4.7191;91.81;139;36;1299823.57;1900;0.01;14157.3;72212.42;1191;709;175;70;15;2;15;8;1;29;3;3;2;12;18;3;3;100.0;0;0;1;3;1;1;7323;0.0;12920.0;1.7643042468933496;4.7191;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2691;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;24;0.0;8.0;756.0;3311.0;1.887379141862766e-15;204.0646411066052;19.52322547598397;585.6967642795192;2.05143;51.77;105;36;318616.55;862;0.02;6154.29;17700.92;560;302;141;70;15;2;15;8;1;29;3;3;2;12;18;3;3;100.0;0;0;1;3;1;1;2242;0.0;3984.0;1.7769848349687778;2.05143;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2692;Bambu;xc7a100t-1csg324-Artix-7;dijkstra;int8_t;95;0.0;16.0;435.0;3119.0;1.887379141862766e-15;204.42205791595364;2.0790320004249985;62.370960012749954;0.9684266666666668;78.88;34;36;229175.33;474;0.01;2905.28;12731.96;325;149;70;70;15;2;15;8;1;29;3;3;2;12;18;3;3;100.0;0;0;1;3;1;1;271;0.0;425.0;1.5682656826568266;0.9684266666666668;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
