,ProgramLength,ProgramLevel,CoverageEstimation,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,Bugs_Delivered,SV_VAL_1,SV_VAL_2,V_VAL_3,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,Max_Freq
349,218,0.03,100,1,1,3,0.429233333,-57,0,6,-117,39,-3,-79,81,-61,8,23,66,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
350,244,0.04,100,1,1,3,0.495113333,-127,0,112,-85,-76,-82,109,93,121,34,54,-68,56,119,37,114,37,30,-119,-76,-42,-76,77,-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
351,216,0.03,100,1,1,3,0.425296667,60,0,36,63,-23,123,-4,-104,-124,-98,121,62,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
352,204,0.03,100,1,1,3,0.391333333,60,0,-27,-47,63,93,-8,-120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
353,233,0.04,100,1,1,3,0.464236667,-14,0,110,-5,-84,18,-68,-25,-126,-69,114,-38,-123,-126,-66,-79,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
354,197,0.03,100,1,1,3,0.37433,21,0,83,-88,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
355,220,0.04,100,1,1,3,0.43492,-118,0,92,-101,-17,81,-64,3,-36,-50,47,-72,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
356,229,0.04,100,1,1,3,0.456266667,-14,0,-87,-38,31,117,-107,46,-118,-89,-75,-40,-3,-78,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
357,229,0.04,100,1,1,3,0.456266667,-118,0,82,-113,121,-68,-32,-21,55,-24,49,83,2,-18,-37,18,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
358,197,0.03,100,1,1,3,0.37249,22,0,-66,99,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
359,222,0.03,100,1,1,3,0.43349,-57,0,-92,121,-29,-48,58,90,-25,48,0,126,-106,63,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
360,240,0.04,100,1,1,3,0.490343333,-8,0,-87,-67,11,41,93,3,116,83,48,101,110,58,82,-125,-108,69,87,119,-33,51,116,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
361,197,0.03,100,1,1,3,0.37249,22,0,-78,-73,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
362,218,0.03,100,1,1,3,0.427473333,-8,0,100,7,-105,17,90,-7,-80,33,-8,123,-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
363,204,0.03,100,1,1,3,0.393133333,-108,0,-121,90,-14,79,4,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
364,217,0.03,100,1,1,3,0.427266667,-14,0,64,93,57,-29,71,-28,2,72,80,-127,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
365,202,0.03,100,1,1,3,0.387496667,21,0,-123,32,78,0,6,-104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
366,199,0.03,100,1,1,3,0.37627,-118,0,-12,-74,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
367,219,0.03,100,1,1,3,0.429433333,-108,0,109,38,0,111,-92,-39,-81,41,-77,-78,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
368,198,0.03,100,1,1,3,0.37623,18,0,-39,-5,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
369,207,0.03,100,1,1,3,0.398913333,18,0,-92,-46,-127,-73,-109,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
370,216,0.03,100,1,1,3,0.42355,18,0,-37,-58,78,-17,31,-37,-85,47,70,51,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
371,204,0.03,100,1,1,3,0.393133333,-8,0,3,-65,60,44,-117,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
372,206,0.03,100,1,1,3,0.396986667,-108,0,-84,-83,-48,-98,-93,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
373,227,0.03,100,1,1,3,0.450533333,-108,0,10,69,-53,62,88,69,32,-90,90,115,25,-98,4,-24,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
374,246,0.04,100,1,1,3,0.5026,-108,0,28,79,-83,24,50,12,102,0,-30,-94,-37,-51,-69,-96,79,17,-125,-29,-32,84,101,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
375,203,0.03,100,1,1,3,0.391206667,-118,0,-69,63,62,-97,117,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
376,249,0.04,100,1,1,3,0.503486667,-118,0,64,-111,58,-97,54,115,-22,107,-2,21,-86,-63,-49,-86,9,5,-72,-72,-9,-22,111,-51,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
377,195,0.03,100,1,1,3,0.368706667,-57,0,6,73,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
378,247,0.03,100,1,1,3,0.497656667,-57,0,36,112,78,103,-95,61,1,-64,-86,-78,7,-5,5,112,-29,36,68,17,-88,-55,5,127,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
379,202,0.03,100,1,1,3,0.387496667,22,0,117,95,64,18,-125,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
380,206,0.03,100,1,1,3,0.396986667,-127,0,-78,106,120,-44,-50,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
381,216,0.04,100,1,1,3,0.427013333,-127,0,118,-76,-94,-50,-4,64,34,3,111,92,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
382,232,0.04,100,1,1,3,0.462243333,18,0,-86,-84,-122,122,-88,-82,-57,46,-48,-38,-2,63,-114,-17,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
383,229,0.04,100,1,1,3,0.456266667,-127,0,-76,-107,57,77,38,-115,-68,73,19,69,0,-23,-25,-65,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
384,198,0.03,100,1,1,3,0.37438,-8,0,-38,1,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
385,203,0.03,100,1,1,3,0.38759,-57,0,85,106,-84,95,-125,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
386,227,0.03,100,1,1,3,0.44876,-8,0,44,45,-99,-116,-5,68,120,-70,-95,83,-13,-91,-127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
387,218,0.03,100,1,1,3,0.429233333,22,0,35,126,84,-80,-115,100,-115,-30,-67,13,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
388,195,0.03,100,1,1,3,0.368706667,18,0,42,-71,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
389,223,0.04,100,1,1,3,0.442596667,22,0,-42,20,-16,66,56,-38,58,17,-114,-67,8,-60,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
390,195,0.03,100,1,1,3,0.37053,-127,0,41,-21,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
391,253,0.04,100,1,1,3,0.515153333,-14,0,120,-28,-120,56,122,95,-80,-23,-105,20,-119,19,-59,-27,-124,-32,9,-51,-12,118,76,-115,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
392,217,0.03,100,1,1,3,0.42551,60,0,-125,13,-24,31,-114,-98,-73,92,2,18,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
393,196,0.03,100,1,1,3,0.37243,-57,0,-43,16,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
394,196,0.03,100,1,1,3,0.37243,21,0,-68,112,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
395,230,0.04,100,1,1,3,0.46,-8,0,-76,-23,-72,11,-93,50,-47,5,-77,-16,18,40,34,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
396,227,0.04,100,1,1,3,0.450533333,21,0,-11,-112,13,-84,-15,-104,44,18,75,-20,-67,-117,-124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
397,196,0.03,100,1,1,3,0.37243,60,0,-59,38,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
398,198,0.03,100,1,1,3,0.37623,-8,0,-53,49,-113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
399,206,0.03,100,1,1,3,0.396986667,-14,0,60,-87,-12,51,-119,-124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
400,305,0.03,100,0,1,3,0.631293333,0,0,36,109,-41,-43,-64,-88,97,58,-21,-122,-101,-92,-9,-3,-54,31,116,-105,0,-103,-44,122,-84,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
401,289,0.03,100,0,1,3,0.586426667,0,0,-64,47,-81,-14,125,58,-119,-11,24,117,81,30,106,7,-32,67,96,-115,79,-110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
402,291,0.03,100,0,1,3,0.590483333,0,0,56,88,-36,1,1,-12,-78,-10,-88,-110,-46,121,103,68,-38,-94,124,81,-112,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
403,262,0.03,100,0,1,3,0.51587,0,0,-105,-67,-107,73,-65,29,-88,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
404,296,0.03,100,0,1,3,0.608766667,0,0,-121,50,92,30,23,18,113,-22,-97,-5,110,23,2,90,52,-25,-54,77,5,-60,-62,22,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
405,244,0.02,100,0,1,3,0.46587,0,0,-52,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
406,285,0.03,100,0,1,3,0.57628,0,0,-110,0,51,-36,41,14,-87,-89,78,-9,-120,68,-27,74,-58,117,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
407,286,0.03,100,0,1,3,0.580336667,0,0,-114,42,-80,66,-33,-22,77,127,11,36,14,-17,66,-7,59,-119,-82,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
408,284,0.03,100,0,1,3,0.578273333,0,0,-122,-24,51,70,102,40,-114,-86,60,-66,-55,96,38,89,126,-5,-108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
409,250,0.03,100,0,1,3,0.48178,0,0,6,0,-34,59,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
410,283,0.03,100,0,1,3,0.572233333,0,0,120,7,-9,-95,-32,118,80,-30,85,124,-82,-81,53,-82,-56,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
411,266,0.03,100,0,1,3,0.523743333,0,0,23,-115,53,-75,115,68,-93,-47,102,-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
412,296,0.03,100,0,1,3,0.606776667,0,0,5,123,10,-103,20,-16,26,-97,97,-67,2,-123,19,-109,106,-40,18,25,9,-41,27,-114,-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
413,247,0.03,100,0,1,3,0.476,0,0,98,44,-23,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
414,237,0.02,67,0,1,3,0.445863333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
415,238,0.02,100,0,1,3,0.450013333,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
416,266,0.03,100,0,1,3,0.52586,0,0,-77,-91,-56,-43,94,69,-45,-40,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
417,241,0.02,100,0,1,3,0.457936667,0,0,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
418,298,0.03,100,0,1,3,0.610873333,0,0,-123,29,-114,-60,-32,-84,106,-39,124,-43,-125,-103,-20,-48,69,-57,75,-24,-67,29,76,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
419,245,0.02,100,0,1,3,0.46778,0,0,-83,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
420,269,0.03,100,0,1,3,0.535963333,0,0,92,-100,-79,-38,-86,50,101,46,-45,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
421,253,0.03,100,0,1,3,0.489753333,0,0,100,-109,-29,-21,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
422,285,0.03,100,0,1,3,0.574216667,0,0,69,-10,79,-113,28,69,102,14,-41,4,41,102,-39,32,8,50,-7,76,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
423,261,0.03,100,0,1,3,0.5139,0,0,-103,52,61,121,-120,79,-84,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
424,275,0.03,100,0,1,3,0.55,0,0,90,-102,0,36,-92,90,3,-78,-121,-7,37,-11,-97,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
425,284,0.03,100,0,1,3,0.570116667,0,0,-54,-111,72,-120,-69,-53,57,103,12,4,-40,-57,-62,-102,40,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
426,299,0.03,100,0,1,3,0.614936667,0,0,-80,-23,-28,68,-101,73,-97,122,35,69,-2,-96,-41,4,-23,-72,120,-19,97,-59,110,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
427,274,0.03,100,0,1,3,0.550043333,0,0,-52,-7,10,30,-35,-18,61,118,104,-6,-98,22,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
428,279,0.03,100,0,1,3,0.56008,0,0,-71,22,-124,-68,84,-35,35,-113,-98,75,-99,-39,-46,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
429,265,0.03,100,0,1,3,0.519633333,0,0,-120,104,-18,-77,-123,-76,53,53,-104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
430,295,0.03,100,0,1,3,0.608666667,0,0,61,78,-62,51,-25,109,-105,-43,13,40,110,-79,116,93,48,118,-83,108,-29,8,-91,-122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
431,237,0.02,67,0,1,3,0.445863333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
432,267,0.03,100,0,1,3,0.527836667,0,0,-34,105,75,93,34,107,-69,53,-80,-123,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
433,242,0.02,100,0,1,3,0.457576667,0,0,9,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
434,237,0.02,67,0,1,3,0.445863333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
435,297,0.03,100,0,1,3,0.60266,0,0,62,112,-63,115,6,43,62,-26,118,64,-83,-121,-26,-110,-88,33,-112,71,-71,110,-125,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
436,265,0.03,100,0,1,3,0.523883333,0,0,-88,51,116,103,-125,-125,45,-86,38,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
437,257,0.03,100,0,1,3,0.501833333,0,0,11,92,83,120,75,126,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
438,293,0.03,100,0,1,3,0.600626667,0,0,69,22,116,4,80,101,-81,-63,-47,-14,-48,-47,107,-110,96,82,-92,-2,93,72,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
439,279,0.03,100,0,1,3,0.56008,0,0,94,23,-28,115,-121,-86,-48,-9,-117,28,-4,-112,-66,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
440,285,0.03,100,0,1,3,0.574216667,0,0,37,-88,102,-3,44,-102,49,-79,-103,93,14,5,-55,-27,-88,-50,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9179525
