,BugsDelivered,DifficultyLevel,DistinctOperators,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,VocabularySize,Sloc,GlobalVariables,Loop,Assignment,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,Bugs_Delivered,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,Area
347,0.470213333,29.06,31,40996.67,236,0.03,1410.64,2277.59,176,63,17,2,1,7,100,1,1,1,3,1,0.470213333,49,0,-41,-86,-82,-127,-57,11,-7,-113,40,-84,-23,48,80,0,-127,-40,15,124,11,-119,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
348,0.40845,31.0,31,37985.91,211,0.03,1225.35,2110.33,161,56,17,2,1,7,100,1,1,1,3,1,0.40845,-100,0,104,28,80,-100,-4,-3,-76,90,-108,-24,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
349,0.404413333,29.81,31,36163.92,208,0.03,1213.24,2009.11,158,57,17,2,1,7,100,1,1,1,3,1,0.404413333,52,0,-124,-9,69,60,-15,57,30,-38,115,42,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
350,0.351856667,36.17,31,38176.28,188,0.03,1055.57,2120.9,146,49,17,2,1,7,100,1,1,1,3,1,0.351856667,-98,0,62,9,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2058
351,0.414136667,29.81,31,37033.24,213,0.03,1242.41,2057.4,163,57,17,2,1,7,100,1,1,1,3,1,0.414136667,-110,0,-56,-69,-48,-19,-13,-107,-127,-71,126,33,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
352,0.41963,29.34,31,36934.8,214,0.03,1258.89,2051.93,161,59,17,2,1,7,100,1,1,1,3,1,0.41963,-110,0,-117,76,46,0,20,34,-119,112,68,-65,107,-75,61,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
353,0.446953333,29.93,31,40133.45,227,0.03,1340.86,2229.64,171,60,17,2,1,7,100,1,1,1,3,1,0.446953333,-100,0,-117,-45,-94,12,-100,-12,-80,16,-1,-19,-75,5,41,119,23,-44,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
354,0.437276667,30.45,31,39940.52,223,0.03,1311.83,2218.92,168,59,17,2,1,7,100,1,1,1,3,1,0.437276667,-94,0,-6,-36,-62,-122,-91,-57,57,-70,10,-36,48,58,20,48,-14,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
355,0.489026667,25.55,31,37489.8,241,0.04,1467.08,2082.77,180,68,17,2,1,7,100,1,1,1,3,1,0.489026667,47,0,-42,31,-62,-70,-86,-29,54,92,-14,-9,44,-65,88,-60,-11,-85,-95,-125,-102,-34,-19,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
356,0.46542,26.13,31,36482.15,231,0.04,1396.26,2026.79,172,66,17,2,1,7,100,1,1,1,3,1,0.46542,-100,0,-47,28,-15,94,-23,-58,38,14,110,93,35,11,-55,-8,-24,109,-99,92,78,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
357,0.44431,27.12,31,36155.82,223,0.04,1332.93,2008.66,167,63,17,2,1,7,100,1,1,1,3,1,0.44431,47,0,-93,-123,-117,23,48,72,-32,89,15,121,95,42,-28,-96,-53,-60,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
358,0.433353333,30.45,31,39582.31,221,0.03,1300.06,2199.02,166,59,17,2,1,7,100,1,1,1,3,1,0.433353333,120,0,10,4,57,115,-5,-12,-10,47,-126,-126,116,-52,24,-52,-46,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
359,0.462,27.71,31,38409.0,231,0.04,1386.0,2133.83,172,64,17,2,1,7,100,1,1,1,3,1,0.462,52,0,-120,-2,16,-76,-22,78,-127,-70,120,68,-73,60,21,124,122,55,-82,-100,65,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
360,0.353726667,36.17,31,38379.35,189,0.03,1061.18,2132.19,147,49,17,2,1,7,100,1,1,1,3,1,0.353726667,49,0,-19,-59,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2058
361,0.47922,26.26,31,37758.62,237,0.04,1437.66,2097.7,176,67,17,2,1,7,100,1,1,1,3,1,0.47922,120,0,-94,48,112,-47,-122,14,-125,-58,-15,29,3,87,-41,-93,118,-107,91,26,-54,-123,-83,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
362,0.476,28.65,31,40914.36,238,0.03,1428.0,2273.02,177,64,17,2,1,7,100,1,1,1,3,1,0.476,49,0,1,-5,-92,-114,-53,-18,44,79,64,-42,-112,-54,6,-114,-48,109,52,-113,41,8,-79,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
363,0.423856667,31.6,31,40176.72,218,0.03,1271.57,2232.04,165,57,17,2,1,7,100,1,1,1,3,1,0.423856667,-34,0,-49,44,35,-22,102,16,-33,58,-49,-35,3,-2,-47,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
364,0.485286667,26.26,31,38236.58,240,0.04,1455.86,2124.25,179,67,17,2,1,7,100,1,1,1,3,1,0.485286667,-100,0,55,-98,21,-93,-74,107,117,-86,-77,-99,-29,53,-26,-69,-24,61,117,-102,121,-39,-57,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
365,0.498516667,25.44,31,38040.53,244,0.04,1495.55,2113.36,180,70,17,2,1,7,100,1,1,1,3,1,0.498516667,-94,0,57,79,16,-6,41,86,-12,-33,17,-125,-92,72,-115,-57,36,-26,58,-5,80,78,-83,-91,28,47,-120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
366,0.481536667,27.01,31,39025.11,239,0.04,1444.61,2168.06,178,66,17,2,1,7,100,1,1,1,3,1,0.481536667,47,0,-17,39,-80,-108,-91,9,-63,7,-80,-97,-48,-27,-43,-55,-68,-19,85,82,25,-2,52,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
367,0.468,28.65,31,40226.73,234,0.03,1404.0,2234.82,173,64,17,2,1,7,100,1,1,1,3,1,0.468,-34,0,-117,86,14,69,-48,105,110,34,116,-93,104,37,75,96,76,-5,34,-81,-75,-55,61,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
368,0.47922,26.26,31,37758.62,237,0.04,1437.66,2097.7,176,67,17,2,1,7,100,1,1,1,3,1,0.47922,-61,0,15,37,-60,-25,-105,36,49,96,98,-117,-28,126,103,-125,114,53,-115,65,-5,-102,-19,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
369,0.431203333,28.33,31,36644.82,219,0.04,1293.61,2035.82,166,60,17,2,1,7,100,1,1,1,3,1,0.431203333,-61,0,-46,-29,111,-108,13,35,-100,-91,-12,6,59,-24,-33,-126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
370,0.406356667,29.81,31,36337.78,209,0.03,1219.07,2018.77,159,57,17,2,1,7,100,1,1,1,3,1,0.406356667,-61,0,79,102,55,-24,-97,17,-25,28,-101,-64,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
371,0.427473333,29.34,31,37625.17,218,0.03,1282.42,2090.29,165,59,17,2,1,7,100,1,1,1,3,1,0.427473333,49,0,-19,-124,-116,-26,-116,-104,97,52,-32,112,28,-59,77,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
372,0.499173333,26.81,31,40149.61,246,0.04,1497.52,2230.53,182,68,17,2,1,7,100,1,1,1,3,1,0.499173333,-34,0,102,78,-6,35,-87,-89,-25,-60,16,1,-40,-7,-11,99,-92,-106,124,-59,79,17,-80,-91,88,35,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
373,0.44458,28.0,31,37344.72,224,0.04,1333.74,2074.71,168,62,17,2,1,7,100,1,1,1,3,1,0.44458,-34,0,22,53,-83,-58,-84,120,53,125,16,124,47,-55,-18,41,-50,-95,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
374,0.355596667,36.17,31,38582.41,190,0.03,1066.79,2143.47,148,49,17,2,1,7,100,1,1,1,3,1,0.355596667,-34,0,19,-104,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2058
375,0.493833333,29.18,31,43225.01,246,0.03,1481.5,2401.39,182,65,17,2,1,7,100,1,1,1,3,1,0.493833333,47,0,-2,117,83,-37,77,82,4,-106,-96,80,-17,-59,-17,111,91,-91,-3,-99,-106,-29,-77,-94,-107,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
376,0.464236667,29.06,31,40475.52,233,0.03,1392.71,2248.64,173,63,17,2,1,7,100,1,1,1,3,1,0.464236667,47,0,25,83,-12,21,10,-32,21,79,24,-116,-16,-8,102,98,-98,12,99,-63,-74,-56,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
377,0.469743333,27.81,31,39189.14,234,0.04,1409.23,2177.17,173,65,17,2,1,7,100,1,1,1,3,1,0.469743333,52,0,-126,-93,75,-23,-107,-79,12,63,59,7,124,87,62,87,-110,-81,87,-115,109,64,0,-113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
378,0.46573,27.35,31,38217.24,232,0.04,1397.19,2123.18,172,65,17,2,1,7,100,1,1,1,3,1,0.46573,52,0,96,53,111,-39,78,-41,-102,22,4,-6,-117,-126,-89,4,114,13,-78,-94,48,80,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
379,0.495113333,26.81,31,39823.19,244,0.04,1485.34,2212.4,180,68,17,2,1,7,100,1,1,1,3,1,0.495113333,120,0,-4,-80,-100,-70,93,-8,104,-26,-90,16,107,-50,-48,46,95,-22,-10,75,-62,-71,2,78,120,15,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
380,0.498863333,26.11,31,39068.84,245,0.04,1496.59,2170.49,181,69,17,2,1,7,100,1,1,1,3,1,0.498863333,-98,0,-126,27,-80,-97,-43,-16,9,4,7,-22,39,-22,44,-13,-115,112,6,11,-126,-58,26,74,-102,36,-107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
381,0.412323333,31.0,31,38345.96,213,0.03,1236.97,2130.33,163,56,17,2,1,7,100,1,1,1,3,1,0.412323333,-98,0,-49,32,-104,-70,22,-32,-122,-92,-69,-58,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
382,0.446783333,28.93,31,38780.7,226,0.03,1340.35,2154.48,170,61,17,2,1,7,100,1,1,1,3,1,0.446783333,-61,0,66,-99,32,38,-92,84,-28,15,-33,-32,-42,-106,-3,117,-80,-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
383,0.448296667,27.12,31,36480.09,225,0.04,1344.89,2026.67,169,63,17,2,1,7,100,1,1,1,3,1,0.448296667,-98,0,-99,-95,-91,104,64,-60,-87,-42,59,96,-94,-108,-88,35,44,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
384,0.43711,29.4,31,38548.57,222,0.03,1311.33,2141.59,167,60,17,2,1,7,100,1,1,1,3,1,0.43711,49,0,-49,-61,-120,-116,35,44,73,85,-116,12,99,-77,37,-6,-52,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
385,0.49479,26.11,31,38749.91,243,0.04,1484.37,2152.77,179,69,17,2,1,7,100,1,1,1,3,1,0.49479,52,0,23,-48,-68,106,8,43,-93,110,-70,-11,26,40,-13,61,-21,121,-103,-59,59,-7,27,45,28,-70,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
386,0.468,27.71,31,38907.82,234,0.04,1404.0,2161.55,175,64,17,2,1,7,100,1,1,1,3,1,0.468,49,0,-81,58,58,-67,-40,49,-68,-126,-21,118,19,-79,92,-32,-17,-10,-84,-30,-54,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
387,0.46822,29.55,31,41503.34,235,0.03,1404.66,2305.74,174,63,17,2,1,7,100,1,1,1,3,1,0.46822,120,0,-113,109,94,19,109,-74,1,-98,-39,19,9,42,17,-45,-113,36,18,-53,-90,-40,-127,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
388,0.43711,29.4,31,38548.57,222,0.03,1311.33,2141.59,167,60,17,2,1,7,100,1,1,1,3,1,0.43711,-61,0,82,43,-127,-95,-5,-37,43,-66,-51,70,24,22,23,-48,120,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
389,0.4577,26.9,31,36932.35,228,0.04,1373.1,2051.8,169,65,17,2,1,7,100,1,1,1,3,1,0.4577,120,0,30,50,49,72,53,-77,5,-74,-41,1,65,46,58,-31,-84,103,-71,-59,61,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
390,0.438873333,28.42,31,37414.06,222,0.04,1316.62,2078.56,167,61,17,2,1,7,100,1,1,1,3,1,0.438873333,-98,0,47,-82,-77,-92,-46,-63,110,-48,72,127,84,64,-18,18,118,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
391,0.471463333,26.57,31,37582.32,234,0.04,1414.39,2087.91,174,66,17,2,1,7,100,1,1,1,3,1,0.471463333,-100,0,-51,88,-121,73,127,97,-105,-6,16,94,-68,10,-65,-112,108,72,-18,28,22,-37,-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
392,0.475176667,26.26,31,37439.99,235,0.04,1425.53,2080.0,174,67,17,2,1,7,100,1,1,1,3,1,0.475176667,-110,0,7,-40,22,-87,123,68,-83,43,-8,54,59,104,36,-45,49,-85,-103,102,-73,66,12,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
393,0.430966667,28.42,31,36739.93,218,0.04,1292.9,2041.11,163,61,17,2,1,7,100,1,1,1,3,1,0.430966667,52,0,28,38,119,48,19,8,127,-30,124,-100,72,43,32,-42,-61,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
394,0.48179,27.81,31,40193.99,240,0.04,1445.37,2233.0,179,65,17,2,1,7,100,1,1,1,3,1,0.48179,-94,0,-112,10,120,-58,-16,-98,-21,-2,119,-32,-46,94,-60,79,-94,50,-124,-41,-31,93,-85,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
395,0.448296667,27.12,31,36480.09,225,0.04,1344.89,2026.67,169,63,17,2,1,7,100,1,1,1,3,1,0.448296667,49,0,-24,-116,-107,-93,79,111,-14,-33,50,-20,96,88,-126,-31,-106,28,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
396,0.47376,26.9,31,38228.22,236,0.04,1421.28,2123.79,177,65,17,2,1,7,100,1,1,1,3,1,0.47376,-94,0,-44,-92,-58,-125,-126,0,15,33,52,-55,-72,-101,-19,-18,-35,86,-123,-43,-5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
397,0.475493333,27.01,31,38535.26,236,0.04,1426.48,2140.85,175,66,17,2,1,7,100,1,1,1,3,1,0.475493333,-110,0,-79,-72,-32,38,99,-101,-76,-64,87,70,-24,17,-60,119,30,38,50,53,77,-18,42,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
398,0.47922,26.26,31,37758.62,237,0.04,1437.66,2097.7,176,67,17,2,1,7,100,1,1,1,3,1,0.47922,49,0,-41,114,34,126,66,-84,-85,-86,-63,-69,-17,75,27,-39,97,37,-119,-49,89,-94,111,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
399,0.50323,26.81,31,40476.03,248,0.04,1509.69,2248.67,184,68,17,2,1,7,100,1,1,1,3,1,0.50323,-100,0,-125,-50,58,-53,22,89,-42,-25,-117,-3,110,-127,120,-33,-115,-121,84,25,83,-100,-111,-66,-27,9,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075
400,0.57425,31.18,30,53722.66,283,0.03,1722.75,2984.59,204,68,29,1,2,13,100,0,0,1,3,1,0.57425,0,0,-65,117,96,123,-36,57,42,68,-8,-4,81,-14,35,82,-10,-35,45,-48,66,36,62,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2960
401,0.533766667,34.84,30,55787.19,270,0.03,1601.3,3099.29,198,61,29,1,2,13,100,0,0,1,3,1,0.533766667,0,0,41,-28,-15,29,-65,97,-39,30,-72,-119,29,77,-61,-113,-120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2960
402,0.57831,31.58,30,54787.17,285,0.03,1734.93,3043.73,205,68,29,1,2,13,100,0,0,1,3,1,0.57831,0,0,43,-94,104,90,41,16,-82,-116,34,121,-35,-34,45,32,75,-92,-48,7,-84,41,16,79,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2960
403,0.566166667,30.81,30,52332.32,280,0.03,1698.5,2907.35,204,67,29,1,2,13,100,0,0,1,3,1,0.566166667,0,0,-99,114,10,-127,-104,108,-75,-109,123,2,-73,-37,-15,-22,-113,-77,18,69,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2960
404,0.525713333,35.5,30,55988.46,267,0.03,1577.14,3110.47,196,60,29,1,2,13,100,0,0,1,3,1,0.525713333,0,0,-79,-71,-62,-56,-1,87,122,-63,109,95,-24,-66,52,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2960
405,0.602476667,28.6,30,51700.87,292,0.03,1807.43,2872.27,210,73,29,1,2,13,100,0,0,1,3,1,0.602476667,0,0,-42,-18,87,73,11,-16,22,65,48,-4,39,-27,58,49,118,-57,-20,-100,56,119,5,-125,-96,-43,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2960
406,0.580263333,33.33,30,58026.18,288,0.03,1740.79,3223.68,208,66,29,1,2,13,100,0,0,1,3,1,0.580263333,0,0,39,-23,-54,39,1,-108,-38,0,79,51,116,82,72,115,-36,110,-58,-47,-86,-59,-43,-76,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2960
407,0.602676667,30.37,30,54902.24,294,0.03,1808.03,3050.12,211,71,29,1,2,13,100,0,0,1,3,1,0.602676667,0,0,109,-41,13,-125,-36,12,-85,31,-73,47,-57,117,-69,4,39,36,-13,-103,50,125,53,121,-18,-110,70,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2960
408,0.612666667,28.64,30,52633.58,296,0.03,1838.0,2924.09,212,74,29,1,2,13,100,0,0,1,3,1,0.612666667,0,0,88,-25,67,38,-69,28,61,-82,59,116,-95,102,-18,16,4,-53,-124,19,45,-73,40,-55,-59,-108,76,8,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2960
409,0.568173333,32.08,30,54686.66,282,0.03,1704.52,3038.15,205,66,29,1,2,13,100,0,0,1,3,1,0.568173333,0,0,68,-20,-64,2,-32,-16,65,-51,53,-92,-46,81,10,-23,5,-42,87,-81,91,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2960
410,0.456036667,41.59,30,56900.75,240,0.02,1368.11,3161.15,179,52,29,1,2,13,100,0,0,1,3,1,0.456036667,0,0,-60,90,77,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2960
411,0.617023333,30.73,30,56886.66,301,0.03,1851.07,3160.37,217,71,29,1,2,13,100,0,0,1,3,1,0.617023333,0,0,-50,-84,-120,-126,-21,-85,21,-111,-61,-63,91,-34,100,-69,85,54,32,-110,117,-30,-8,70,-116,119,27,-32,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2960
412,0.602676667,30.37,30,54902.24,294,0.03,1808.03,3050.12,211,71,29,1,2,13,100,0,0,1,3,1,0.602676667,0,0,-126,120,-45,-100,99,-76,127,-105,33,-31,-64,89,55,45,72,120,81,-40,-124,107,-120,35,121,119,-125,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2960
