,FUNCTION,BugsDelivered,ProgramLength,ProgramLevel,ProgramVolume,CoverageEstimation,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,Bugs_Delivered,SV_VAL_1,SV_VAL_2,V_VAL_3,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,Max_Freq
314,binarysearch,0.456666667,231,0.03,1370.0,100,1,1,3,0.456666667,-57,0,106,89,118,-99,-60,111,-22,-65,-63,-104,95,106,-31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
315,binarysearch,0.37249,197,0.03,1117.47,100,1,1,3,0.37249,-108,0,76,-1,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
316,binarysearch,0.506686667,248,0.04,1520.06,100,1,1,3,0.506686667,60,0,-94,118,36,111,32,-87,-2,87,-58,-15,-102,35,6,67,-124,124,92,-126,105,112,85,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
317,binarysearch,0.448923333,228,0.03,1346.77,100,1,1,3,0.448923333,22,0,-93,-83,-4,14,95,82,-51,-99,95,-95,-72,72,-95,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
318,binarysearch,0.430966667,218,0.04,1292.9,100,1,1,3,0.430966667,21,0,-111,-6,40,83,-98,77,81,116,-120,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
319,binarysearch,0.502936667,247,0.04,1508.81,100,1,1,3,0.502936667,-118,0,53,114,46,47,-22,-74,-25,-19,78,85,-108,53,109,48,105,-92,-41,-82,112,123,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
320,binarysearch,0.387496667,202,0.03,1162.49,100,1,1,3,0.387496667,18,0,106,127,-34,77,90,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
321,binarysearch,0.42899,217,0.04,1286.97,100,1,1,3,0.42899,-108,0,84,44,-8,3,-24,-102,52,37,20,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
322,binarysearch,0.505506667,250,0.04,1516.52,100,1,1,3,0.505506667,22,0,-64,-5,-117,-123,125,-123,-1,-28,10,-31,-7,50,40,11,2,-22,-44,-19,91,-50,-116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
323,binarysearch,0.50873,249,0.04,1526.19,100,1,1,3,0.50873,-57,0,-66,-32,-53,51,67,64,-11,-81,-21,-27,-97,15,44,-16,28,-90,-104,-84,-65,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
324,binarysearch,0.37249,197,0.03,1117.47,100,1,1,3,0.37249,-14,0,-37,119,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
325,binarysearch,0.42899,217,0.04,1286.97,100,1,1,3,0.42899,-8,0,10,-84,116,97,-27,110,70,59,63,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
326,binarysearch,0.516216667,251,0.04,1548.65,100,1,1,3,0.516216667,22,0,98,104,66,-125,76,-71,95,59,82,-83,-75,-29,-88,86,-49,-105,-81,-61,-32,-103,108,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
327,binarysearch,0.396986667,206,0.03,1190.96,100,1,1,3,0.396986667,-118,0,3,-43,-30,64,-53,-111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
328,binarysearch,0.38953,205,0.03,1168.59,100,1,1,3,0.38953,21,0,-60,62,-125,125,25,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
329,binarysearch,0.506686667,248,0.04,1520.06,100,1,1,3,0.506686667,18,0,-72,-16,-55,-53,65,83,-78,-50,-40,-25,-19,105,-42,-99,103,-63,92,115,106,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
330,binarysearch,0.52033,253,0.04,1560.99,100,1,1,3,0.52033,-108,0,-13,-87,-41,-106,-34,-17,40,-104,80,29,-90,-94,84,-96,-32,60,52,-12,-63,68,35,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
331,binarysearch,0.366726667,193,0.03,1100.18,100,1,1,3,0.366726667,60,0,77,111,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
332,binarysearch,0.44283,224,0.03,1328.49,100,1,1,3,0.44283,-127,0,-19,18,-41,91,-113,-115,55,51,43,106,-78,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
333,binarysearch,0.37433,197,0.03,1122.99,100,1,1,3,0.37433,-127,0,-105,73,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
334,binarysearch,0.39325,205,0.03,1179.75,100,1,1,3,0.39325,-127,0,84,87,-9,97,34,-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
335,binarysearch,0.50497,248,0.04,1514.91,100,1,1,3,0.50497,-127,0,-58,16,18,-43,118,-59,-92,-95,-3,124,111,71,48,24,-125,-10,62,-36,27,-91,78,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
336,binarysearch,0.37433,197,0.03,1122.99,100,1,1,3,0.37433,-108,0,-39,-107,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
337,binarysearch,0.38953,205,0.03,1168.59,100,1,1,3,0.38953,-57,0,55,57,-120,-32,-120,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
338,binarysearch,0.427266667,217,0.03,1281.8,100,1,1,3,0.427266667,18,0,-27,123,72,43,92,119,-44,63,-37,-115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
339,binarysearch,0.44085,223,0.03,1322.55,100,1,1,3,0.44085,-118,0,-17,-81,12,98,98,66,40,-79,31,-42,-32,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
340,binarysearch,0.37438,198,0.03,1123.14,100,1,1,3,0.37438,-14,0,-25,6,-114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
341,binarysearch,0.431393333,220,0.03,1294.18,100,1,1,3,0.431393333,18,0,40,106,-40,53,-127,-8,65,87,113,18,-29,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
342,binarysearch,0.37243,196,0.03,1117.29,100,1,1,3,0.37243,-118,0,116,-31,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
343,binarysearch,0.500556667,245,0.04,1501.67,100,1,1,3,0.500556667,60,0,46,95,8,81,17,100,50,102,-72,-74,13,-47,-105,121,-38,-51,8,-112,-101,21,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
344,binarysearch,0.42551,217,0.03,1276.53,100,1,1,3,0.42551,22,0,90,-104,95,83,88,13,-35,-99,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
345,binarysearch,0.43492,220,0.04,1304.76,100,1,1,3,0.43492,-118,0,-25,79,-4,72,75,13,64,-58,-83,-107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
346,binarysearch,0.442596667,223,0.04,1327.79,100,1,1,3,0.442596667,-108,0,-77,59,65,20,-11,72,36,68,-120,-67,58,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
347,binarysearch,0.512103333,249,0.04,1536.31,100,1,1,3,0.512103333,-8,0,-49,-21,127,-25,124,111,-123,14,41,117,44,-27,-108,87,112,-24,-110,-57,45,-6,72,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
348,binarysearch,0.43492,220,0.04,1304.76,100,1,1,3,0.43492,-14,0,76,12,-28,-89,-108,-71,-24,118,66,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
349,binarysearch,0.429233333,218,0.03,1287.7,100,1,1,3,0.429233333,-57,0,6,-117,39,-3,-79,81,-61,23,66,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
350,binarysearch,0.495113333,244,0.04,1485.34,100,1,1,3,0.495113333,-127,0,112,-85,-76,-82,109,93,121,54,-68,56,119,37,114,37,30,-119,-76,-42,-76,77,-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
351,binarysearch,0.425296667,216,0.03,1275.89,100,1,1,3,0.425296667,60,0,36,63,-23,123,-4,-104,-124,121,62,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
352,binarysearch,0.391333333,204,0.03,1174.0,100,1,1,3,0.391333333,60,0,-27,-47,63,93,-8,-120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
353,binarysearch,0.464236667,233,0.04,1392.71,100,1,1,3,0.464236667,-14,0,110,-5,-84,18,-68,-25,-126,114,-38,-123,-126,-66,-79,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
354,binarysearch,0.37433,197,0.03,1122.99,100,1,1,3,0.37433,21,0,83,-88,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
355,binarysearch,0.43492,220,0.04,1304.76,100,1,1,3,0.43492,-118,0,92,-101,-17,81,-64,3,-36,47,-72,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
356,binarysearch,0.456266667,229,0.04,1368.8,100,1,1,3,0.456266667,-14,0,-87,-38,31,117,-107,46,-118,-75,-40,-3,-78,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
357,binarysearch,0.456266667,229,0.04,1368.8,100,1,1,3,0.456266667,-118,0,82,-113,121,-68,-32,-21,55,49,83,2,-18,-37,18,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
358,binarysearch,0.37249,197,0.03,1117.47,100,1,1,3,0.37249,22,0,-66,99,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
359,binarysearch,0.43349,222,0.03,1300.47,100,1,1,3,0.43349,-57,0,-92,121,-29,-48,58,90,-25,0,126,-106,63,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
360,binarysearch,0.490343333,240,0.04,1471.03,100,1,1,3,0.490343333,-8,0,-87,-67,11,41,93,3,116,48,101,110,58,82,-125,-108,69,87,119,-33,51,116,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
361,binarysearch,0.37249,197,0.03,1117.47,100,1,1,3,0.37249,22,0,-78,-73,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
362,binarysearch,0.427473333,218,0.03,1282.42,100,1,1,3,0.427473333,-8,0,100,7,-105,17,90,-7,-80,-8,123,-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
363,binarysearch,0.393133333,204,0.03,1179.4,100,1,1,3,0.393133333,-108,0,-121,90,-14,79,4,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
364,binarysearch,0.427266667,217,0.03,1281.8,100,1,1,3,0.427266667,-14,0,64,93,57,-29,71,-28,2,80,-127,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
365,binarysearch,0.387496667,202,0.03,1162.49,100,1,1,3,0.387496667,21,0,-123,32,78,0,6,-104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
366,binarysearch,0.37627,199,0.03,1128.81,100,1,1,3,0.37627,-118,0,-12,-74,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
367,binarysearch,0.429433333,219,0.03,1288.3,100,1,1,3,0.429433333,-108,0,109,38,0,111,-92,-39,-81,-77,-78,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
368,binarysearch,0.37623,198,0.03,1128.69,100,1,1,3,0.37623,18,0,-39,-5,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
369,binarysearch,0.398913333,207,0.03,1196.74,100,1,1,3,0.398913333,18,0,-92,-46,-127,-73,-109,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
370,binarysearch,0.42355,216,0.03,1270.65,100,1,1,3,0.42355,18,0,-37,-58,78,-17,31,-37,-85,70,51,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
371,binarysearch,0.393133333,204,0.03,1179.4,100,1,1,3,0.393133333,-8,0,3,-65,60,44,-117,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
372,binarysearch,0.396986667,206,0.03,1190.96,100,1,1,3,0.396986667,-108,0,-84,-83,-48,-98,-93,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
373,binarysearch,0.450533333,227,0.03,1351.6,100,1,1,3,0.450533333,-108,0,10,69,-53,62,88,69,32,90,115,25,-98,4,-24,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
374,binarysearch,0.5026,246,0.04,1507.8,100,1,1,3,0.5026,-108,0,28,79,-83,24,50,12,102,-30,-94,-37,-51,-69,-96,79,17,-125,-29,-32,84,101,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
375,binarysearch,0.391206667,203,0.03,1173.62,100,1,1,3,0.391206667,-118,0,-69,63,62,-97,117,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
376,binarysearch,0.503486667,249,0.04,1510.46,100,1,1,3,0.503486667,-118,0,64,-111,58,-97,54,115,-22,-2,21,-86,-63,-49,-86,9,5,-72,-72,-9,-22,111,-51,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
377,binarysearch,0.368706667,195,0.03,1106.12,100,1,1,3,0.368706667,-57,0,6,73,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
378,binarysearch,0.497656667,247,0.03,1492.97,100,1,1,3,0.497656667,-57,0,36,112,78,103,-95,61,1,-86,-78,7,-5,5,112,-29,36,68,17,-88,-55,5,127,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
379,binarysearch,0.387496667,202,0.03,1162.49,100,1,1,3,0.387496667,22,0,117,95,64,18,-125,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
380,binarysearch,0.396986667,206,0.03,1190.96,100,1,1,3,0.396986667,-127,0,-78,106,120,-44,-50,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
381,binarysearch,0.427013333,216,0.04,1281.04,100,1,1,3,0.427013333,-127,0,118,-76,-94,-50,-4,64,34,111,92,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
382,binarysearch,0.462243333,232,0.04,1386.73,100,1,1,3,0.462243333,18,0,-86,-84,-122,122,-88,-82,-57,-48,-38,-2,63,-114,-17,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
383,binarysearch,0.456266667,229,0.04,1368.8,100,1,1,3,0.456266667,-127,0,-76,-107,57,77,38,-115,-68,19,69,0,-23,-25,-65,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
384,binarysearch,0.37438,198,0.03,1123.14,100,1,1,3,0.37438,-8,0,-38,1,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
385,binarysearch,0.38759,203,0.03,1162.77,100,1,1,3,0.38759,-57,0,85,106,-84,95,-125,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
386,binarysearch,0.44876,227,0.03,1346.28,100,1,1,3,0.44876,-8,0,44,45,-99,-116,-5,68,120,-95,83,-13,-91,-127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
387,binarysearch,0.429233333,218,0.03,1287.7,100,1,1,3,0.429233333,22,0,35,126,84,-80,-115,100,-115,-67,13,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
388,binarysearch,0.368706667,195,0.03,1106.12,100,1,1,3,0.368706667,18,0,42,-71,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
389,binarysearch,0.442596667,223,0.04,1327.79,100,1,1,3,0.442596667,22,0,-42,20,-16,66,56,-38,58,-114,-67,8,-60,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
390,binarysearch,0.37053,195,0.03,1111.59,100,1,1,3,0.37053,-127,0,41,-21,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
391,binarysearch,0.515153333,253,0.04,1545.46,100,1,1,3,0.515153333,-14,0,120,-28,-120,56,122,95,-80,-105,20,-119,19,-59,-27,-124,-32,9,-51,-12,118,76,-115,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
392,binarysearch,0.42551,217,0.03,1276.53,100,1,1,3,0.42551,60,0,-125,13,-24,31,-114,-98,-73,2,18,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
393,binarysearch,0.37243,196,0.03,1117.29,100,1,1,3,0.37243,-57,0,-43,16,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
394,binarysearch,0.37243,196,0.03,1117.29,100,1,1,3,0.37243,21,0,-68,112,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
395,binarysearch,0.46,230,0.04,1380.0,100,1,1,3,0.46,-8,0,-76,-23,-72,11,-93,50,-47,-77,-16,18,40,34,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
396,binarysearch,0.450533333,227,0.04,1351.6,100,1,1,3,0.450533333,21,0,-11,-112,13,-84,-15,-104,44,75,-20,-67,-117,-124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
397,binarysearch,0.37243,196,0.03,1117.29,100,1,1,3,0.37243,60,0,-59,38,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
398,binarysearch,0.37623,198,0.03,1128.69,100,1,1,3,0.37623,-8,0,-53,49,-113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9296202
