,FUNCTION,Effort,ProgramLevel,CoverageEstimation,RANGE_SCALAR_VALUES,SV_VAL_1,V_VAL_1,V_VAL_2,V_VAL_4,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,clockCycles
260,bfsdfs,212721.57,0.02,100,0,0,109,101,81,76,92,76,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,15,3,1,10,2,6,5,4,8,3,4,5,0,2,6,1,4,3,0,3,3,4,3,2,2,2,1,2,1,2,813
261,bfsdfs,963656.94,0.01,100,0,0,95,111,14,34,50,95,31,17,11,31,20,117,38,65,92,86,38,39,55,109,20,0,0,0,0,0,2,9,5,23,0,50,0,19,18,17,17,18,0,46,0,19,5,6,6,27,0,48,0,30,10,9,15,21,0,50,0,25,3789
262,bfsdfs,1407180.59,0.01,100,0,0,78,54,100,120,114,71,98,115,71,12,7,23,52,11,102,48,30,107,15,27,95,65,19,108,0,0,11,16,6,23,7,45,0,13,7,12,8,21,0,58,0,31,15,18,7,22,0,47,0,25,16,16,10,14,0,58,3,21,4994
263,bfsdfs,273721.95,0.02,100,0,0,89,57,70,86,125,17,6,27,51,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,8,13,2,37,0,6,6,16,24,9,5,29,0,17,15,9,32,8,3,51,0,16,18,7,18,0,6,45,0,9,1587
264,bfsdfs,1094250.35,0.01,100,0,0,109,68,55,106,31,119,15,79,103,115,48,108,53,126,35,77,81,33,12,58,121,39,0,0,0,0,8,20,5,25,2,44,0,21,15,20,10,21,0,51,0,36,12,28,5,17,5,42,0,21,10,20,12,21,0,56,0,15,4028
265,bfsdfs,1106900.2,0.01,100,0,0,118,45,32,95,92,3,75,47,91,15,19,11,21,119,85,69,82,2,75,16,126,86,0,0,0,0,14,14,13,23,2,42,0,24,24,12,8,14,0,48,0,27,16,11,8,23,13,48,0,20,12,14,16,26,0,43,0,25,4028
266,bfsdfs,393499.62,0.02,100,0,0,111,38,96,55,104,28,105,122,106,73,101,84,120,22,0,0,0,0,0,0,0,0,0,0,0,0,36,18,9,6,7,31,0,9,23,18,10,0,7,32,0,21,17,23,15,14,21,30,0,13,13,19,7,0,0,28,0,21,3584
267,bfsdfs,193604.63,0.02,100,0,0,111,52,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,18,0,10,22,0,8,2,0,5,1,0,3,0,1,13,4,17,0,2,9,0,7,6,2,8,1,0,3,0,5,325
268,bfsdfs,528874.92,0.02,100,0,0,72,83,100,29,106,93,65,66,110,71,8,76,40,66,38,89,0,0,0,0,0,0,0,0,0,0,10,24,14,17,6,47,0,23,17,13,10,0,0,30,0,13,14,22,9,23,5,28,0,14,11,16,20,6,10,16,0,9,2289
269,bfsdfs,229676.67,0.02,100,0,0,17,45,47,58,99,39,96,25,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,15,0,15,38,0,18,16,14,16,0,3,34,0,11,22,8,16,0,6,39,0,7,38,11,20,0,0,22,0,2,1394
270,bfsdfs,1575630.92,0.01,100,0,0,4,111,83,64,45,77,27,107,33,72,125,90,17,111,24,68,38,123,12,5,104,71,58,58,11,0,10,17,19,21,0,51,0,22,7,7,14,20,5,43,0,21,11,16,4,23,1,53,0,25,15,11,4,18,0,52,0,28,5298
271,bfsdfs,662222.59,0.01,100,0,0,68,73,82,107,122,11,52,105,71,74,18,62,16,114,99,54,30,102,0,0,0,0,0,0,0,0,16,10,6,10,0,42,0,17,19,20,8,11,0,45,0,21,23,29,11,18,3,47,0,17,24,15,9,8,4,39,0,6,3913
272,bfsdfs,1399144.26,0.01,100,0,0,19,14,115,39,17,60,38,124,22,22,50,4,30,61,11,94,106,118,97,9,56,37,113,63,0,0,20,5,23,18,8,49,2,25,10,17,5,19,0,53,0,23,3,8,17,19,11,48,0,19,14,6,14,24,3,50,0,31,4994
273,bfsdfs,662222.59,0.01,100,0,0,80,124,80,66,12,25,17,7,112,83,40,71,104,67,25,114,58,53,0,0,0,0,0,0,0,0,14,21,15,17,0,48,0,18,11,20,8,8,0,35,0,17,15,18,5,11,6,37,0,16,18,18,14,6,3,27,0,11,3913
274,bfsdfs,186932.56,0.02,100,0,0,67,99,22,61,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,13,0,0,20,0,9,9,5,11,0,0,13,0,4,16,5,14,0,2,15,0,1,11,2,4,0,0,6,1,0,799
275,bfsdfs,866063.28,0.01,100,0,0,18,60,62,77,86,80,55,22,103,21,109,45,101,45,54,11,85,42,42,15,0,0,0,0,0,0,4,15,11,23,2,52,0,19,12,16,14,11,0,48,0,22,1,19,1,22,4,55,0,17,15,23,15,7,2,41,0,20,3513
276,bfsdfs,406160.87,0.02,100,0,0,54,104,67,33,115,102,106,30,81,13,20,19,98,62,0,0,0,0,0,0,0,0,0,0,0,0,22,11,9,16,11,44,0,24,23,22,15,0,2,45,0,16,24,28,17,4,0,50,0,4,15,28,25,0,0,44,0,14,3584
277,bfsdfs,233417.76,0.02,100,0,0,20,84,104,9,31,46,10,69,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,12,14,0,30,0,11,11,4,18,4,5,15,0,9,10,8,20,4,0,27,0,15,14,6,12,0,1,18,0,6,1394
278,bfsdfs,307651.92,0.02,100,0,0,61,72,103,15,124,25,53,15,36,3,18,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,14,0,3,36,1,17,8,17,24,5,7,28,0,23,17,26,26,16,10,42,0,0,19,18,26,7,0,49,0,12,2489
279,bfsdfs,283508.01,0.02,100,0,0,127,82,54,112,119,111,110,39,109,88,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,20,0,8,29,0,15,4,18,16,0,11,18,5,13,14,7,11,14,3,27,0,8,6,3,17,2,5,20,2,10,1587
280,bfsdfs,1399144.26,0.01,100,0,0,2,75,110,125,26,105,108,61,22,9,45,21,110,127,74,119,101,25,114,17,2,77,17,77,0,0,12,17,3,17,11,42,0,20,6,18,8,20,0,51,0,19,0,19,7,27,3,52,0,26,16,12,15,18,0,46,11,22,4994
281,bfsdfs,458147.34,0.02,100,0,0,99,113,127,76,44,76,23,23,104,100,86,68,102,50,95,0,0,0,0,0,0,0,0,0,0,0,16,23,6,4,0,48,0,14,17,19,3,0,6,31,0,16,6,22,18,5,1,40,0,13,16,22,4,5,10,32,0,12,2092
282,bfsdfs,1399144.26,0.01,100,0,0,89,91,18,47,21,77,64,100,53,106,93,112,81,61,20,37,27,74,32,103,111,21,88,124,0,0,14,13,17,27,0,52,0,21,21,1,10,16,0,47,0,17,10,9,2,27,0,59,0,24,18,8,5,17,0,44,0,18,4994
283,bfsdfs,506754.08,0.02,100,0,0,122,71,16,12,108,41,76,89,116,118,71,32,124,7,110,39,0,0,0,0,0,0,0,0,0,0,13,24,16,14,6,40,0,16,19,12,4,0,21,29,0,16,8,20,14,11,2,33,0,15,16,12,7,5,14,14,6,11,2289
284,bfsdfs,1575630.92,0.01,100,0,0,44,53,74,46,34,5,6,13,47,3,41,110,59,51,123,33,46,107,26,15,19,112,63,100,122,0,13,8,3,23,10,46,0,25,0,8,2,20,0,53,0,29,8,15,16,24,8,50,0,20,7,17,13,21,0,44,0,20,5298
285,bfsdfs,303644.05,0.02,100,0,0,4,49,62,51,71,104,114,77,126,108,36,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,11,3,13,17,4,17,8,14,8,0,8,16,6,23,7,9,16,13,3,13,0,3,4,11,14,5,4,17,8,11,2489
286,bfsdfs,211524.93,0.02,100,0,0,64,28,57,10,97,38,23,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,27,0,4,42,0,12,15,4,21,0,4,28,0,2,15,8,27,0,0,31,1,16,11,2,13,0,1,16,0,2,945
287,bfsdfs,403557.48,0.02,100,0,0,53,16,99,79,30,18,84,9,36,18,120,93,61,98,0,0,0,0,0,0,0,0,0,0,0,0,20,16,10,9,17,53,0,18,28,30,8,0,2,38,15,32,27,23,3,7,9,48,0,12,2,31,15,0,0,34,0,12,3584
288,bfsdfs,262777.22,0.02,100,0,0,15,70,11,67,87,110,88,122,114,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,5,10,5,17,0,15,8,8,19,3,0,13,0,10,11,2,8,15,5,12,0,7,7,0,10,6,5,11,1,6,1865
289,bfsdfs,357258.42,0.02,100,0,0,99,53,44,95,4,19,83,83,27,9,4,40,49,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,4,3,0,35,0,4,19,20,11,0,6,23,5,16,23,29,15,15,8,59,0,7,18,15,13,7,0,34,0,15,2574
290,bfsdfs,408801.42,0.02,100,0,0,3,22,53,79,54,92,30,116,23,94,95,61,124,99,0,0,0,0,0,0,0,0,0,0,0,0,17,20,10,9,7,28,0,15,18,19,8,0,13,27,0,15,22,18,11,17,0,16,0,11,12,14,6,5,6,17,0,16,3584
291,bfsdfs,509789.46,0.02,100,0,0,93,32,26,61,110,9,49,63,28,30,98,10,10,50,47,115,0,0,0,0,0,0,0,0,0,0,15,13,13,15,0,47,0,14,16,15,1,0,1,27,0,8,25,32,12,8,0,40,0,14,20,17,9,0,2,31,3,14,2289
292,bfsdfs,311777.79,0.02,100,0,0,99,43,23,57,122,117,110,12,40,99,17,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,4,0,0,42,0,18,13,25,9,0,0,31,2,22,18,0,27,10,1,45,0,3,21,26,19,0,10,40,0,17,2489
293,bfsdfs,758384.94,0.01,100,0,0,99,42,20,114,121,52,34,9,33,113,48,86,64,110,27,17,75,90,34,0,0,0,0,0,0,0,13,15,18,15,0,49,0,30,12,17,5,6,0,40,0,19,13,20,5,19,14,55,0,22,24,25,11,12,2,48,0,22,3267
294,bfsdfs,190308.16,0.02,100,0,0,80,8,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,12,0,0,23,0,10,5,0,5,0,0,1,0,2,13,2,12,0,0,14,0,4,2,0,4,1,0,5,0,0,325
295,bfsdfs,992047.6,0.01,100,0,0,105,37,34,27,42,116,31,95,33,86,55,38,67,37,23,124,16,68,26,47,10,0,0,0,0,0,5,14,9,18,2,45,0,28,18,19,14,27,0,46,0,36,12,11,10,15,5,53,0,13,12,8,8,13,8,49,0,13,3789
296,bfsdfs,393499.62,0.02,100,0,0,111,95,87,114,40,47,34,115,41,101,45,25,34,94,0,0,0,0,0,0,0,0,0,0,0,0,16,20,7,5,6,23,0,5,14,21,14,1,5,22,7,13,3,22,3,13,8,16,0,19,9,17,3,2,8,20,0,16,3584
297,bfsdfs,1094250.35,0.01,100,0,0,37,11,24,62,108,34,117,55,52,6,21,31,112,4,14,90,111,28,36,17,74,2,0,0,0,0,20,17,9,34,0,46,0,26,20,16,18,34,0,54,0,25,16,17,7,14,0,48,0,17,9,14,10,12,4,43,0,21,4028
298,bfsdfs,206178.15,0.02,100,0,0,121,55,12,37,79,32,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,23,5,6,29,0,22,10,2,21,0,0,13,0,16,26,12,11,2,0,47,0,21,19,1,22,0,0,19,0,5,945
299,bfsdfs,1769672.58,0.01,100,0,0,117,84,40,11,86,20,21,108,63,75,83,55,55,68,42,14,33,92,122,8,104,47,116,103,105,49,17,14,9,26,2,57,0,22,11,0,0,12,0,42,0,18,10,13,13,18,11,53,0,20,9,11,6,20,0,44,0,24,8133
300,binarysearch,40301.81,0.03,100,1,-94,-59,-56,111,-111,114,20,20,25,-76,46,36,59,-60,76,-16,-64,118,44,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
301,binarysearch,38379.35,0.03,100,1,-100,-38,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
302,binarysearch,38228.22,0.04,100,1,-110,-8,-73,122,-26,-126,-17,-48,107,-104,-46,-36,-23,-71,73,-14,-67,-78,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
303,binarysearch,37121.35,0.04,100,1,-98,46,52,-9,13,20,58,-100,-119,37,104,39,-127,114,-81,-34,124,46,49,63,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
304,binarysearch,38876.16,0.04,100,1,-61,-80,65,124,-102,-64,-93,81,-45,-55,-25,-87,112,13,14,111,-115,-49,-77,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
305,binarysearch,36477.49,0.04,100,1,-100,-111,-108,45,-39,-21,-104,42,-58,-122,116,80,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
306,binarysearch,38265.91,0.03,100,1,-110,-83,74,-21,84,46,-24,-121,40,2,62,-50,68,86,117,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
307,binarysearch,38379.35,0.03,100,1,-94,-85,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
308,binarysearch,36812.15,0.04,100,1,120,-115,-29,67,-66,-124,-87,-22,-30,-56,-27,-102,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
309,binarysearch,38749.91,0.04,100,1,-110,122,-116,111,64,-77,-59,-112,37,116,85,-113,107,44,109,-5,-122,95,3,17,-82,-100,-119,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
310,binarysearch,38535.26,0.04,100,1,52,81,98,14,-89,-115,80,-35,28,92,47,-114,-38,-29,1,72,-30,105,58,-11,-107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
311,binarysearch,41454.31,0.04,100,1,49,79,-21,124,96,82,16,-57,-117,-76,-84,-39,-112,-61,78,-55,-45,-22,-76,16,-99,-63,-39,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
312,binarysearch,37625.85,0.03,100,1,-94,103,-80,87,-109,-90,3,62,46,-122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
313,binarysearch,39123.89,0.03,100,1,-94,113,-78,-2,-69,64,-106,-70,48,28,-21,-122,-122,-25,-36,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
314,binarysearch,38094.31,0.03,100,1,52,124,-83,-3,46,-33,19,58,40,46,103,74,-17,49,-45,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
315,binarysearch,40742.45,0.03,100,1,-34,115,-53,43,93,-21,102,-114,-115,-29,-17,-114,83,110,31,-45,78,84,-55,0,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
316,binarysearch,40822.95,0.03,100,1,-110,41,-112,11,4,-6,118,-13,-74,-123,43,8,125,-90,-40,76,-112,-112,76,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
317,binarysearch,37011.28,0.04,100,1,120,-2,25,-116,115,43,-46,-45,-117,81,15,86,37,-125,108,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
318,binarysearch,40026.52,0.04,100,1,-94,-13,-21,-88,-47,-126,123,-72,-51,-57,103,21,-112,50,-10,7,-103,20,-116,123,-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
319,binarysearch,38582.41,0.03,100,1,47,-90,-125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
320,binarysearch,40312.82,0.04,100,1,-61,-78,-114,113,-25,25,74,-116,121,-59,44,-58,-49,-35,-1,-68,-73,37,-32,-21,-56,-50,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
321,binarysearch,38345.96,0.03,100,1,-34,-35,-26,-127,-124,-26,-25,-15,-88,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
322,binarysearch,38379.35,0.03,100,1,120,20,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
323,binarysearch,38176.28,0.03,100,1,52,115,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
324,binarysearch,38371.97,0.04,100,1,-100,68,46,101,4,-125,-3,50,1,99,70,-56,-51,88,6,100,32,-77,19,-117,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
325,binarysearch,36163.92,0.03,100,1,49,-55,88,-121,78,-123,-59,46,105,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
326,binarysearch,38711.43,0.04,100,1,120,38,-108,-24,-47,100,-44,84,-105,84,31,113,-99,-94,-117,-26,85,33,-78,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
327,binarysearch,36644.82,0.04,100,1,47,-99,90,-41,-106,-119,-77,-13,-48,-16,-57,-123,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
328,binarysearch,36934.8,0.03,100,1,-94,-51,18,76,-94,72,-64,11,32,62,102,81,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
329,binarysearch,38582.41,0.03,100,1,-61,-68,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
330,binarysearch,37742.92,0.04,100,1,-34,-89,-17,-32,-51,91,73,-62,48,26,-110,11,82,-10,-77,-10,-30,39,54,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
331,binarysearch,39069.5,0.03,100,1,-110,-89,-20,119,-96,-113,-48,-52,95,-96,86,125,-45,-106,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
332,binarysearch,39971.75,0.03,100,1,-98,98,74,22,39,-38,-103,-6,-5,-87,41,-35,-92,-66,-46,-22,108,4,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
333,binarysearch,38236.58,0.04,100,1,-98,95,-40,-121,-97,72,-93,17,-88,-69,65,73,27,-23,-6,-12,-93,-53,-43,-50,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
334,binarysearch,38855.12,0.03,100,1,-98,-114,-102,-14,70,126,43,-79,95,-116,-85,-98,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
335,binarysearch,39040.88,0.04,100,1,-98,68,-87,-94,-16,-90,-78,114,29,93,65,-79,39,-91,-19,54,-126,-98,-118,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
336,binarysearch,37582.59,0.04,100,1,-34,-72,11,-73,-121,74,-75,-98,0,-38,-119,40,120,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
337,binarysearch,36310.17,0.04,100,1,52,-29,61,110,88,-108,-103,-37,-107,-39,-59,-95,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
338,binarysearch,39025.11,0.04,100,1,-61,85,-73,-69,-67,83,120,-34,-108,43,53,-43,-80,99,-52,-95,63,-121,18,-61,-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
339,binarysearch,39800.93,0.03,100,1,47,-7,-73,-16,15,-23,7,-34,-16,-86,71,-90,-105,106,39,-94,-58,-122,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
340,binarysearch,37076.99,0.04,100,1,-100,43,86,9,10,-111,-81,100,-12,-38,118,-32,91,-117,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
341,binarysearch,38741.55,0.04,100,1,-61,-106,83,65,-41,77,-101,-98,15,32,-2,37,-106,64,-5,-76,-30,-102,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
342,binarysearch,36571.4,0.04,100,1,47,102,99,81,109,117,-28,66,70,126,2,-115,30,49,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
343,binarysearch,40635.53,0.03,100,1,-110,2,-104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
344,binarysearch,37625.85,0.03,100,1,120,16,79,23,-112,-54,-17,-61,83,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
345,binarysearch,38644.78,0.03,100,1,47,121,-65,123,65,2,-35,48,22,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
346,binarysearch,38907.82,0.04,100,1,-34,67,-38,-113,-46,-42,-29,64,-9,-35,68,-110,92,118,-100,-79,45,-95,-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
347,binarysearch,40996.67,0.03,100,1,49,-41,-86,-127,11,-7,-113,40,-84,-23,48,80,0,-127,-40,15,124,11,-119,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
348,binarysearch,37985.91,0.03,100,1,-100,104,28,-100,-3,-76,90,-108,-24,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
349,binarysearch,36163.92,0.03,100,1,52,-124,-9,60,57,30,-38,115,42,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
350,binarysearch,38176.28,0.03,100,1,-98,62,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
