,FUNCTION,BugsDelivered,DifficultyLevel,DistinctOperands,DistinctOperators,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,Total_Operands,VocabularySize,Sloc,DecisionPoint,GlobalVariables,If,Loop,Assignment,ExitPoint,Function.1,FunctionCall,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,Bugs_Delivered,SS_VAL_1,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,BRAM
252,bfsdfs,2.81718,60.32,141,35,509789.46,1133,0.02,8451.54,28321.64,647,486,176,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,2.81718,18,0,0,87,66,94,3,5,85,23,55,119,111,6,28,98,93,73,4,44,33,0,0,0,0,0,0,0,0,0,0,16,27,14,11,5,52,0,24,21,9,7,0,5,36,0,15,17,31,13,24,0,45,0,30,8,23,8,0,5,35,0,5,8
253,bfsdfs,2.123956667,47.65,130,35,303644.05,865,0.02,6371.87,16869.11,511,354,165,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,2.123956667,14,0,0,104,27,39,2,61,101,75,71,117,47,91,70,105,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,12,8,12,20,0,13,6,16,6,1,1,23,10,16,8,18,6,19,6,16,0,5,10,9,19,1,0,21,2,9,8
254,bfsdfs,2.617983333,58.33,135,35,458147.34,1060,0.02,7853.95,25452.63,610,450,170,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,2.617983333,17,0,0,26,14,66,51,126,86,90,91,32,34,32,25,68,55,48,126,123,0,0,0,0,0,0,0,0,0,0,0,14,24,17,16,4,30,0,22,15,21,11,2,12,24,0,11,5,26,8,15,9,30,0,16,9,14,11,5,5,19,0,11,8
255,bfsdfs,4.66224,100.03,148,35,1399144.26,1861,0.01,13986.72,77730.24,1015,846,183,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,4.66224,26,0,0,93,3,16,99,102,22,109,3,106,82,8,33,109,61,111,74,2,91,15,112,11,70,104,15,40,79,0,0,13,21,0,21,0,51,0,27,15,8,14,28,1,56,0,28,12,24,10,16,5,49,0,19,8,11,16,14,0,47,0,21,8
256,bfsdfs,3.899046667,82.86,147,35,969191.94,1558,0.01,11697.14,53844.0,862,696,182,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,3.899046667,23,0,0,29,48,52,117,121,63,57,14,107,80,83,111,118,53,43,37,65,101,50,66,91,16,96,0,0,0,0,0,17,7,5,19,0,48,0,26,19,16,3,22,0,51,0,32,16,15,4,20,4,49,0,18,16,14,13,13,0,52,0,14,8
257,bfsdfs,1.675323333,46.44,104,35,233417.76,706,0.02,5025.97,12967.65,430,276,139,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,1.675323333,11,0,0,30,3,66,114,27,60,94,50,104,21,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,11,7,6,16,0,8,9,6,12,1,2,13,1,3,6,0,7,5,0,6,0,5,3,2,6,1,6,7,3,6,8
258,bfsdfs,4.657336667,100.71,147,35,1407180.59,1861,0.01,13972.01,78176.7,1015,846,182,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,4.657336667,26,0,0,39,50,30,3,117,105,12,116,118,116,9,106,78,85,19,39,41,120,112,63,45,12,54,117,44,127,0,0,8,12,11,21,6,60,0,30,15,5,10,22,0,48,0,27,12,9,5,18,5,55,0,23,11,9,3,17,3,53,0,20,8
259,bfsdfs,3.42887,74.16,143,35,762863.57,1376,0.01,10286.61,42381.31,770,606,178,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,3.42887,21,0,0,120,69,62,47,109,56,127,95,15,60,73,49,12,21,45,15,26,102,27,6,95,0,0,0,0,0,0,0,4,17,7,24,4,48,0,25,13,14,8,12,0,42,0,17,16,13,12,20,3,43,0,15,14,20,4,11,8,35,0,12,8
260,bfsdfs,1.419876667,49.94,82,35,212721.57,620,0.02,4259.63,11817.87,386,234,117,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,1.419876667,9,0,0,109,101,27,81,67,76,92,76,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,15,3,1,10,2,6,5,4,8,3,4,5,0,2,6,1,4,3,0,3,3,4,3,2,2,2,1,2,1,2,8
261,bfsdfs,3.903153333,82.3,148,35,963656.94,1558,0.01,11709.46,53536.5,862,696,183,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,3.903153333,23,0,0,95,111,6,14,2,34,50,95,31,17,11,31,20,117,38,65,92,86,38,39,55,109,20,0,0,0,0,0,2,9,5,23,0,50,0,19,18,17,17,18,0,46,0,19,5,6,6,27,0,48,0,30,10,9,15,21,0,50,0,25,8
262,bfsdfs,4.657336667,100.71,147,35,1407180.59,1861,0.01,13972.01,78176.7,1015,846,182,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,4.657336667,26,0,0,78,54,81,100,60,120,114,71,98,115,71,12,7,23,52,11,102,48,30,107,15,27,95,65,19,108,0,0,11,16,6,23,7,45,0,13,7,12,8,21,0,58,0,31,15,18,7,22,0,47,0,25,16,16,10,14,0,58,3,21,8
263,bfsdfs,1.96715,46.38,123,35,273721.95,808,0.02,5901.45,15206.78,482,326,158,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,1.96715,13,0,0,89,57,90,70,118,86,125,17,6,27,51,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,8,13,2,37,0,6,6,16,24,9,5,29,0,17,15,9,32,8,3,51,0,16,18,7,18,0,6,45,0,9,8
264,bfsdfs,4.14616,87.97,148,35,1094250.35,1655,0.01,12438.48,60791.69,911,744,183,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,4.14616,24,0,0,109,68,22,55,79,106,31,119,15,79,103,115,48,108,53,126,35,77,81,33,12,58,121,39,0,0,0,0,8,20,5,25,2,44,0,21,15,20,10,21,0,51,0,36,12,28,5,17,5,42,0,21,10,20,12,21,0,56,0,15,8
265,bfsdfs,4.137413333,89.18,146,35,1106900.2,1655,0.01,12412.24,61494.46,911,744,181,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,4.137413333,24,0,0,118,45,108,32,49,95,92,3,75,47,91,15,19,11,21,119,85,69,82,2,75,16,126,86,0,0,0,0,14,14,13,23,2,42,0,24,24,12,8,14,0,48,0,27,16,11,8,23,13,48,0,20,12,14,16,26,0,43,0,25,8
266,bfsdfs,2.450363333,53.53,136,35,393499.62,991,0.02,7351.09,21861.09,575,416,171,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,2.450363333,16,0,0,111,38,98,96,40,55,104,28,105,122,106,73,101,84,120,22,0,0,0,0,0,0,0,0,0,0,0,0,36,18,9,6,7,31,0,9,23,18,10,0,7,32,0,21,17,23,15,14,21,30,0,13,13,19,7,0,0,28,0,21,8
267,bfsdfs,1.059686667,60.9,50,35,193604.63,496,0.02,3179.06,10755.81,322,174,85,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,1.059686667,5,0,0,111,52,8,78,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,18,0,10,22,0,8,2,0,5,1,0,3,0,1,13,4,17,0,2,9,0,7,6,2,8,1,0,3,0,5,16
268,bfsdfs,2.79828,63.0,135,35,528874.92,1133,0.02,8394.84,29381.94,647,486,170,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,2.79828,18,0,0,72,83,30,100,92,29,106,93,65,66,110,71,8,76,40,66,38,89,0,0,0,0,0,0,0,0,0,0,10,24,14,17,6,47,0,23,17,13,10,0,0,30,0,13,14,22,9,23,5,28,0,14,11,16,20,6,10,16,0,9,8
269,bfsdfs,1.680173333,45.57,106,35,229676.67,706,0.02,5040.52,12759.82,430,276,141,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,1.680173333,11,0,0,17,45,126,47,65,58,99,39,96,25,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,15,0,15,38,0,18,16,14,16,0,3,34,0,11,22,8,16,0,6,39,0,7,38,11,20,0,0,22,0,2,8
270,bfsdfs,4.93531,106.42,148,35,1575630.92,1970,0.01,14805.93,87535.05,1070,900,183,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,4.93531,27,0,0,4,111,109,83,110,64,45,77,27,107,33,72,125,90,17,111,24,68,38,123,12,5,104,71,58,58,11,0,10,17,19,21,0,51,0,22,7,7,14,20,5,43,0,21,11,16,4,23,1,53,0,25,15,11,4,18,0,52,0,28,8
271,bfsdfs,3.220536667,68.54,144,35,662222.59,1291,0.01,9661.61,36790.14,727,564,179,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,3.220536667,20,0,0,68,73,110,82,62,107,122,11,52,105,71,74,18,62,16,114,99,54,30,102,0,0,0,0,0,0,0,0,16,10,6,10,0,42,0,17,19,20,8,11,0,45,0,21,23,29,11,18,3,47,0,17,24,15,9,8,4,39,0,6,8
272,bfsdfs,4.66224,100.03,148,35,1399144.26,1861,0.01,13986.72,77730.24,1015,846,183,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,4.66224,26,0,0,19,14,64,115,12,39,17,60,38,124,22,22,50,4,30,61,11,94,106,118,97,9,56,37,113,63,0,0,20,5,23,18,8,49,2,25,10,17,5,19,0,53,0,23,3,8,17,19,11,48,0,19,14,6,14,24,3,50,0,31,8
273,bfsdfs,3.220536667,68.54,144,35,662222.59,1291,0.01,9661.61,36790.14,727,564,179,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,3.220536667,20,0,0,80,124,5,80,78,66,12,25,17,7,112,83,40,71,104,67,25,114,58,53,0,0,0,0,0,0,0,0,14,21,15,17,0,48,0,18,11,20,8,8,0,35,0,17,15,18,5,11,6,37,0,16,18,18,14,6,3,27,0,11,8
274,bfsdfs,1.228413333,50.72,69,35,186932.56,550,0.02,3685.24,10385.14,350,200,104,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,1.228413333,7,0,0,67,99,111,22,56,61,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,13,0,0,20,0,9,9,5,11,0,0,13,0,4,16,5,14,0,2,15,0,1,11,2,4,0,0,6,1,0,8
275,bfsdfs,3.654596667,78.99,144,35,866063.28,1465,0.01,10963.79,48114.63,815,650,179,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,3.654596667,22,0,0,18,60,55,62,120,77,86,80,55,22,103,21,109,45,101,45,54,11,85,42,42,15,0,0,0,0,0,0,4,15,11,23,2,52,0,19,12,16,14,11,0,48,0,22,1,19,1,22,4,55,0,17,15,23,15,7,2,41,0,20,8
276,bfsdfs,2.43622,55.57,131,35,406160.87,991,0.02,7308.66,22564.49,575,416,166,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,2.43622,16,0,0,54,104,79,67,62,33,115,102,106,30,81,13,20,19,98,62,0,0,0,0,0,0,0,0,0,0,0,0,22,11,9,16,11,44,0,24,23,22,15,0,2,45,0,16,24,28,17,4,0,50,0,4,15,28,25,0,0,44,0,14,8
277,bfsdfs,1.675323333,46.44,104,35,233417.76,706,0.02,5025.97,12967.65,430,276,139,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,1.675323333,11,0,0,20,84,42,104,120,9,31,46,10,69,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,12,14,0,30,0,11,11,4,18,4,5,15,0,9,10,8,20,4,0,27,0,15,14,6,12,0,1,18,0,6,8
278,bfsdfs,2.118883333,48.4,128,35,307651.92,865,0.02,6356.65,17091.77,511,354,163,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,2.118883333,14,0,0,61,72,7,103,109,15,124,25,53,15,36,3,18,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,14,0,3,36,1,17,8,17,24,5,7,28,0,23,17,26,26,16,10,42,0,0,19,18,26,7,0,49,0,12,8
279,bfsdfs,1.954656667,48.35,118,35,283508.01,808,0.02,5863.97,15750.45,482,326,153,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,1.954656667,13,0,0,127,82,35,54,108,112,119,111,110,39,109,88,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,20,0,8,29,0,15,4,18,16,0,11,18,5,13,14,7,11,14,3,27,0,8,6,3,17,2,5,20,2,10,8
280,bfsdfs,4.66224,100.03,148,35,1399144.26,1861,0.01,13986.72,77730.24,1015,846,183,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,4.66224,26,0,0,2,75,80,110,16,125,26,105,108,61,22,9,45,21,110,127,74,119,101,25,114,17,2,77,17,77,0,0,12,17,3,17,11,42,0,20,6,18,8,20,0,51,0,19,0,19,7,27,3,52,0,26,16,12,15,18,0,46,11,22,8
281,bfsdfs,2.617983333,58.33,135,35,458147.34,1060,0.02,7853.95,25452.63,610,450,170,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,2.617983333,17,0,0,99,113,44,127,76,76,44,76,23,23,104,100,86,68,102,50,95,0,0,0,0,0,0,0,0,0,0,0,16,23,6,4,0,48,0,14,17,19,3,0,6,31,0,16,6,22,18,5,1,40,0,13,16,22,4,5,10,32,0,12,8
282,bfsdfs,4.66224,100.03,148,35,1399144.26,1861,0.01,13986.72,77730.24,1015,846,183,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,4.66224,26,0,0,89,91,49,18,58,47,21,77,64,100,53,106,93,112,81,61,20,37,27,74,32,103,111,21,88,124,0,0,14,13,17,27,0,52,0,21,21,1,10,16,0,47,0,17,10,9,2,27,0,59,0,24,18,8,5,17,0,44,0,18,8
283,bfsdfs,2.820266667,59.89,142,35,506754.08,1133,0.02,8460.8,28153.0,647,486,177,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,2.820266667,18,0,0,122,71,102,16,81,12,108,41,76,89,116,118,71,32,124,7,110,39,0,0,0,0,0,0,0,0,0,0,13,24,16,14,6,40,0,16,19,12,4,0,21,29,0,16,8,20,14,11,2,33,0,15,16,12,7,5,14,14,6,11,8
284,bfsdfs,4.93531,106.42,148,35,1575630.92,1970,0.01,14805.93,87535.05,1070,900,183,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,4.93531,27,0,0,44,53,113,74,12,46,34,5,6,13,47,3,41,110,59,51,123,33,46,107,26,15,19,112,63,100,122,0,13,8,3,23,10,46,0,25,0,8,2,20,0,53,0,29,8,15,16,24,8,50,0,20,7,17,13,21,0,44,0,20,8
285,bfsdfs,2.123956667,47.65,130,35,303644.05,865,0.02,6371.87,16869.11,511,354,165,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,2.123956667,14,0,0,4,49,89,62,35,51,71,104,114,77,126,108,36,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,11,3,13,17,4,17,8,14,8,0,8,16,6,23,7,9,16,13,3,13,0,3,4,11,14,5,4,17,8,11,8
286,bfsdfs,1.554513333,45.36,98,35,211524.93,661,0.02,4663.54,11751.38,407,254,133,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,1.554513333,10,0,0,64,28,110,57,85,10,97,38,23,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,27,0,4,42,0,12,15,4,21,0,4,28,0,2,15,8,27,0,0,31,1,16,11,2,13,0,1,16,0,2,8
287,bfsdfs,2.439083333,55.15,132,35,403557.48,991,0.02,7317.25,22419.86,575,416,167,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,2.439083333,16,0,0,53,16,118,99,45,79,30,18,84,9,36,18,120,93,61,98,0,0,0,0,0,0,0,0,0,0,0,0,20,16,10,9,17,53,0,18,28,30,8,0,2,38,15,32,27,23,3,7,9,48,0,12,2,31,15,0,0,34,0,12,8
288,bfsdfs,1.8019,48.61,108,35,262777.22,755,0.02,5405.7,14598.73,455,300,143,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,1.8019,12,0,0,15,70,49,11,21,67,87,110,88,122,114,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,5,10,5,17,0,15,8,8,19,3,0,13,0,10,11,2,8,15,5,12,0,7,7,0,10,6,5,11,1,6,8
289,bfsdfs,2.268306667,52.5,128,35,357258.42,926,0.02,6804.92,19847.69,542,384,163,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,2.268306667,15,0,0,99,53,60,44,104,95,4,19,83,83,27,9,4,40,49,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,4,3,0,35,0,4,19,20,11,0,6,23,5,16,23,29,15,15,8,59,0,7,18,15,13,7,0,34,0,15,8
290,bfsdfs,2.433343333,56.0,130,35,408801.42,991,0.02,7300.03,22711.19,575,416,165,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,2.433343333,16,0,0,3,22,34,53,30,79,54,92,30,116,23,94,95,61,124,99,0,0,0,0,0,0,0,0,0,0,0,0,17,20,10,9,7,28,0,15,18,19,8,0,13,27,0,15,22,18,11,17,0,16,0,11,12,14,6,5,6,17,0,16,8
291,bfsdfs,2.81718,60.32,141,35,509789.46,1133,0.02,8451.54,28321.64,647,486,176,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,2.81718,18,0,0,93,32,107,26,48,61,110,9,49,63,28,30,98,10,10,50,47,115,0,0,0,0,0,0,0,0,0,0,15,13,13,15,0,47,0,14,16,15,1,0,1,27,0,8,25,32,12,8,0,40,0,14,20,17,9,0,2,31,3,14,8
292,bfsdfs,2.113746667,49.17,126,35,311777.79,865,0.02,6341.24,17320.99,511,354,161,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,2.113746667,14,0,0,99,43,38,23,80,57,122,117,110,12,40,99,17,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,4,0,0,42,0,18,13,25,9,0,0,31,2,22,18,0,27,10,1,45,0,3,21,26,19,0,10,40,0,17,8
293,bfsdfs,3.432576667,73.65,144,35,758384.94,1376,0.01,10297.73,42132.5,770,606,179,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,3.432576667,21,0,0,99,42,69,20,34,114,121,52,34,9,33,113,48,86,64,110,27,17,75,90,34,0,0,0,0,0,0,0,13,15,18,15,0,49,0,30,12,17,5,6,0,40,0,19,13,20,5,19,14,55,0,22,24,25,11,12,2,48,0,22,8
294,bfsdfs,1.062476667,59.71,51,35,190308.16,496,0.02,3187.43,10572.68,322,174,86,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,1.062476667,5,0,0,80,8,11,113,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,12,0,0,23,0,10,5,0,5,0,0,1,0,2,13,2,12,0,0,14,0,4,2,0,4,1,0,5,0,0,16
295,bfsdfs,3.882396667,85.17,143,35,992047.6,1558,0.01,11647.19,55113.76,862,696,178,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,3.882396667,23,0,0,105,37,19,34,63,27,42,116,31,95,33,86,55,38,67,37,23,124,16,68,26,47,10,0,0,0,0,0,5,14,9,18,2,45,0,28,18,19,14,27,0,46,0,36,12,11,10,15,5,53,0,13,12,8,8,13,8,49,0,13,8
296,bfsdfs,2.450363333,53.53,136,35,393499.62,991,0.02,7351.09,21861.09,575,416,171,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,2.450363333,16,0,0,111,95,3,87,3,114,40,47,34,115,41,101,45,25,34,94,0,0,0,0,0,0,0,0,0,0,0,0,16,20,7,5,6,23,0,5,14,21,14,1,5,22,7,13,3,22,3,13,8,16,0,19,9,17,3,2,8,20,0,16,8
297,bfsdfs,4.14616,87.97,148,35,1094250.35,1655,0.01,12438.48,60791.69,911,744,183,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,4.14616,24,0,0,37,11,95,24,118,62,108,34,117,55,52,6,21,31,112,4,14,90,111,28,36,17,74,2,0,0,0,0,20,17,9,34,0,46,0,26,20,16,18,34,0,54,0,25,16,17,7,14,0,48,0,17,9,14,10,12,4,43,0,21,8
298,bfsdfs,1.561603333,44.01,101,35,206178.15,661,0.02,4684.81,11454.34,407,254,136,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,1.561603333,10,0,0,121,55,48,12,114,37,79,32,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,23,5,6,29,0,22,10,2,21,0,0,13,0,16,26,12,11,2,0,47,0,21,19,1,22,0,0,19,0,5,8
299,bfsdfs,5.2184,113.04,148,35,1769672.58,2083,0.01,15655.2,98315.14,1127,956,183,74,12,6,12,5,27,9,9,9,21,9,9,100,0,0,1,3,0,5.2184,28,0,0,117,84,87,40,118,11,86,20,21,108,63,75,83,55,55,68,42,14,33,92,122,8,104,47,116,103,105,49,17,14,9,26,2,57,0,22,11,0,0,12,0,42,0,18,10,13,13,18,11,53,0,20,9,11,6,20,0,44,0,24,8
300,binarysearch,0.462243333,29.06,32,31,40301.81,232,0.03,1386.73,2238.99,172,60,63,17,3,2,3,1,7,2,2,1,5,2,2,100,1,1,1,3,1,0.462243333,21,-94,0,-59,-56,-77,111,126,-111,114,20,20,25,-76,46,36,59,-60,76,-16,-64,118,44,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
301,binarysearch,0.353726667,36.17,18,31,38379.35,189,0.03,1061.18,2132.19,147,42,49,17,3,2,3,1,7,2,2,1,5,2,2,100,1,1,1,3,1,0.353726667,3,-100,0,-38,46,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
302,binarysearch,0.47376,26.9,34,31,38228.22,236,0.04,1421.28,2123.79,177,59,65,17,3,2,3,1,7,2,2,1,5,2,2,100,1,1,1,3,1,0.47376,20,-110,0,-8,-73,50,122,93,-26,-126,-17,-48,107,-104,-46,-36,-23,-71,73,-14,-67,-78,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
303,binarysearch,0.471133333,26.26,36,31,37121.35,233,0.04,1413.4,2062.3,172,61,67,17,3,2,3,1,7,2,2,1,5,2,2,100,1,1,1,3,1,0.471133333,22,-98,0,46,52,27,-9,-105,13,20,58,-100,-119,37,104,39,-127,114,-81,-34,124,46,49,63,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
304,binarysearch,0.47376,27.35,34,31,38876.16,236,0.04,1421.28,2159.79,176,60,65,17,3,2,3,1,7,2,2,1,5,2,2,100,1,1,1,3,1,0.47376,21,-61,0,-80,65,4,124,-81,-102,-64,-93,81,-45,-55,-25,-87,112,13,14,111,-115,-49,-77,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
305,binarysearch,0.429233333,28.33,29,31,36477.49,218,0.04,1287.7,2026.53,165,53,60,17,3,2,3,1,7,2,2,1,5,2,2,100,1,1,1,3,1,0.429233333,14,-100,0,-111,-108,-16,45,78,-39,-21,-104,42,-58,-122,116,80,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
306,binarysearch,0.44085,28.93,30,31,38265.91,223,0.03,1322.55,2125.88,167,56,61,17,3,2,3,1,7,2,2,1,5,2,2,100,1,1,1,3,1,0.44085,17,-110,0,-83,74,2,-21,-9,84,46,-24,-121,40,2,62,-50,68,86,117,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
307,binarysearch,0.353726667,36.17,18,31,38379.35,189,0.03,1061.18,2132.19,147,42,49,17,3,2,3,1,7,2,2,1,5,2,2,100,1,1,1,3,1,0.353726667,3,-94,0,-85,20,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
308,binarysearch,0.433173333,28.33,29,31,36812.15,220,0.04,1299.52,2045.12,167,53,60,17,3,2,3,1,7,2,2,1,5,2,2,100,1,1,1,3,1,0.433173333,14,120,0,-115,-29,-96,67,127,-66,-124,-87,-22,-30,-56,-27,-102,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
309,binarysearch,0.49479,26.11,38,31,38749.91,243,0.04,1484.37,2152.77,179,64,69,17,3,2,3,1,7,2,2,1,5,2,2,100,1,1,1,3,1,0.49479,25,-110,0,122,-116,46,111,81,64,-77,-59,-112,37,116,85,-113,107,44,109,-5,-122,95,3,17,-82,-100,-119,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
310,binarysearch,0.475493333,27.01,35,31,38535.26,236,0.04,1426.48,2140.85,175,61,66,17,3,2,3,1,7,2,2,1,5,2,2,100,1,1,1,3,1,0.475493333,22,52,0,81,98,-80,14,-109,-89,-115,80,-35,28,92,47,-114,-38,-29,1,72,-30,105,58,-11,-107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
